1,0,655.202400000232
2,-40,904.35070000012
3,0,690.385400000193
4,-30,1233.45300000028
5,40,711.468800000145
6,10,806.366900000282
7,-30,850.677200000061
8,20,652.774499999847
9,-0,681.140300000149
10,-0,488.749699999968
11,30,678.680999999866
12,10,712.510599999856
13,20,721.084699999662
14,40,640.089299999997
15,40,760.118499999859
16,-0,432.057800000163
17,40,742.687099999781
18,0,765.746800000212
19,-10,694.420099999658
20,10,797.773600000252
21,30,613.02290000003
22,-0,735.378099999704
23,20,530.867700000269
24,30,1182.76860000014
25,-0,603.399500000247
26,-10,716.73829999963
27,-20,561.417499999604
28,-20,718.325099999671
29,30,772.059800000076
30,20,846.513500000125
31,-20,754.595999999762
32,-20,710.839400000165
33,30,770.040200000036
34,30,932.51329999975
35,-0,728.343100000072
36,20,728.619299999988
37,30,1095.48529999983
38,20,627.118500000048
39,0,737.899100000047
40,10,458.693300000047
41,-30,657.381700000312
42,-40,949.97729999977
43,-10,660.746000000014
44,-20,1119.31300000014
45,40,840.846199999757
46,-30,559.998299999731
47,40,726.484100000104
48,10,450.145900000277
49,10,505.15159999986
50,-10,426.247599999894
51,40,814.48609999961
52,10,657.851500000103
53,-10,718.950999999831
54,20,618.587100000238
55,10,512.23269999991
56,-0,532.518999999863
57,0,391.440599999893
58,10,536.808299999845
59,-30,537.798099999688
60,0,576.718199999956
61,-20,663.62949999984
62,-0,495.019800000133
63,30,743.703600000114
64,0,543.640200000024
65,-20,991.98929999966
66,-0,447.041700000224
67,-40,901.870700000015
68,-40,652.806699999925
69,10,804.674599999995
70,-10,856.552899999767
71,-0,655.315299999981
72,-10,646.298099999964
73,-20,690.498099999783
74,20,856.16350000009
75,20,687.79660000018
76,40,1076.66749999998
77,-20,581.589299999902
78,30,811.941100000237
79,0,744.579000000155
80,0,1297.69290000013
81,-10,801.558299999666
82,-40,1162.32820000004
83,-10,623.257799999916
84,-10,496.057699999707
85,20,543.521400000369
86,-40,599.630000000158
87,-20,696.110400000177
88,-30,828.562900000176
89,40,889.186100000185
90,-30,760.911999999732
91,40,700.528800000026
92,-40,1024.79700000003
93,0,806.917500000051
94,-40,481.84869999977
95,-40,763.177599999832
96,-30,865.711400000234
97,-40,1135.63560000011
98,-30,1107.2052000004
99,-30,724.061899999921
100,30,724.125199999886
