Trial,Ecc,RT,IT,Brightness,Stim ID
1,-15,440,362,15,1
2,-45,0,617,15,2
3,0,386,717,15,1
4,-45,424,749,15,0
5,-30,386,683,15,0
6,15,416,536,15,1
7,-15,337,574,15,1
8,0,281,514,15,1
9,30,483,342,15,0
10,0,410,660,15,2
11,-45,0,674,15,0
12,15,343,488,15,1
13,-15,334,796,15,1
14,-45,474,396,15,1
15,45,475,546,15,2
16,-15,377,619,15,0
17,-30,499,535,15,2
18,-15,452,464,15,2
19,30,406,539,15,2
20,-45,384,690,15,0
21,0,0,365,15,0
22,-45,464,728,15,2
23,-45,503,354,15,0
24,30,386,580,15,2
25,30,452,747,15,0
26,0,355,372,15,1
27,30,608,312,15,2
28,-45,465,578,15,2
29,45,346,334,15,2
30,-15,307,378,15,0
31,-15,0,532,15,1
32,15,0,679,15,1
33,45,0,732,15,0
34,-30,859,533,15,1
35,45,679,635,15,0
36,-45,409,526,15,0
37,-15,0,701,15,1
38,45,453,790,15,2
39,0,392,433,15,2
40,15,422,681,15,2
41,-30,460,786,15,2
42,0,0,657,15,0
43,30,341,719,15,1
44,45,518,483,15,1
45,-15,412,722,15,2
46,0,389,426,15,2
47,45,562,355,15,1
48,15,525,631,15,0
49,0,577,530,15,2
50,-30,385,553,15,2
51,-30,367,500,15,2
52,15,497,783,15,0
53,-30,409,301,15,0
54,-45,470,538,15,2
55,30,278,551,15,2
56,-15,357,364,15,2
57,-15,377,529,15,1
58,-15,563,340,15,0
59,0,434,753,15,2
60,45,428,780,15,1
61,0,349,396,15,1
62,-15,417,676,15,2
63,-15,709,484,15,2
64,-15,0,573,15,1
65,-45,541,797,15,2
66,45,320,539,15,2
67,-15,510,726,15,0
68,45,573,701,15,2
69,0,0,560,15,0
70,15,369,545,15,1
71,0,354,602,15,1
72,-30,354,680,15,0
73,-15,611,497,15,1
74,-15,398,374,15,1
75,-45,421,365,15,1
76,-30,333,505,15,1
77,-45,534,372,15,0
78,0,373,402,15,0
79,15,408,407,15,0
80,15,279,361,15,0
81,-30,380,410,15,2
82,45,402,471,15,2
83,0,335,461,15,1
84,15,480,357,15,2
85,45,322,408,15,2
86,-30,395,416,15,0
87,15,480,781,15,2
88,45,426,708,15,1
89,-45,475,382,15,1
90,45,462,407,15,2
91,-45,0,401,15,1
92,45,489,721,15,0
93,-15,0,554,15,1
94,0,0,443,15,0
95,45,765,381,15,0
96,0,398,339,15,1
97,-15,457,788,15,1
98,-45,489,683,15,2
99,45,683,726,15,2
100,-15,386,487,15,2
101,30,392,370,15,2
102,45,491,491,15,1
103,45,0,785,15,2
104,45,461,330,15,1
105,0,439,436,15,2
106,-30,450,687,15,1
107,-15,478,726,15,0
108,0,453,669,15,2
109,0,349,559,15,1
110,15,379,324,15,0
111,30,361,634,15,0
112,-45,460,388,15,0
113,15,346,554,15,0
114,-45,429,756,15,1
115,-30,387,697,15,2
116,-15,365,528,15,1
117,0,346,707,15,2
118,45,448,648,15,2
119,30,467,791,15,0
120,-15,407,390,15,1
121,-30,405,416,15,0
122,45,461,485,15,2
123,0,521,674,15,0
124,30,437,727,15,1
125,-30,497,508,15,0
126,45,326,331,15,0
127,45,328,447,15,0
128,-15,362,670,15,1
129,45,466,387,15,2
130,45,428,459,15,1
