Trial, Ecc, RT, IT, Brightness, Stim ID
1, -30, 691, 354, 15, 1
2, 30, 544, 605, 15, 2
3, 0, 294, 575, 15, 0
4, 30, 316, 580, 15, 1
5, 30, 419, 474, 15, 2
6, -30, 0, 785, 15, 2
7, -30, 730, 641, 15, 1
8, -45, 534, 691, 15, 1
9, -45, 476, 786, 15, 2
10, -45, 751, 534, 15, 0
11, 30, 731, 336, 15, 2
12, 30, 476, 458, 15, 0
13, -30, 539, 780, 15, 1
14, -15, 411, 763, 15, 2
15, 30, 384, 319, 15, 0
16, -45, 734, 446, 15, 1
17, 30, 529, 477, 15, 2
18, 15, 0, 630, 15, 0
19, 30, 519, 718, 15, 2
20, -15, 660, 643, 15, 0
21, -45, 531, 463, 15, 2
22, -30, 0, 324, 15, 0
23, -45, 513, 672, 15, 2
24, 30, 442, 306, 15, 1
25, 30, 458, 521, 15, 2
26, -30, 440, 343, 15, 1
27, -30, 0, 575, 15, 0
28, 30, 438, 793, 15, 0
29, 0, 0, 477, 15, 0
30, -45, 0, 609, 15, 1
31, 15, 552, 595, 15, 0
32, 30, 475, 434, 15, 2
33, -45, 413, 598, 15, 1
34, -45, 0, 566, 15, 0
35, -15, 663, 643, 15, 2
36, -15, 381, 301, 15, 0
37, 30, 516, 653, 15, 1
38, 30, 454, 394, 15, 2
39, -15, 340, 352, 15, 0
40, -30, 426, 319, 15, 1
41, 30, 460, 570, 15, 0
42, 15, 446, 467, 15, 1
43, 0, 454, 778, 15, 1
44, 30, 447, 608, 15, 2
45, 15, 371, 599, 15, 0
46, 30, 0, 737, 15, 1
47, -15, 328, 519, 15, 0
48, 15, 913, 661, 15, 2
49, -30, 0, 487, 15, 0
50, -30, 624, 570, 15, 2
51, -45, 586, 679, 15, 1
52, -15, 846, 483, 15, 1
53, 15, 552, 327, 15, 2
54, -30, 884, 445, 15, 2
55, 30, 680, 791, 15, 1
56, 15, 406, 737, 15, 1
57, -15, 461, 374, 15, 2
58, -15, 0, 525, 15, 2
59, -30, 644, 776, 15, 1
60, 15, 381, 495, 15, 1
61, -30, 478, 480, 15, 2
62, -15, 0, 494, 15, 0
63, 30, 455, 723, 15, 1
64, 15, 0, 352, 15, 0
65, -30, 0, 685, 15, 1
66, -15, 472, 762, 15, 1
67, -30, 511, 706, 15, 2
68, -15, 606, 740, 15, 2
69, -45, 600, 547, 15, 2
70, 15, 464, 504, 15, 2
71, 30, 491, 790, 15, 1
72, -45, 454, 627, 15, 2
73, 30, 488, 721, 15, 1
