Trial,Ecc,RT,IT,Brightness,Stim ID
1,-15,338,513,15,0
2,0,0,414,15,1
3,15,439,744,15,1
4,-30,390,586,15,1
5,-45,342,622,15,2
6,-15,369,447,15,0
7,15,458,721,15,1
8,-30,350,309,15,0
9,45,0,799,15,0
10,30,0,704,15,0
11,45,0,701,15,0
12,15,0,654,15,0
13,15,386,392,15,2
14,-30,0,782,15,0
15,0,0,314,15,2
16,45,682,433,15,0
17,-15,404,687,15,2
18,45,636,590,15,0
19,0,493,796,15,0
20,-30,447,330,15,2
21,-30,333,370,15,1
22,30,460,658,15,2
23,0,420,578,15,2
24,0,346,425,15,0
25,45,405,712,15,2
26,45,458,624,15,1
27,-45,428,744,15,0
28,-15,650,431,15,1
29,15,375,686,15,0
30,30,456,616,15,0
31,30,368,591,15,1
32,-30,361,390,15,1
33,-15,354,735,15,1
34,-45,390,593,15,1
35,30,506,348,15,0
36,-45,358,687,15,1
37,-15,283,769,15,1
38,0,0,333,15,2
39,15,394,337,15,2
40,-45,0,369,15,0
41,-30,418,436,15,2
42,-15,486,416,15,1
43,-45,442,475,15,1
44,-45,504,547,15,2
45,0,372,447,15,2
46,30,0,606,15,1
47,-15,552,319,15,0
48,45,0,355,15,1
49,0,375,553,15,2
50,15,360,367,15,1
51,30,379,346,15,0
52,15,0,384,15,1
53,0,311,436,15,1
54,-30,347,698,15,1
55,-15,419,734,15,2
56,0,444,565,15,2
57,-15,529,714,15,2
58,0,436,647,15,2
59,-30,413,621,15,1
60,-15,411,325,15,2
61,15,383,640,15,2
62,-45,560,703,15,1
63,-15,383,643,15,0
64,-30,399,657,15,0
65,-15,380,560,15,2
66,45,370,751,15,2
67,-15,428,482,15,2
68,30,0,661,15,1
69,15,590,393,15,2
70,0,0,599,15,1
71,-45,332,398,15,0
72,0,369,323,15,2
73,-45,0,683,15,0
74,-30,411,793,15,2
75,45,500,603,15,2
76,-30,415,676,15,2
77,-45,449,467,15,1
78,0,357,447,15,1
79,-45,446,678,15,0
80,-30,440,665,15,0
81,30,357,468,15,1
82,45,422,471,15,2
83,0,402,358,15,2
84,-15,0,642,15,1
85,-15,449,653,15,0
86,-15,542,688,15,0
87,30,470,698,15,2
88,45,469,366,15,1
89,-30,334,533,15,1
90,0,381,468,15,2
91,0,321,476,15,0
92,-45,396,592,15,1
93,15,469,566,15,0
94,-15,367,303,15,0
95,45,402,690,15,1
96,45,490,361,15,2
97,-45,343,397,15,0
98,-15,0,379,15,0
99,-30,485,572,15,1
100,30,257,529,15,0
101,-15,317,724,15,2
102,0,346,325,15,2
103,30,0,723,15,0
104,-15,535,508,15,1
105,-30,388,657,15,0
106,-45,594,750,15,1
107,30,0,424,15,0
108,0,466,630,15,2
109,-15,466,724,15,2
110,15,368,506,15,0
111,-15,350,727,15,0
112,-45,0,416,15,2
113,45,421,786,15,2
114,0,0,396,15,0
115,-45,451,597,15,2
116,45,0,409,15,1
117,0,495,460,15,2
118,30,522,387,15,0
119,-15,345,348,15,0
120,0,492,734,15,1
121,-15,480,758,15,0
122,15,661,327,15,1
123,-15,443,508,15,2
124,45,428,683,15,2
125,-15,641,761,15,1
126,-30,388,390,15,1
127,-45,456,393,15,2
128,-30,559,674,15,2
129,45,468,383,15,2
130,-45,320,561,15,2
131,-45,0,340,15,1
132,45,337,690,15,2
133,-15,0,439,15,0
134,-45,500,547,15,2
135,-30,559,499,15,2
136,15,0,661,15,1
137,15,364,498,15,1
138,-45,410,450,15,2
139,15,627,501,15,2
140,15,371,360,15,2
141,30,375,750,15,1
