Trial,Ecc,RT,IT,Brightness,Stim ID
1,0,953,442,15,2
2,-30,593,606,15,1
3,30,441,371,15,0
4,45,391,441,15,2
5,-45,435,513,15,0
6,-30,398,413,15,1
7,-30,600,555,15,2
8,45,0,548,15,0
9,15,422,739,15,2
10,-45,355,713,15,2
11,45,476,439,15,1
12,0,475,409,15,2
13,-30,443,642,15,0
14,30,433,370,15,0
15,0,431,787,15,2
16,0,336,507,15,2
17,30,516,394,15,0
18,-15,406,547,15,1
19,0,431,693,15,1
20,-15,423,368,15,1
21,45,455,483,15,1
22,45,515,581,15,2
23,45,473,586,15,0
24,-45,428,335,15,2
25,-45,486,646,15,1
26,0,286,648,15,1
27,0,436,427,15,0
28,-30,355,614,15,1
29,15,400,458,15,2
30,-30,0,606,15,0
31,-15,0,310,15,1
32,45,417,316,15,1
33,-15,390,447,15,1
34,45,420,568,15,0
35,30,357,374,15,0
36,15,430,544,15,2
37,-30,458,412,15,2
38,45,348,545,15,2
39,-15,399,419,15,0
40,15,356,652,15,1
41,-30,451,568,15,2
42,15,457,352,15,0
43,-30,374,318,15,0
44,15,364,556,15,1
45,15,239,625,15,1
46,-30,406,547,15,2
47,-45,340,740,15,0
48,45,0,797,15,0
49,0,0,743,15,2
50,0,418,311,15,1
51,-15,0,796,15,0
52,15,368,407,15,2
53,-15,424,637,15,1
54,30,321,534,15,1
55,-15,405,652,15,1
56,-15,0,662,15,2
57,-15,387,448,15,0
58,30,0,491,15,1
59,45,591,348,15,2
60,30,399,416,15,2
61,45,417,383,15,1
62,-15,424,568,15,0
63,-15,0,751,15,2
64,30,435,517,15,1
65,30,349,489,15,0
66,45,0,615,15,1
67,-15,411,308,15,0
68,45,511,675,15,2
69,-15,393,537,15,2
70,-30,459,622,15,1
71,-15,0,420,15,1
72,30,367,548,15,1
73,-30,362,573,15,0
74,30,426,521,15,2
75,-15,345,634,15,2
76,-15,392,428,15,0
77,45,485,629,15,1
78,15,0,593,15,2
79,30,408,576,15,1
80,30,424,783,15,1
81,15,492,401,15,0
82,45,485,667,15,0
83,-30,343,721,15,0
84,-45,506,436,15,2
85,45,0,337,15,0
86,0,0,651,15,2
87,15,464,685,15,0
88,15,313,558,15,0
89,15,599,404,15,2
90,0,315,718,15,2
91,-30,5408,760,15,0
92,45,467,713,15,2
93,15,393,583,15,2
94,45,0,442,15,1
95,-45,417,405,15,2
96,-30,407,682,15,1
97,45,514,400,15,0
98,30,401,766,15,2
99,-30,390,464,15,0
100,30,315,753,15,2
101,0,445,364,15,0
102,45,384,617,15,1
103,15,484,496,15,2
104,45,355,479,15,0
105,-45,0,514,15,1
106,30,349,401,15,2
107,-30,393,309,15,0
108,-30,354,300,15,0
109,0,255,682,15,1
110,-45,538,796,15,2
111,15,0,499,15,0
112,0,427,617,15,2
113,15,0,313,15,1
114,-30,376,641,15,0
115,45,390,454,15,0
116,-15,338,627,15,1
117,0,566,400,15,0
118,30,376,688,15,0
119,-15,366,724,15,1
120,30,515,377,15,2
121,-30,0,486,15,1
122,0,394,491,15,0
123,45,415,706,15,2
124,45,364,544,15,1
125,45,515,331,15,0
126,-45,466,465,15,2
127,0,0,652,15,0
128,45,354,664,15,1
129,45,327,357,15,1
130,15,413,514,15,1
131,30,0,599,15,2
132,-30,385,462,15,1
133,15,428,511,15,0
134,30,0,555,15,2
135,-45,694,645,15,1
136,30,389,563,15,1
137,-30,532,674,15,2
138,45,0,352,15,2
139,45,387,593,15,2
140,-30,0,371,15,0
141,0,354,424,15,1
