Trial,Ecc,RT,IT,Brightness,Stim ID
1,0,476,707,15,0
2,-30,298,572,15,0
3,45,648,486,15,2
4,15,372,402,15,2
5,15,257,642,15,2
6,-30,433,330,15,2
7,-30,514,735,15,1
8,30,448,387,15,1
9,0,318,522,15,0
10,-30,253,666,15,0
11,-15,0,719,15,2
12,0,349,609,15,1
13,15,299,549,15,2
14,0,383,398,15,1
15,30,552,694,15,1
16,45,392,458,15,2
17,-15,307,640,15,0
18,45,341,332,15,0
19,45,0,492,15,1
20,-45,430,606,15,1
21,0,282,638,15,1
22,30,763,412,15,0
23,-30,479,617,15,0
24,15,291,399,15,0
25,30,263,734,15,0
26,15,285,381,15,0
27,-45,287,562,15,0
28,0,568,655,15,1
29,-45,267,550,15,1
30,-30,0,358,15,0
31,45,521,598,15,2
32,30,348,644,15,0
33,45,463,588,15,2
34,-45,407,769,15,1
35,0,274,329,15,1
36,15,361,774,15,0
37,15,260,774,15,0
38,-15,498,756,15,2
39,45,513,799,15,1
40,-15,530,491,15,2
41,-15,363,591,15,0
42,45,698,480,15,0
43,30,408,359,15,1
44,-45,0,397,15,0
45,30,512,367,15,2
46,15,467,369,15,2
47,30,459,399,15,2
48,-30,404,742,15,1
49,0,488,351,15,2
50,-15,485,689,15,1
51,30,0,439,15,2
52,-15,280,499,15,2
53,-45,359,703,15,0
54,0,383,799,15,0
55,-15,475,314,15,1
56,30,333,757,15,2
57,0,770,571,15,2
58,-30,483,792,15,0
59,0,299,757,15,1
60,0,350,779,15,1
61,15,379,750,15,2
62,-45,442,379,15,2
63,-45,567,608,15,1
64,45,559,647,15,0
65,45,463,575,15,1
66,-30,397,601,15,1
67,15,336,775,15,0
68,15,268,578,15,0
69,15,578,460,15,2
70,15,427,595,15,0
71,0,367,322,15,2
72,30,343,317,15,1
73,30,529,581,15,0
74,-45,0,690,15,0
75,-15,464,362,15,2
76,0,553,330,15,2
77,30,461,336,15,2
78,30,457,611,15,2
79,15,339,710,15,0
80,0,432,617,15,1
81,-30,355,525,15,1
82,0,362,532,15,1
83,0,0,676,15,0
84,-45,448,736,15,2
85,45,281,404,15,0
86,30,477,474,15,2
87,-30,357,664,15,2
88,-45,424,472,15,0
89,-45,305,766,15,0
90,15,375,652,15,0
91,-15,455,675,15,2
92,-15,393,449,15,2
93,0,355,597,15,1
94,30,0,602,15,2
95,45,334,675,15,1
96,-30,0,319,15,1
97,0,479,618,15,0
98,15,624,720,15,2
99,30,273,557,15,2
100,-30,432,645,15,1
101,30,0,530,15,1
102,30,623,536,15,0
103,0,615,674,15,1
104,-15,383,453,15,1
105,45,481,555,15,2
106,45,535,349,15,1
107,-30,428,616,15,2
108,-15,404,588,15,0
109,-15,610,640,15,1
110,45,435,578,15,2
111,-30,682,770,15,2
112,15,381,606,15,1
113,30,432,406,15,1
114,-30,540,675,15,2
115,30,452,617,15,1
116,-15,456,690,15,1
117,-15,436,723,15,0
118,45,459,361,15,0
119,15,440,342,15,0
120,30,644,744,15,0
121,0,385,660,15,0
122,15,362,472,15,0
123,0,277,387,15,1
124,-15,241,665,15,1
125,-30,285,433,15,2
126,15,495,795,15,0
127,30,0,599,15,2
128,-45,742,580,15,0
129,45,342,753,15,2
130,-45,487,375,15,0
131,-45,425,688,15,0
132,45,345,629,15,1
133,30,505,640,15,2
134,0,430,666,15,2
135,15,612,643,15,0
136,-45,493,531,15,1
137,30,367,558,15,0
138,30,384,514,15,0
139,30,391,644,15,0
140,-45,437,665,15,1
141,15,252,539,15,1
142,45,610,439,15,2
143,-15,0,656,15,0
144,30,512,772,15,0
145,15,426,506,15,0
146,-15,532,774,15,1
147,-45,493,509,15,0
148,45,385,349,15,0
149,45,367,738,15,2
150,-45,464,763,15,0
151,30,301,736,15,1
152,30,509,604,15,2
153,-45,390,689,15,2
154,-30,456,583,15,0
155,0,0,479,15,0
156,30,342,535,15,1
157,-45,433,769,15,1
158,45,398,309,15,1
159,0,543,655,15,2
160,-45,381,791,15,2
161,-15,341,300,15,2
162,45,262,401,15,2
163,-15,285,459,15,1
164,15,345,703,15,1
165,30,450,326,15,2
166,-30,515,797,15,1
167,-45,375,555,15,1
168,0,558,399,15,0
169,-45,618,616,15,1
170,-45,458,789,15,0
171,-15,530,419,15,1
172,30,451,308,15,0
173,-45,706,428,15,2
174,-30,322,375,15,2
175,-15,445,738,15,1
176,-45,0,597,15,2
177,-30,447,799,15,0
178,-45,574,327,15,1
179,-30,386,751,15,1
180,0,466,377,15,0
181,15,308,596,15,2
182,45,512,499,15,1
183,-15,322,678,15,1
184,-30,425,368,15,0
185,45,434,377,15,1
186,45,375,390,15,1
187,30,265,744,15,2
188,30,0,436,15,2
189,30,401,661,15,0
190,-15,621,399,15,2
191,0,476,787,15,2
192,15,479,713,15,2
193,45,435,744,15,0
194,15,408,754,15,0
195,-45,388,566,15,0
196,45,437,785,15,1
197,-45,479,567,15,0
198,0,396,687,15,0
199,-30,469,759,15,0
200,15,420,594,15,0
201,-15,0,436,15,2
202,0,548,769,15,1
203,15,469,466,15,1
204,-45,775,467,15,0
205,45,0,344,15,1
206,0,407,506,15,1
207,45,340,486,15,1
208,-45,579,703,15,0
209,30,335,568,15,0
210,30,302,721,15,0
211,-45,471,669,15,0
212,15,348,497,15,0
213,30,282,387,15,2
214,-30,421,608,15,1
215,-45,391,739,15,0
216,30,0,383,15,1
217,0,352,595,15,1
218,-15,301,303,15,1
219,45,286,573,15,2
220,-45,572,618,15,1
221,-30,493,371,15,2
222,-30,408,570,15,1
223,0,434,591,15,0
224,45,631,621,15,1
225,-15,541,719,15,1
226,30,529,581,15,2
227,-30,423,691,15,2
228,-15,482,722,15,1
229,-45,399,489,15,1
230,-30,646,385,15,2
231,-15,0,428,15,2
232,0,0,762,15,2
233,45,0,643,15,1
234,0,524,467,15,2
235,15,468,510,15,0
236,30,298,795,15,0
237,-15,0,573,15,2
238,0,372,719,15,2
239,0,0,767,15,0
240,45,482,604,15,0
241,-30,423,454,15,2
242,-30,420,705,15,1
243,-30,433,680,15,1
244,-45,597,774,15,2
245,30,0,510,15,1
246,0,326,463,15,1
247,30,628,332,15,0
248,-30,399,364,15,0
249,-15,511,500,15,2
250,45,324,394,15,2
251,-30,570,358,15,0
252,30,656,317,15,0
253,-15,489,685,15,1
254,30,0,544,15,0
255,-15,539,636,15,2
256,45,466,472,15,2
257,-30,387,757,15,0
258,-30,577,301,15,2
