Trial, Ecc, RT, IT, Brightness, Stim ID
1, 15, 647, 407, 15, 2
2, -15, 492, 757, 15, 1
3, 0, 0, 798, 15, 2
4, 45, 493, 631, 15, 0
5, 45, 489, 641, 15, 0
6, -30, 529, 339, 15, 2
7, -30, 349, 649, 15, 1
8, 15, 336, 644, 15, 0
9, 30, 406, 527, 15, 0
10, -15, 318, 764, 15, 0
11, -15, 474, 542, 15, 1
12, -30, 0, 574, 15, 1
13, -45, 0, 688, 15, 2
14, 15, 296, 559, 15, 0
15, 45, 353, 410, 15, 1
16, -45, 374, 782, 15, 2
17, 15, 387, 571, 15, 0
18, 0, 290, 576, 15, 0
19, 0, 303, 500, 15, 0
20, 30, 528, 623, 15, 2
21, -30, 0, 608, 15, 0
22, 45, 436, 755, 15, 2
23, 45, 379, 495, 15, 1
24, 0, 323, 670, 15, 1
25, 0, 274, 618, 15, 1
26, -30, 417, 372, 15, 1
27, 0, 430, 390, 15, 2
28, -30, 310, 644, 15, 2
29, 45, 356, 461, 15, 2
30, 30, 359, 674, 15, 1
31, 45, 543, 517, 15, 2
32, 15, 332, 347, 15, 1
33, -15, 0, 661, 15, 2
34, 30, 0, 642, 15, 2
35, 30, 407, 666, 15, 0
36, -15, 0, 695, 15, 2
37, -15, 412, 736, 15, 2
38, -30, 374, 331, 15, 0
39, 15, 436, 685, 15, 1
40, 30, 0, 304, 15, 0
41, 0, 345, 768, 15, 2
42, -30, 405, 606, 15, 1
43, 15, 543, 341, 15, 2
44, 30, 450, 393, 15, 2
45, -15, 0, 362, 15, 1
46, 30, 0, 736, 15, 0
47, -30, 421, 326, 15, 2
48, 0, 418, 730, 15, 1
49, -45, 415, 398, 15, 2
50, -45, 424, 357, 15, 2
51, -45, 385, 730, 15, 1
52, 15, 338, 459, 15, 1
53, 0, 414, 339, 15, 2
54, 15, 0, 492, 15, 2
55, -45, 406, 381, 15, 1
56, 45, 409, 427, 15, 2
57, 45, 413, 353, 15, 0
58, -45, 426, 609, 15, 1
59, -45, 414, 628, 15, 2
60, 15, 0, 621, 15, 1
61, 45, 407, 605, 15, 1
62, -45, 805, 608, 15, 1
63, 45, 358, 712, 15, 1
64, 0, 314, 505, 15, 0
65, 0, 357, 755, 15, 0
66, -30, 453, 739, 15, 0
67, 0, 394, 707, 15, 0
68, 45, 431, 788, 15, 0
69, 30, 375, 665, 15, 0
70, 45, 341, 751, 15, 1
71, 30, 0, 596, 15, 2
72, -15, 0, 586, 15, 2
73, 30, 657, 621, 15, 2
74, 45, 436, 396, 15, 1
75, 0, 0, 600, 15, 2
76, -30, 0, 527, 15, 0
77, 15, 327, 496, 15, 0
78, -30, 372, 528, 15, 1
79, -30, 0, 595, 15, 0
80, -15, 649, 649, 15, 2
81, -45, 533, 589, 15, 2
82, 30, 456, 725, 15, 2
83, 15, 0, 576, 15, 0
84, -15, 356, 722, 15, 1
85, -45, 426, 738, 15, 2
86, -15, 590, 700, 15, 2
87, 30, 459, 677, 15, 2
88, -15, 476, 771, 15, 1
89, 0, 389, 347, 15, 1
90, -45, 360, 565, 15, 1
91, 45, 343, 410, 15, 1
92, 45, 450, 727, 15, 1
93, 45, 420, 431, 15, 0
94, -30, 0, 339, 15, 0
95, 45, 539, 782, 15, 0
96, -45, 503, 365, 15, 0
97, -45, 404, 451, 15, 1
98, -15, 394, 768, 15, 1
99, 15, 365, 376, 15, 1
100, 0, 364, 584, 15, 0
101, 45, 0, 540, 15, 1
102, -30, 458, 728, 15, 1
103, 45, 417, 793, 15, 1
104, 30, 0, 489, 15, 0
105, 30, 394, 523, 15, 1
106, -30, 370, 659, 15, 1
107, 15, 389, 360, 15, 1
108, -45, 498, 556, 15, 1
109, -30, 320, 582, 15, 1
110, 0, 465, 752, 15, 0
111, -45, 575, 348, 15, 2
112, -30, 512, 391, 15, 1
113, 0, 309, 337, 15, 1
114, 0, 314, 700, 15, 1
115, 15, 357, 473, 15, 1
116, -30, 387, 672, 15, 0
117, 30, 0, 519, 15, 1
118, -15, 0, 559, 15, 2
119, -15, 361, 689, 15, 2
120, -30, 570, 746, 15, 0
121, -15, 424, 759, 15, 1
122, -15, 398, 364, 15, 1
123, 0, 350, 765, 15, 1
124, 30, 367, 617, 15, 1
125, -30, 402, 679, 15, 0
126, -45, 0, 758, 15, 0
127, 0, 594, 473, 15, 2
128, 0, 0, 737, 15, 0
129, 45, 609, 754, 15, 2
130, -45, 463, 499, 15, 0
131, 15, 0, 522, 15, 0
132, -15, 388, 582, 15, 2
133, -45, 347, 758, 15, 1
134, 30, 435, 332, 15, 0
135, 45, 0, 341, 15, 0
136, 15, 393, 315, 15, 0
137, 30, 452, 415, 15, 1
138, -45, 352, 644, 15, 2
139, -30, 528, 510, 15, 2
140, -30, 415, 413, 15, 1
141, 45, 0, 704, 15, 0
142, 15, 357, 395, 15, 1
143, 0, 507, 340, 15, 2
144, 30, 425, 546, 15, 0
145, 45, 0, 624, 15, 1
146, -15, 0, 674, 15, 1
147, -30, 361, 423, 15, 1
148, 45, 347, 771, 15, 2
149, -30, 647, 450, 15, 0
150, -45, 0, 470, 15, 2
151, -30, 343, 769, 15, 2
152, 0, 369, 439, 15, 1
153, -45, 383, 430, 15, 0
154, -45, 0, 462, 15, 0
155, -30, 667, 304, 15, 2
156, -15, 437, 620, 15, 1
157, -15, 965, 552, 15, 1
158, -30, 431, 424, 15, 0
159, -15, 396, 335, 15, 1
160, 30, 416, 448, 15, 0
161, 45, 506, 436, 15, 0
162, -45, 457, 625, 15, 2
163, 15, 0, 388, 15, 2
164, -15, 354, 384, 15, 2
165, 30, 431, 477, 15, 2
166, -15, 380, 409, 15, 1
167, -15, 348, 623, 15, 2
168, 0, 326, 560, 15, 2
169, 45, 848, 361, 15, 0
170, -30, 0, 437, 15, 1
171, -45, 422, 308, 15, 2
172, 30, 532, 547, 15, 0
173, 30, 346, 508, 15, 1
174, -45, 0, 340, 15, 0
175, 0, 582, 619, 15, 1
176, -45, 0, 338, 15, 2
177, -15, 379, 531, 15, 1
178, 45, 458, 728, 15, 1
179, -15, 511, 739, 15, 1
180, -15, 348, 713, 15, 2
181, -45, 711, 552, 15, 2
182, -30, 370, 460, 15, 1
183, 30, 331, 694, 15, 0
184, -15, 402, 596, 15, 2
185, 0, 259, 744, 15, 1
186, 15, 549, 551, 15, 2
187, 0, 412, 617, 15, 0
188, 30, 370, 415, 15, 2
189, 30, 402, 344, 15, 2
190, -30, 390, 608, 15, 2
191, -45, 596, 559, 15, 0
192, -30, 320, 427, 15, 0
193, 15, 349, 763, 15, 1
194, 0, 385, 507, 15, 2
195, 30, 403, 745, 15, 2
196, -45, 0, 374, 15, 2
197, 15, 414, 468, 15, 1
198, 30, 0, 542, 15, 0
199, 45, 0, 558, 15, 1
200, 0, 425, 443, 15, 1
201, -45, 495, 401, 15, 2
202, -30, 352, 350, 15, 1
203, 30, 446, 695, 15, 0
204, 45, 642, 544, 15, 0
205, -45, 442, 494, 15, 1
206, 30, 347, 620, 15, 1
207, -30, 376, 465, 15, 1
208, -45, 352, 544, 15, 1
209, -30, 532, 477, 15, 0
210, 0, 0, 748, 15, 0
211, -45, 534, 341, 15, 2
212, 45, 0, 517, 15, 0
213, 0, 493, 792, 15, 0
214, 15, 359, 503, 15, 1
215, -15, 542, 730, 15, 0
216, 15, 399, 776, 15, 0
217, 15, 0, 643, 15, 2
218, 0, 462, 451, 15, 2
219, -15, 462, 356, 15, 0
220, 0, 403, 678, 15, 0
221, 0, 379, 774, 15, 2
222, 30, 560, 681, 15, 0
223, -15, 0, 774, 15, 2
224, 45, 456, 533, 15, 2
225, 0, 376, 435, 15, 2
