Trial, Ecc, RT, IT, Brightness, Stim ID
1, 0, 539, 328, 15, 2
2, 15, 0, 437, 15, 0
3, 15, 433, 783, 15, 0
4, -15, 460, 317, 15, 2
5, 0, 564, 323, 15, 0
6, 30, 422, 701, 15, 2
7, -15, 391, 522, 15, 0
8, 45, 966, 357, 15, 1
9, 45, 417, 413, 15, 2
10, -45, 0, 304, 15, 1
11, -15, 417, 539, 15, 0
12, -15, 422, 375, 15, 0
13, -30, 729, 331, 15, 2
14, -30, 341, 375, 15, 1
15, 15, 508, 795, 15, 2
16, 0, 448, 517, 15, 2
17, -15, 351, 506, 15, 1
18, -15, 0, 741, 15, 2
19, 15, 508, 357, 15, 2
20, 45, 390, 770, 15, 2
21, -45, 461, 333, 15, 2
22, 45, 461, 680, 15, 1
23, 45, 447, 779, 15, 2
24, -30, 0, 469, 15, 0
25, 15, 0, 523, 15, 2
26, 30, 507, 667, 15, 1
27, -30, 660, 371, 15, 2
28, -30, 365, 426, 15, 0
29, 45, 404, 718, 15, 0
30, 15, 664, 445, 15, 2
31, -30, 443, 434, 15, 1
32, 15, 354, 699, 15, 2
33, -30, 407, 662, 15, 1
34, 15, 0, 427, 15, 0
35, 45, 597, 632, 15, 2
36, 15, 417, 622, 15, 2
37, 15, 473, 471, 15, 0
38, -30, 415, 730, 15, 1
39, 30, 418, 796, 15, 1
40, -15, 0, 501, 15, 0
41, -30, 531, 548, 15, 2
42, -45, 539, 483, 15, 2
43, -45, 456, 386, 15, 1
44, 0, 398, 632, 15, 0
45, 0, 289, 608, 15, 0
46, -45, 405, 552, 15, 0
47, 30, 390, 545, 15, 0
48, 30, 0, 429, 15, 1
49, -30, 382, 305, 15, 1
50, -30, 523, 600, 15, 0
51, 15, 394, 499, 15, 1
52, 45, 581, 416, 15, 2
53, 30, 403, 559, 15, 0
54, -45, 388, 576, 15, 1
55, 30, 374, 673, 15, 1
56, -30, 526, 768, 15, 1
57, -30, 436, 510, 15, 2
58, 15, 380, 497, 15, 1
59, -30, 363, 660, 15, 1
60, 0, 354, 598, 15, 0
61, -15, 0, 613, 15, 2
62, -30, 423, 784, 15, 1
63, 30, 650, 406, 15, 0
64, 15, 404, 471, 15, 1
65, 30, 362, 666, 15, 1
66, 15, 896, 694, 15, 1
67, 45, 394, 597, 15, 1
68, 45, 547, 379, 15, 0
69, -30, 588, 447, 15, 1
70, 0, 422, 703, 15, 0
71, 15, 477, 608, 15, 1
72, 45, 481, 422, 15, 2
73, -30, 428, 751, 15, 0
74, 0, 454, 771, 15, 2
75, -30, 0, 791, 15, 0
76, -15, 352, 697, 15, 1
77, -30, 393, 664, 15, 1
78, 0, 0, 767, 15, 0
79, -15, 0, 713, 15, 2
80, 15, 438, 400, 15, 1
81, 15, 423, 688, 15, 1
82, 0, 315, 449, 15, 1
83, 45, 443, 663, 15, 1
84, 30, 348, 421, 15, 1
85, 15, 368, 368, 15, 1
86, 0, 0, 600, 15, 0
87, -15, 775, 770, 15, 0
88, -45, 427, 302, 15, 0
89, -15, 447, 340, 15, 0
90, 45, 517, 698, 15, 2
91, 0, 0, 420, 15, 0
92, 30, 0, 348, 15, 0
93, -30, 429, 581, 15, 2
94, 30, 0, 789, 15, 0
95, -30, 479, 797, 15, 2
96, 0, 404, 567, 15, 2
97, 45, 653, 438, 15, 2
98, -30, 0, 655, 15, 1
99, 45, 737, 570, 15, 0
100, 15, 0, 756, 15, 0
101, 30, 425, 405, 15, 2
102, 15, 397, 679, 15, 2
103, 30, 375, 403, 15, 2
104, 30, 377, 683, 15, 1
105, 45, 454, 547, 15, 0
106, 15, 390, 516, 15, 0
107, 30, 0, 700, 15, 2
108, -30, 508, 620, 15, 0
109, -15, 425, 742, 15, 0
110, -30, 436, 549, 15, 1
111, 15, 0, 468, 15, 1
112, -15, 448, 656, 15, 0
113, 30, 387, 452, 15, 0
114, 0, 484, 394, 15, 2
115, 30, 500, 691, 15, 2
116, -45, 0, 445, 15, 1
117, 0, 402, 477, 15, 0
118, 15, 370, 607, 15, 0
119, 15, 351, 310, 15, 0
120, 30, 482, 354, 15, 1
121, -30, 609, 507, 15, 0
122, -45, 643, 499, 15, 2
123, -30, 510, 359, 15, 0
124, 15, 376, 732, 15, 2
125, 15, 419, 482, 15, 0
126, 45, 543, 341, 15, 2
127, -15, 0, 651, 15, 2
128, 15, 464, 605, 15, 1
129, 45, 429, 457, 15, 0
130, 0, 0, 608, 15, 1
131, 30, 502, 680, 15, 2
132, 15, 0, 610, 15, 0
133, 15, 376, 451, 15, 0
134, -30, 453, 407, 15, 1
135, 30, 380, 794, 15, 2
136, 30, 582, 305, 15, 2
137, 30, 431, 741, 15, 1
138, -15, 523, 557, 15, 0
139, 15, 558, 601, 15, 2
140, 30, 345, 776, 15, 1
141, -15, 0, 436, 15, 2
142, -30, 0, 414, 15, 1
143, 45, 0, 487, 15, 2
144, -45, 558, 761, 15, 2
145, 45, 0, 739, 15, 2
146, 0, 525, 496, 15, 1
147, 30, 0, 736, 15, 0
148, -30, 498, 326, 15, 1
149, 45, 488, 474, 15, 0
150, 45, 405, 408, 15, 0
151, 15, 337, 545, 15, 0
152, 15, 531, 777, 15, 2
153, 0, 622, 369, 15, 2
154, 15, 512, 371, 15, 1
155, 0, 367, 534, 15, 0
156, 15, 432, 354, 15, 2
157, 30, 0, 647, 15, 1
158, -15, 506, 328, 15, 2
159, -30, 452, 486, 15, 1
160, -15, 406, 773, 15, 1
161, -15, 378, 653, 15, 0
162, -15, 492, 412, 15, 0
163, 30, 0, 445, 15, 1
164, 0, 415, 670, 15, 0
165, -45, 501, 343, 15, 0
166, -15, 429, 510, 15, 0
167, 45, 444, 423, 15, 0
168, 45, 421, 614, 15, 1
169, -30, 359, 751, 15, 1
170, 0, 382, 572, 15, 2
171, -45, 502, 782, 15, 1
172, -15, 386, 450, 15, 0
173, 0, 411, 643, 15, 0
174, -15, 0, 321, 15, 2
175, -30, 616, 651, 15, 0
176, 0, 415, 442, 15, 1
177, -15, 371, 528, 15, 1
178, 0, 360, 553, 15, 1
179, 0, 307, 641, 15, 1
180, -15, 455, 714, 15, 2
181, -45, 513, 601, 15, 0
182, -15, 745, 320, 15, 0
183, -45, 395, 508, 15, 0
184, 30, 458, 454, 15, 0
185, -30, 0, 525, 15, 2
186, 15, 750, 402, 15, 1
187, -45, 462, 622, 15, 0
188, -30, 481, 542, 15, 1
189, 15, 741, 398, 15, 2
190, -45, 501, 789, 15, 0
191, -15, 568, 366, 15, 2
192, 30, 639, 534, 15, 2
193, -30, 446, 718, 15, 0
194, -30, 430, 769, 15, 0
195, -45, 566, 403, 15, 2
196, 15, 424, 322, 15, 2
197, 45, 569, 513, 15, 1
198, 30, 430, 420, 15, 2
199, -15, 529, 509, 15, 2
200, 0, 404, 537, 15, 2
201, 0, 372, 742, 15, 2
202, -45, 492, 793, 15, 0
203, -45, 385, 691, 15, 0
204, 45, 0, 411, 15, 1
205, -30, 385, 747, 15, 2
206, -15, 385, 624, 15, 1
207, -45, 617, 300, 15, 2
208, -45, 397, 566, 15, 1
209, 0, 930, 571, 15, 1
210, -30, 619, 415, 15, 2
211, 0, 346, 577, 15, 1
212, 45, 522, 575, 15, 0
213, -45, 0, 555, 15, 2
214, 30, 529, 431, 15, 2
215, 30, 572, 393, 15, 0
216, -15, 429, 429, 15, 1
217, 45, 0, 508, 15, 0
