Trial, Ecc, RT, IT, Brightness, Stim ID
1,-15,403,362,15,1
2,-45,406,617,15,2
3,0,331,717,15,1
4,-45,395,749,15,0
5,-30,394,683,15,0
6,15,358,536,15,1
7,-15,348,574,15,1
8,0,306,514,15,1
9,30,443,342,15,0
10,0,476,660,15,2
11,-45,661,674,15,0
12,15,426,488,15,1
13,-15,338,796,15,1
14,-45,315,396,15,1
15,45,518,546,15,2
16,-15,417,619,15,0
17,-30,577,535,15,2
18,-15,390,464,15,2
19,30,402,539,15,2
20,-45,464,690,15,0
21,0,479,365,15,0
22,-45,466,728,15,2
23,-45,578,354,15,0
24,30,439,580,15,2
25,30,361,747,15,0
26,0,359,372,15,1
27,30,486,312,15,2
28,-45,462,578,15,2
29,45,556,334,15,2
30,-15,484,378,15,0
31,-15,321,532,15,1
32,15,388,679,15,1
33,45,516,732,15,0
34,-30,487,533,15,1
35,45,457,635,15,0
36,-45,0,526,15,0
37,-15,0,701,15,1
38,45,630,790,15,2
39,0,377,433,15,2
40,15,438,681,15,2
41,-30,359,786,15,2
42,0,436,657,15,0
43,30,378,719,15,1
44,45,361,483,15,1
45,-15,478,722,15,2
46,0,365,426,15,2
47,45,542,355,15,1
48,15,464,631,15,0
49,0,459,530,15,2
50,-30,426,553,15,2
51,-30,396,500,15,2
52,15,368,783,15,0
53,-30,875,301,15,0
54,-45,629,538,15,2
55,30,426,551,15,2
56,-15,391,364,15,2
57,-15,465,529,15,1
58,-15,469,340,15,0
59,0,484,753,15,2
60,45,459,780,15,1
61,0,469,396,15,1
62,-15,451,676,15,2
63,-15,327,484,15,2
64,-15,431,573,15,1
65,-45,423,797,15,2
66,45,404,539,15,2
67,-15,416,726,15,0
68,45,376,701,15,2
69,0,519,560,15,0
70,15,648,545,15,1
71,0,392,602,15,1
72,-30,523,680,15,0
73,-15,533,497,15,1
74,-15,409,374,15,1
75,-45,483,365,15,1
76,-30,591,505,15,1
77,-45,528,372,15,0
78,0,402,402,15,0
79,15,397,407,15,0
80,15,402,361,15,0
81,-30,467,410,15,2
82,45,323,471,15,2
83,0,328,461,15,1
84,15,374,357,15,2
85,45,332,408,15,2
86,-30,350,416,15,0
87,15,499,781,15,2
88,45,374,708,15,1
89,-45,546,382,15,1
90,45,529,407,15,2
91,-45,669,401,15,1
92,45,411,721,15,0
93,-15,352,554,15,1
94,0,402,443,15,0
95,45,0,381,15,0
96,0,303,339,15,1
97,-15,356,788,15,1
98,-45,369,683,15,2
99,45,500,726,15,2
100,-15,440,487,15,2
101,30,325,370,15,2
102,45,368,491,15,1
103,45,583,785,15,2
104,45,431,330,15,1
105,0,396,436,15,2
106,-30,402,687,15,1
107,-15,402,726,15,0
108,0,522,669,15,2
109,0,615,559,15,1
110,15,409,324,15,0
111,30,464,634,15,0
112,-45,420,388,15,0
113,15,417,554,15,0
114,-45,437,756,15,1
115,-30,0,697,15,2
116,-15,550,528,15,1
117,0,524,707,15,2
118,45,404,648,15,2
119,30,412,791,15,0
120,-15,451,390,15,1
121,-30,597,416,15,0
122,45,369,485,15,2
123,0,386,674,15,0
124,30,500,727,15,1
125,-30,594,508,15,0
126,45,389,331,15,0
127,45,408,447,15,0
128,-15,364,670,15,1
129,45,366,387,15,2
130,45,0,459,15,1
131,-45,406,670,15,0
132,15,402,522,15,0
133,-30,321,723,15,1
134,45,0,584,15,0
135,30,495,705,15,1
136,-15,524,304,15,2
137,-15,431,547,15,1
138,45,405,730,15,1
139,-45,358,442,15,1
140,-45,393,308,15,0
141,15,606,623,15,0
142,15,400,512,15,1
143,45,305,417,15,2
144,-30,391,655,15,2
145,-45,457,508,15,1
146,30,594,484,15,2
147,30,551,695,15,1
148,-15,419,610,15,2
149,-30,480,676,15,0
150,30,388,381,15,0
151,-15,381,739,15,0
152,-45,0,370,15,2
153,-15,382,422,15,2
154,-30,570,373,15,2
155,45,583,749,15,0
156,-30,544,612,15,2
157,30,377,786,15,1
158,15,375,384,15,1
159,-15,414,577,15,0
160,0,500,578,15,2
161,0,410,795,15,0
162,30,0,775,15,1
163,-30,512,711,15,2
164,15,707,434,15,0
165,-30,0,309,15,0
166,15,382,470,15,0
167,30,452,554,15,1
168,30,503,425,15,1
169,15,354,360,15,1
170,15,508,392,15,2
171,0,396,402,15,2
172,-15,397,417,15,0
173,-45,615,532,15,1
174,-15,336,507,15,1
175,-45,417,499,15,0
176,0,410,405,15,2
177,-15,414,573,15,2
178,15,470,671,15,2
179,45,385,743,15,2
180,45,499,577,15,1
181,-45,560,319,15,1
182,0,318,417,15,1
183,-30,375,772,15,1
184,30,348,353,15,1
185,45,447,509,15,0
186,-45,447,460,15,0
187,-15,402,755,15,1
188,-45,570,716,15,2
189,30,456,632,15,0
190,0,0,735,15,0
191,-30,468,377,15,1
192,-30,414,422,15,1
193,-30,538,768,15,0
194,0,429,517,15,2
195,-30,538,404,15,1
196,-15,396,776,15,1
197,-15,524,511,15,2
198,0,380,683,15,0
199,30,538,742,15,0
200,-15,366,411,15,1
201,45,0,515,15,1
202,-30,545,635,15,0
203,-45,474,510,15,0
