Trial,Ecc,RT,IT,Brightness,Stim ID
2,45,575,574,15,2
3,0,462,431,15,0
4,15,287,609,15,1
5,15,397,659,15,2
6,15,371,645,15,1
7,15,506,752,15,2
8,-30,447,718,15,0
9,15,449,344,15,1
10,-45,475,739,15,1
11,0,391,393,15,1
12,-30,434,345,15,1
13,0,356,648,15,1
14,0,362,351,15,0
15,-45,643,489,15,2
16,-45,452,354,15,0
17,45,355,421,15,0
18,0,349,620,15,1
19,-30,309,492,15,1
20,30,351,337,15,1
21,45,403,398,15,2
22,15,361,389,15,1
23,45,443,681,15,2
24,-30,406,667,15,1
25,30,423,590,15,2
26,15,478,435,15,2
27,30,415,729,15,2
28,45,436,520,15,2
29,-30,363,799,15,0
30,0,339,637,15,1
31,-15,346,409,15,0
32,45,308,533,15,0
33,30,349,412,15,0
34,-45,534,733,15,2
34,15,0,582,15,2
35,-45,471,499,15,1
36,15,591,510,15,0
37,-15,337,620,15,1
38,15,406,647,15,2
39,15,638,384,15,0
40,-30,621,311,15,1
40,0,0,622,15,2
41,30,525,630,15,2
42,15,478,340,15,1
43,15,460,497,15,1
44,0,382,745,15,1
45,0,454,666,15,2
46,-45,454,694,15,2
47,-15,418,734,15,1
48,-15,467,487,15,2
49,-30,610,573,15,1
50,15,502,585,15,0
51,0,520,486,15,2
52,-45,431,642,15,1
52,-45,0,450,15,1
53,-30,384,610,15,2
54,0,415,640,15,2
55,-15,482,545,15,0
56,-15,355,622,15,2
57,45,426,739,15,2
58,-30,426,541,15,1
59,45,381,319,15,2
60,-30,433,513,15,2
61,-30,368,699,15,2
62,45,457,524,15,1
63,30,473,407,15,0
64,-15,396,416,15,1
65,-30,419,629,15,1
66,30,410,594,15,1
67,45,503,369,15,0
68,45,427,594,15,2
69,-45,344,706,15,2
70,15,397,654,15,0
71,45,413,621,15,0
72,45,424,521,15,0
73,45,423,518,15,1
74,-30,387,656,15,1
75,-45,497,520,15,1
76,-45,430,387,15,2
77,15,349,426,15,0
78,0,445,540,15,1
79,0,349,668,15,2
80,-15,593,316,15,2
81,-15,402,525,15,0
82,15,427,697,15,2
83,15,480,591,15,2
84,0,397,745,15,1
85,15,390,676,15,2
86,-45,490,398,15,2
87,15,465,401,15,1
88,45,465,713,15,2
89,0,377,533,15,1
90,-30,542,598,15,0
91,30,488,324,15,0
92,30,379,371,15,1
93,30,463,697,15,2
94,-45,573,331,15,1
95,0,476,533,15,2
96,45,809,758,15,2
97,-30,491,471,15,0
98,30,332,730,15,0
99,30,406,591,15,1
99,15,0,685,15,0
100,30,516,498,15,1
101,-45,409,368,15,1
102,15,437,557,15,0
103,45,415,516,15,0
104,15,385,501,15,2
105,-15,429,670,15,2
106,45,372,343,15,0
107,45,435,626,15,0
108,-30,355,392,15,0
109,30,436,438,15,2
110,15,546,746,15,1
111,-30,350,442,15,1
112,45,449,798,15,2
113,45,352,796,15,2
114,-45,335,736,15,0
115,30,445,304,15,2
116,15,395,756,15,0
117,45,329,513,15,0
118,-15,381,414,15,2
119,0,358,411,15,1
120,-30,384,307,15,2
121,-45,410,712,15,0
122,0,457,672,15,1
123,-15,374,448,15,1
124,45,608,434,15,0
125,30,395,691,15,2
126,45,501,645,15,1
127,30,408,436,15,1
128,45,334,453,15,1
129,15,370,738,15,1
130,30,358,585,15,1
131,0,399,514,15,2
132,-15,431,521,15,2
133,-30,323,349,15,0
134,-45,344,566,15,2
135,-45,403,489,15,0
136,15,336,424,15,1
137,30,378,555,15,1
138,-15,415,715,15,0
139,-45,343,716,15,2
140,45,466,713,15,1
141,-15,393,606,15,0
141,45,0,523,15,1
142,45,359,468,15,1
143,15,365,372,15,1
144,0,457,452,15,2
145,30,401,445,15,1
146,45,373,353,15,1
147,30,401,776,15,1
148,-15,396,318,15,0
149,0,616,336,15,2
150,45,442,450,15,2
151,-45,596,749,15,1
152,-15,313,530,15,1
153,-30,390,480,15,1
154,15,419,718,15,1
155,15,319,614,15,1
156,45,516,772,15,0
157,-30,433,689,15,2
158,30,364,768,15,0
159,-30,593,380,15,2
160,15,435,749,15,0
161,-15,325,708,15,0
162,-15,356,583,15,1
163,15,438,478,15,2
164,0,443,385,15,2
164,15,0,793,15,0
165,-30,526,523,15,1
166,45,393,747,15,1
167,-30,502,661,15,2
168,30,570,486,15,1
169,15,541,774,15,2
170,45,730,426,15,1
171,-45,408,699,15,0
172,-15,315,364,15,1
173,-45,342,513,15,0
174,45,397,546,15,2
175,-30,474,403,15,2
176,-15,631,683,15,0
177,15,382,778,15,1
177,-45,0,568,15,2
178,30,354,505,15,0
179,-45,386,376,15,0
180,0,337,426,15,0
180,-15,0,497,15,2
181,30,424,689,15,0
182,-15,301,796,15,1
183,0,305,403,15,1
184,30,361,605,15,2
185,-30,434,514,15,1
186,30,376,352,15,2
187,30,431,681,15,1
188,0,346,656,15,0
189,30,417,733,15,2
190,15,676,693,15,1
191,-45,378,746,15,1
192,30,367,525,15,1
193,45,291,779,15,0
194,0,329,555,15,2
195,45,327,407,15,1
196,15,507,740,15,2
197,15,365,347,15,0
198,15,355,764,15,1
199,0,298,526,15,1
200,0,300,324,15,1
201,30,451,591,15,0
