TrialNumber,Eccentricity,ReactionTime_s_
1,-10,0.5625431
2,-5,0.4568572
3,-5,0.7160348
4,0,0.4160191
5,-15,1.4201154
6,-20,1.2060934
7,-25,0.8821967
8,-30,0.5356221
9,-10,0.7440448
10,-25,0.5859113
11,-20,0.7401417
12,-35,0.5715278
13,-25,0.5078598
14,-20,0.4603328
15,-5,0.6168719
16,-25,0.8568728
17,-30,1.2738304
18,-35,0.6101405
19,-15,0.7142868
20,0,0.5179102
21,-20,0.6684519
22,-35,0.4850485
23,-30,0.4611043
24,-10,0.4376633
25,-20,0.7140715
26,-25,0.6964333
27,-20,0.5493357
28,0,0.4662766
29,-15,0.7861587
30,-10,0.4147251
31,-40,1.5954555
32,-25,0.6507229
33,-40,0.7388271
34,-15,0.6994942
35,-20,0.6580538
36,-5,0.7620509
37,-15,0.5690033
38,-30,0.5939522
39,-30,1.2889419
40,-35,0.5687017
41,-5,0.520901
42,-10,0.6159864
43,-5,0.6487819
44,0,0.7505933
45,-5,0.4736338
46,-25,0.6756134
47,-20,0.7858216
48,-5,0.4754054
49,-10,0.5559143
50,-30,0.6229378
51,-10,0.6099618
52,-5,0.4317336
53,-30,0.5293512
54,-40,1.182073
55,-10,0.4500214
56,0,0.622234
57,-15,0.5906879
58,-25,0.6697794
59,-15,0.5813933
60,0,0.656131
61,-15,0.5127519
62,-20,0.4938637
63,-35,0.9081697
64,-35,0.6112936
65,-5,0.7011007
66,0,0.6770994
67,-25,0.5213571
68,-40,0.8698319
69,0,0.4175826
70,-15,0.6955114
71,-10,0.6331151
72,-40,0.6411455
73,-40,1.2666936
74,-15,0.6577273
75,-25,0.8336361
76,-30,0.8056628
77,-10,0.7199466
78,0,0.6148633
79,-40,0.919494
80,-20,0.5776291
81,-40,1.1613491
82,-35,1.0046817
83,-40,0.6895336
84,0,0.787948
85,-35,0.5845538
86,-35,0.6938047
87,-30,0.5179429
88,-35,0.5245718
89,-30,0.7209991
90,-40,1.0767251
91,5,0.4759712
92,30,0.6003144
93,15,0.5096719
94,10,0.5440557
95,0,0.3269747
96,40,0.7941876
97,0,0.4221289
98,0,0.5643082
99,15,0.5607275
100,10,0.4539119
101,20,0.6737493
102,25,0.4775742
103,30,0.659162
104,20,0.3933384
105,10,0.4854842
106,15,0.5943498
107,25,0.4717697
108,10,0.6034005
109,25,0.5257585
110,40,1.1496101
111,20,0.7917403
112,0,0.599459
113,15,0.6398063
114,30,0.5486763
115,15,0.6040037
116,35,0.4913271
117,10,0.4560484
118,30,0.6618716
119,5,0.5372387
120,15,0.7178285
121,5,0.6498482
122,5,0.5772482
123,15,0.5501355
124,35,1.2264057
125,10,0.8286178
126,0,0.4898037
127,5,0.6591515
128,5,0.6325113
129,30,0.5199684
130,20,0.8784318
131,5,0.5896625
132,20,0.622729
133,25,0.6389607
134,0,0.4189116
135,35,0.5198822
136,10,0.8769284
137,25,0.544653
138,35,0.752013
139,40,1.16745
140,30,0.5050311
141,35,0.7471099
142,0,0.4671935
143,25,0.5841476
144,30,0.6457982
145,20,0.8623103
146,25,0.5118957
147,35,0.5734998
148,5,0.5306294
149,25,0.7575285
150,0,0.4694839
151,35,0.6594842
152,5,0.5600258
153,10,0.4059492
154,40,0.8504287
155,15,0.5321681
156,40,0.7837948
157,40,0.5372638
158,15,0.648527
159,10,0.4892158
160,30,0.6351994
161,40,0.7637363
162,25,0.4512513
163,20,0.4289873
164,35,0.5346684
165,35,0.4650265
166,30,0.5622948
167,0,0.5851232
168,5,0.5130054
169,25,0.4144098
170,20,0.4808878
171,10,0.4288136
172,30,0.5091001
173,40,0.7695636
174,15,0.4967543
175,0,0.5435218
176,35,1.5451775
177,40,0.9036819
178,20,0.8596453
179,40,0.585907
180,20,0.4907626
