TrialNumber,Eccentricity,ReactionTime_s_
1,-30,0.599698926
2,35,0.621123671
3,-20,0.593747285
4,35,0.599264137
5,-15,0.596575603
6,10,0.625355336
7,0,0.516707522
8,10,0.646411376
9,20,0.755264348
10,-35,0.677278547
11,-15,0.725800206
12,-10,0.692168449
13,-35,0.683843743
14,40,0.814881342
15,40,0.71739655
16,30,0.713035087
17,-15,0.645781588
18,35,0.654217998
19,-25,0.696120863
20,40,0.647518625
21,30,0.574179481
22,-5,0.49853101
23,20,0.725646389
24,0,0.466907682
25,5,0.548087824
26,10,0.627248047
27,-25,0.626966514
28,0,0.520065107
29,15,0.531441227
30,0,0.493149767
31,15,0.573985566
32,-20,0.556025732
33,-30,0.808299911
34,25,0.588965081
35,5,0.538230029
36,5,0.626680187
37,25,0.672773715
38,-40,0.691376698
39,40,0.65963095
40,-5,0.569814627
41,-35,0.809984695
42,10,0.560562022
43,0,0.529516273
44,-30,0.651377551
45,-40,0.777793909
46,-5,0.537663119
47,-20,0.553348745
48,-20,0.603139081
49,30,0.61341945
50,30,0.611532376
51,35,0.577788452
52,-15,0.633416644
53,-30,0.550828637
54,0,0.512946902
55,5,0.642365351
56,-15,0.652125562
57,-5,0.618641904
58,25,0.597194973
59,-10,0.658144848
60,35,0.545126085
61,0,0.50644416
62,40,0.753889989
63,-10,0.652129322
64,15,0.628469944
65,0,0.586948286
66,0,0.699311957
67,0,0.498056407
68,5,0.556918719
69,15,0.519659603
70,-30,0.742686012
71,-25,0.729802368
72,25,0.568667266
73,5,0.546877775
74,-40,0.908148644
75,20,0.727193591
76,-20,0.831499468
77,-10,0.702567508
78,-25,0.601630411
79,40,0.763946379
80,-30,0.605509351
81,15,0.616211182
82,20,0.585044567
83,-15,0.551903314
84,35,0.797223076
85,30,0.580480275
86,0,0.563813011
87,35,0.704242417
88,0,0.490827947
89,-10,0.76428771
90,0,0.541884392
91,-30,0.67904372
92,-15,0.663437982
93,10,0.658739911
94,0,0.516031383
95,-15,0.637242998
96,5,0.61697475
97,-10,0.599906463
98,0,0.570014523
99,25,0.647761708
100,-25,0.662102533
101,-5,0.558299185
102,25,0.520324461
103,-35,0.552505022
104,10,0.482638911
105,20,0.51738398
106,15,0.551551083
107,-30,0.544216354
108,20,0.710543303
109,-35,0.593019718
110,0,0.475145622
111,-10,0.474814863
112,10,0.534121687
113,-15,0.602435192
114,-5,0.567562131
115,30,0.536800772
116,-20,0.563808837
117,-35,0.819624881
118,20,0.467229645
119,-35,0.507505189
120,15,0.712029653
121,-5,0.540176814
122,20,0.657152326
123,25,0.652076231
124,35,0.823604125
125,-40,0.735018539
126,30,0.702686038
127,30,0.698203924
128,15,0.617186509
129,-25,0.578947526
130,10,0.529508151
131,10,0.621647061
132,-40,0.602419718
133,0,0.536510773
134,40,0.60851794
135,15,1.109596377
136,-20,0.762469841
137,-20,0.576009964
138,-10,0.494334373
139,0,0.511051824
140,0,0.551905932
141,25,0.634925072
142,-5,0.550879319
143,-40,0.680895345
144,0,0.597842936
145,-25,0.525987208
146,25,0.623586619
147,20,0.615131091
148,40,0.665564974
149,-20,0.587932667
150,35,0.555501856
151,15,0.708817843
152,30,0.603141839
153,-25,0.6415431
154,5,0.567082442
155,5,0.528708475
156,-35,0.655342456
157,-20,0.590473035
158,-5,0.537519587
159,-35,0.640844197
160,-40,0.666010718
161,-15,0.602039677
162,-10,0.551125654
163,-35,0.593733086
164,-40,0.690994958
165,-30,0.660881344
166,-40,0.666871059
167,35,0.576888018
168,-25,0.582223294
169,5,0.54097703
170,-25,0.624862968
171,30,0.786817846
172,40,0.565467399
173,-40,0.746169431
174,20,0.622478592
175,-10,0.622310305
176,-5,0.545991894
177,40,0.526743874
178,10,0.629994527
179,25,0.565747784
180,-30,0.387550731
