TrialNumber,Eccentricity,ReactionTime_s_
1,5,0.6518516
2,-35,0.638793
3,-35,0.7821208
4,-30,0.6150533
5,30,0.5550816
6,5,0.4593771
7,20,0.4701528
8,-40,0.6824106
9,15,0.6869502
10,0,0.4037706
11,15,0.6394934
12,10,0.5284677
13,-15,0.5542052
14,0,0.608076
15,25,0.6928271
16,40,0.8597354
17,15,0.7520657
18,25,0.7125294
19,-20,0.4987155
20,0,0.738868
21,-5,0.8213749
22,30,0.6106993
23,35,0.8895553
24,5,0.6384226
25,-25,0.6412272
26,25,0.8943226
27,-20,0.5901344
28,30,0.8223975
29,0,0.8992521
30,35,0.5580098
31,0,0.5187065
32,10,0.8779409
33,-10,0.6791893
34,30,0.9664082
35,40,0.8373483
36,5,0.6201818
37,-30,0.7486445
38,40,0.7842209
39,40,0.7036059
40,30,0.8442965
41,20,0.7579532
42,-40,0.7606765
43,0,0.5741338
44,-15,0.8045857
45,20,0.7963915
46,-15,0.7268729
47,-35,0.7103182
48,-5,0.6385757
49,5,0.6642714
50,0,0.5454342
51,-15,0.7137176
52,0,0.645292
53,-40,0.5188769
54,30,0.5929213
55,25,0.7079812
56,10,0.6892777
57,30,0.5780118
58,15,0.5531422
59,20,0.879793
60,-40,0.7554743
61,-30,0.8904758
62,-30,0.7336298
63,-10,0.5678631
64,10,0.857833
65,-5,0.7034472
66,5,0.6815946
67,30,0.7183473
68,-25,0.8125871
69,-20,0.4423577
70,0,0.3847926
71,-10,0.6895471
72,25,0.7383799
73,-20,0.7021032
74,0,0.7856241
75,-5,0.6406763
76,-40,0.7846922
77,-25,0.6787323
78,-5,0.6121205
79,15,0.7318815
80,-5,0.6035133
81,-35,0.6793464
82,-10,0.5003955
83,-15,0.6597931
84,-35,0.6873878
85,-5,0.6238981
86,-20,0.5340433
87,-40,0.8842609
88,-10,0.90822
89,20,0.6758967
90,-10,0.6223989
91,10,0.7367443
92,-5,0.687883
93,-25,0.9273058
94,5,0.7404667
95,-15,0.5369032
96,5,0.7155142
97,-20,0.7093113
98,-5,0.6976001
99,-10,0.3896117
100,-20,0.6328031
101,35,0.7807592
102,-15,0.864534
103,5,1.0600269
104,25,0.7986296
105,-35,0.6406852
106,40,0.8807116
107,35,1.0478736
108,0,0.622051
109,-25,0.7814772
110,-30,0.7251744
111,40,1.0105332
112,35,0.7097616
113,-35,0.5410895
114,-25,0.6631852
115,0,0.6142114
116,-10,0.650248
117,-40,0.7962122
118,-35,0.7384871
119,-25,0.7727179
120,10,0.7876889
121,35,0.8033403
122,0,0.5960413
123,-35,0.9836605
124,-15,0.9399659
125,15,0.8223172
126,-15,0.8855616
127,35,0.7655143
128,10,0.6194846
129,-30,0.7059942
130,0,0.776289
131,35,0.7715723
132,10,0.5645936
133,25,0.7714502
134,0,0.6341912
135,15,0.7238081
136,15,0.7625167
137,5,0.5931596
138,-40,0.7595742
139,-40,0.8097729
140,20,0.8354446
141,-40,0.8249183
142,15,0.6668061
143,-20,0.6936295
144,-25,0.7673868
145,-10,0.6699988
146,25,0.7284334
147,35,0.9436325
148,-30,0.8364332
149,25,0.8028293
150,40,0.8701162
151,25,0.7507588
152,40,0.7056474
153,20,0.8067013
154,40,0.7714588
155,-30,0.7884119
156,-25,1.2101345
157,30,0.9048216
158,0,0.6780486
159,0,0.6461288
160,20,0.8707252
161,10,0.6007299
162,15,0.8501111
163,0,0.7084161
164,20,0.610904
165,-30,0.8549415
166,-35,0.8024564
167,10,0.8096902
168,0,0.7520951
169,-20,1.2192828
170,30,1.110292
171,-5,0.6528345
172,35,0.6051977
173,-25,0.6668689
174,-20,0.6479821
175,-10,0.7486225
176,20,0.7205436
177,-15,0.6721508
178,40,0.7852579
179,-30,0.9400196
180,0,0.8093465
