TrialNumber,Eccentricity,ReactionTime_s_
1,35,0.5871114
2,10,0.5683086
3,5,0.5438838
4,20,0.6470449
5,10,0.663854
6,20,0.4803842
7,15,0.6997388
8,30,0.7474214
9,30,0.7403498
10,20,0.752047
11,0,0.6827343
12,25,0.6811794
13,10,0.5155585
14,35,0.8488818
15,15,1.0287408
16,35,0.7520422
17,20,0.9068734
18,10,0.4851809
19,5,0.5258495
20,25,0.840637
21,10,0.5032297
22,15,0.6827021
23,25,0.8315652
24,15,0.5751158
25,40,0.8907021
26,25,0.7309303
27,20,0.6442779
28,0,0.5435066
29,0,0.3973563
30,40,0.6722523
31,20,0.5171629
32,15,0.5169741
33,0,0.4609184
34,0,0.6071307
35,15,0.5978845
36,30,0.5422861
37,25,0.6549982
38,40,0.6470382
39,10,0.5443975
40,20,0.6215572
41,5,0.5042888
42,10,0.733793
43,0,0.565334
44,40,0.7966271
45,15,0.7104288
46,5,0.4464955
47,0,0.4116006
48,5,0.4937259
49,0,0.6076627
50,20,0.729032
51,40,0.754545
52,5,0.5135884
53,10,0.5269992
54,15,0.6710059
55,5,0.7346347
56,0,0.5430887
57,15,0.898269
58,15,0.670184
59,5,0.790188
60,25,0.9741895
61,30,0.7366349
62,40,0.7737044
63,30,0.7992936
64,5,0.7059704
65,25,0.681755
66,25,0.5186953
67,10,0.674076
68,25,1.2173683
69,10,0.9616484
70,30,0.8018531
71,30,0.813467
72,35,0.8765531
73,25,0.7947989
74,5,0.9854834
75,35,1.3223289
76,20,0.7462021
77,0,0.6816299
78,20,0.7870316
79,40,1.3040122
80,35,1.0408799
81,35,1.2057736
82,30,0.8017089
83,35,1.0163472
84,30,0.5972293
85,30,1.1032401
86,35,0.8838596
87,40,1.0361685
88,40,0.926876
89,35,0.9193899
90,40,0.9772072
91,-10,0.4634348
92,-40,0.7547808
93,-10,0.5617631
94,-25,0.6762961
95,-10,0.567361
96,0,0.6151878
97,-5,0.522673
98,0,0.6223951
99,-5,0.5270346
100,-15,0.6890212
101,-5,0.6362148
102,-30,0.581336
103,-35,0.7226169
104,-35,0.9518357
105,-35,0.6545476
106,0,0.4446135
107,0,0.3487241
108,0,0.4373518
109,-15,0.4659145
110,-10,0.4520176
111,-40,0.5050896
112,-25,0.7457984
113,-30,0.7422489
114,-5,0.6025818
115,-5,0.558717
116,-5,0.558756
117,-20,0.6111302
118,-25,0.8164682
119,-15,0.5989079
120,-10,0.493502
121,-20,0.6164759
122,-15,0.8115416
123,-30,0.6851831
124,-20,0.7072222
125,0,0.5436216
126,-40,0.9595967
127,-40,0.8587909
128,-15,0.5507692
129,0,0.5811409
130,-35,0.7108716
131,-20,0.7182237
132,-40,0.6565227
133,-30,0.7854058
134,-5,0.671994
135,-40,0.7045985
136,-10,0.4739725
137,-5,0.5490394
138,-10,0.6631835
139,-35,0.8057841
140,0,0.6146745
141,0,0.47608
142,-30,1.0158024
143,-35,0.6261331
144,-15,0.5156844
145,-20,1.1995933
146,-20,0.7033049
147,-25,0.7697726
148,-5,0.5684467
149,-15,0.9013292
150,-5,0.7044068
151,-15,0.9752431
152,-15,0.8955691
153,-35,0.8310662
154,-25,0.6046175
155,-25,1.0928152
156,-30,0.7076496
157,-10,0.8105555
158,-30,0.6958527
159,0,0.4634748
160,-40,0.7113476
161,-20,0.858734
162,-40,0.8725746
163,-25,0.7687129
164,-10,0.5943526
165,-35,0.7185902
166,-25,0.8677716
167,-15,0.7069385
168,-25,0.9690756
169,-30,0.8252276
170,-10,0.7608531
171,-30,1.0690449
172,-30,0.7715705
173,-35,1.0030776
174,-40,0.7499508
175,-20,0.7933661
176,-20,0.8766413
177,-25,0.5732417
178,-35,1.3727843
179,-40,1.1872197
180,-20,0.5662321
