TrialNumber,Eccentricity,ReactionTime_s_
1,40,0.498624155
2,-15,0.802347639
3,20,0.571388209
4,0,0.547315249
5,15,0.59506249
6,10,0.556258962
7,-15,0.794536365
8,-10,0.585091734
9,-35,0.73919852
10,-10,0.564352051
11,-40,0.547482933
12,0,0.706929007
13,30,0.799429927
14,-30,0.605687009
15,25,0.500588064
16,5,0.56780907
17,0,0.615474671
18,-20,0.606454885
19,5,0.76164551
20,15,0.905853341
21,-15,0.465266374
22,0,0.560893152
23,0,0.72881843
24,-5,0.552559832
25,35,0.263138404
26,10,0.44000735
27,-25,0.513807775
28,-40,0.564596028
29,25,0.594986221
30,10,0.701194739
31,10,0.67179023
32,5,0.690740893
33,0,0.509506877
34,-5,0.600728272
35,35,0.534538373
36,-5,0.651790026
37,5,0.534959029
38,35,1.083924597
39,25,0.459779908
40,20,0.400522607
41,-15,0.461652099
42,15,0.960871912
43,0,0.514007726
44,-30,0.121129388
45,-25,0.757163122
46,30,0.610793248
47,15,0.733949284
48,0,0.550365177
49,-35,0.563710049
50,0,0.574023932
51,-5,0.511802655
52,25,0.631603031
53,30,0.504379651
54,5,0.587144295
55,0,0.569185339
56,0,0.687434035
57,30,0.638126951
58,-35,0.333915786
59,35,1.046125111
60,0,0.813367385
61,35,0.51987336
62,15,0.630167523
63,5,0.616216666
64,-35,0.51342306
65,-40,0.790601777
66,-35,0.745079296
67,-20,0.713139632
68,5,0.637455499
69,-5,0.628696375
70,0,0.54250568
71,10,0.705653239
72,-5,0.6228579
73,5,0.744263383
74,30,0.730049668
75,-5,0.546620423
76,-10,0.571756572
77,-20,0.660945366
78,-10,0.565820231
79,-25,0.630748812
80,25,0.682119598
81,25,0.614310802
82,-10,0.631959465
83,20,0.911740189
84,-30,0.5239626
85,20,0.699034266
86,20,0.43508349
87,-15,0.985416042
88,30,0.54364592
89,5,0.650334918
90,40,0.68416651
91,-30,1.075610968
92,15,0.606115332
93,10,0.622332866
94,40,0.905029273
95,-35,0.310800487
96,5,0.535127535
97,0,0.789189441
98,35,0.547187778
99,-5,0.6652363
100,0,0.45274576
101,15,0.604755417
102,-30,0.59930669
103,10,0.573063299
104,-20,0.507938852
105,-20,0.513534086
106,25,0.613861559
107,35,0.012451418
108,-40,0.651698667
109,-10,0.766976157
110,-20,0.697578714
111,-25,0.611476121
112,-5,0.275599975
113,-30,0.673994204
114,15,0.59659773
115,-15,0.543880176
116,40,0.486919157
117,-40,0.577506236
118,0,0.578305928
119,0,0.455739504
120,-15,0.57309686
121,-20,0.543943793
122,25,1.015753768
123,-10,0.720374546
124,-5,0.729927169
125,20,0.779042774
126,30,0.924022502
127,0,0.825247728
128,-25,0.900521159
129,35,0.705398296
130,-15,0.501334714
131,-15,0.645800273
132,-35,0.668738441
133,20,0.937524779
134,-10,0.752857745
135,10,0.685039318
136,-25,0.797063574
137,-40,1.063490153
138,-35,0.700460081
139,-30,0.965273583
140,15,0.681526495
141,-40,0.78814573
142,30,0.94383829
143,0,0.553339681
144,10,0.672302659
145,-25,0.735097875
146,20,0.586577709
147,30,0.772676153
148,-20,0.615281647
149,25,1.192759354
150,30,0.894036209
151,10,0.705558371
152,-15,0.675123074
153,40,0.708556231
154,-40,1.076164476
155,20,0.510305643
156,25,0.848444406
157,20,0.738964061
158,-20,0.562027264
159,15,0.753248914
160,-10,0.544107184
161,-25,0.862509628
162,-35,0.872727181
163,-25,0.564854363
164,-30,0.929084816
165,-20,0.957904001
166,-10,0.538751504
167,40,0.910536414
168,-30,0.307974904
169,40,0.458064698
170,35,0.41971745
171,35,0.818412432
172,-35,0.546777635
173,-40,0.671586542
174,0,0.693733307
175,-25,0.474807588
176,40,0.708063405
177,40,0.600410114
178,-30,0.614332316
179,40,1.136302223
180,-40,0.759387102
