TrialNumber,Eccentricity,ReactionTime_s_
1,-20,0.6211408
2,-10,0.4036201
3,-30,0.482732
4,-40,0.7714375
5,0,0.3675268
6,-10,0.2861709
7,-10,0.4605439
8,-40,0.5673743
9,-20,0.522172
10,0,0.4616268
11,-30,0.4650285
12,0,0.3853054
13,-30,0.4824072
14,-40,0.4555893
15,-20,0.4869124
16,0,0.4207166
17,-20,0.3990111
18,-40,0.528271
19,-10,0.5449989
20,-30,0.4820842
21,-30,0.6868861
22,0,0.4231957
23,-10,0.4516546
24,-40,0.5450281
25,0,0.40516
26,-10,0.3680744
27,-30,0.3805889
28,0,0.4670684
29,-10,0.3357613
30,-40,0.3861208
31,-30,0.4792098
32,-40,0.371277
33,-40,0.5402661
34,-30,0.4210188
35,-20,0.3880705
36,-10,0.4104913
37,-20,0.8224609
38,-40,0.8752391
39,-30,0.4630309
40,-40,0.4833596
41,-20,0.4600352
42,-10,0.4661787
43,-10,0.3936417
44,0,0.3910339
45,0,0.3578712
46,-20,0.5758035
47,-20,0.4663233
48,0,0.4063804
49,-20,0.5571699
50,-30,0.3279647
51,-30,0.5508397
52,0,0.429167
53,-20,0.6091296
54,-30,0.4695392
55,-10,0.3905119
56,-10,0.4983703
57,-40,0.4496508
58,-40,0.5983407
59,-20,0.470481
60,-30,0.4710093
61,-10,0.3990354
62,0,0.378395
63,-30,0.4600007
64,-20,0.5790072
65,-30,0.4847775
66,-30,0.4436561
67,0,0.4343632
68,-10,0.389273
69,-20,0.5370233
70,-40,0.6165799
71,-10,0.4278449
72,-10,0.5391199
73,-30,0.617994
74,-10,0.424093
75,0,0.3687684
76,-20,0.4988873
77,0,0.4862292
78,-20,0.4036301
79,-10,0.4903881
80,-20,0.4150304
81,-40,0.5967422
82,-40,0.5475583
83,0,0.5057106
84,-30,0.4998235
85,0,0.4437395
86,-30,0.4876773
87,0,0.4257138
88,-20,0.4528946
89,-40,0.616935
90,0,0.4037069
91,-20,0.7070822
92,-20,0.4526419
93,0,0.4661951
94,-40,0.58958
95,-30,0.5306359
96,-40,0.5052848
97,-40,0.4933734
98,-10,0.7159769
99,-40,0.8183581
100,-10,0.4620244
101,0,0.3174753
102,20,0.4242831
103,30,0.4834434
104,20,0.4389543
105,10,0.4048421
106,10,0.3272285
107,10,0.4409092
108,40,0.4655432
109,40,0.561921
110,40,0.6187219
111,30,0.4618146
112,20,0.3791064
113,40,0.3423194
114,40,0.4025766
115,20,0.4206489
116,0,0.274798
117,20,0.3203476
118,30,0.4491863
119,40,0.3849231
120,30,0.6461076
121,10,0.3564414
122,10,0.3949904
123,40,0.4272377
124,30,0.5278647
125,10,0.5715996
126,40,0.8396706
127,10,0.4857488
128,40,0.5760205
129,0,0.4598594
130,10,0.3794654
131,20,0.4899822
132,0,0.4481028
133,0,0.3132923
134,0,0.432304
135,30,0.4844079
136,0,0.3191787
137,10,0.4836682
138,0,0.3640978
139,30,0.4004975
140,40,0.3930498
141,30,0.4422843
142,30,0.3015762
143,20,0.4241688
144,30,0.4800065
145,20,0.535926
146,0,0.4251128
147,20,0.4430348
148,20,0.3808481
149,10,0.4664447
150,0,0.4359229
