TrialNumber,Eccentricity,ReactionTime_s_
1,15,0.3041542
2,10,0.1648522
3,20,0.1655942
4,30,0.1858482
5,5,0.1640545
6,5,0.1583703
7,10,0.4044284
8,15,0.1780692
9,0,0.1866813
10,40,0.2360618
11,15,0.1666973
12,10,0.1404847
13,20,0.1925583
14,0,0.1110239
15,25,0.0089897
16,40,0.1487592
17,35,0.1754729
18,30,0.1802507
19,30,0.1000256
20,40,0.1979857
21,35,0.1786735
22,35,0.1813323
23,40,0.1845998
24,5,0.2743399
25,40,0.2029856
26,35,0.0500801
27,30,0.2322836
28,15,0.1758994
29,5,0.1326516
30,5,0.0532666
31,10,-0.0167973
32,30,0.1911657
33,35,0.2002631
34,5,0.1529884
35,25,0.2090255
36,30,0.2153314
37,20,0.0181695
38,30,0.2898487
39,35,0.1395303
40,15,0.1807902
41,25,0.1674349
42,35,0.2341695
43,35,0.1824709
44,20,0.1879664
45,10,0.1675904
46,10,0.2219094
47,20,0.2252286
48,10,0.0934765
49,30,0.0553962
50,0,0.1800015
51,5,0.1886441
52,40,0.2119032
53,30,0.2142561
54,0,0.1580934
55,5,0.02043
56,0,0.1109009
57,30,0.1790157
58,0,0.1275743
59,0,0.2158153
60,15,0.1683966
61,25,0.1901651
62,25,0.212876
63,25,0.1022606
64,20,0.2225035
65,40,0.1723543
66,35,-0.0263921
67,15,-0.0416183
68,25,0.1327859
69,20,0.0743076
70,20,0.1977787
71,0,0.1687229
72,20,0.150098
73,20,0.1761345
74,0,0.2148658
75,40,0.2553063
76,10,0.1313464
77,40,0.1518119
78,10,-0.0302018
79,15,0.2142378
80,25,0.2049474
81,25,0.0949108
82,5,0.120959
83,10,0.1991152
84,15,0.167638
85,5,0.050676
86,0,0.0534321
87,40,0.2354317
88,35,0.1493796
89,15,-0.0338348
90,25,0.1784393
91,-30,0.1489008
92,-20,0.017793
93,-40,-0.0403879
94,-30,0.144239
95,-25,-0.0012462
96,-30,0.1202187
97,-40,0.1770565
98,0,0.3473438
99,-20,0.0518411
100,-20,0.0625419
101,-35,0.0998078
102,-15,0.139491
103,-15,0.096712
104,0,0.3944291
105,-20,0.1473742
106,-25,0.1881195
107,-5,0.2179636
108,-10,0.2004196
109,-40,0.2594322
110,0,0.1118885
111,0,0.156097
112,-35,0.1883254
113,-30,0.1503904
114,-40,0.0528209
115,-5,0.0647903
116,-5,0.2527653
117,-20,0.5042649
118,-40,-0.0157243
119,-40,0.2231561
120,-15,0.0277071
121,-5,0.1532641
122,-35,0.2604937
123,-35,0.1467626
124,-30,0.192383
125,-20,0.2879312
126,-10,-0.0285308
127,-20,0.2370915
128,-35,-0.0345954
129,-10,0.1547283
130,-30,0.0591528
131,-40,0.5749128
132,-15,0.1504261
133,-20,0.1265409
134,-25,0.1828229
135,-35,0.2477801
136,-10,0.1709982
137,-35,0.2309911
138,0,0.1756554
139,-40,0.0441323
140,-10,0.0798669
141,-20,0.0694136
142,-15,0.1680722
143,-40,0.1641193
144,-35,0.0671058
145,-25,0.1117065
146,-15,0.0648203
147,-10,0.0235851
148,0,0.2409459
149,0,0.1542991
150,-10,0.0360644
151,-5,0.302227
152,-5,-0.0222872
153,-30,0.2673449
154,-5,0.3645011
155,-10,0.1276765
156,-25,0.1885062
157,-25,0.1991988
158,-15,0.0067469
159,-15,-0.0017636
160,0,0.220314
161,-30,0.3795547
162,-30,0.1968756
163,-30,0.0254481
164,-5,0.2881388
165,-15,-0.0369702
166,-5,0.0265429
167,-35,0.0780785
168,-25,0.2292752
169,-5,0.2237465
170,-15,0.1306035
171,-25,0.1940595
172,-40,0.1907076
173,-10,0.1319086
174,0,0.2671768
175,0,0.2634189
176,-25,0.0849132
177,-25,0.2096224
178,-10,0.3104726
179,-35,0.124023
180,-20,0.4912657
