TrialNumber,Eccentricity,ReactionTime_s_
1,35,0.296286
2,-15,0.205819
3,-25,0.2465141
4,-30,0.2377394
5,-40,0.3626124
6,-5,0.4270377
7,35,0.2500264
8,-25,0.2090117
9,15,0.2373677
10,0,0.244135
11,10,0.2547742
12,-10,0.3051485
13,-5,0.413729
14,15,0.2327692
15,20,0.2161247
16,-25,0.2094784
17,10,0.263351
18,40,0.3038118
19,0,0.2841034
20,10,0.2812588
21,20,0.2964816
22,-10,0.283546
23,0,0.277111
24,35,0.3060698
25,-30,0.2995237
26,-20,0.2518913
27,5,0.2655946
28,-30,0.2212272
29,40,0.2428964
30,-30,0.2333914
31,0,0.3361971
32,15,0.2102117
33,10,0.2531285
34,-25,0.2475702
35,0,0.2407135
36,20,0.2078184
37,5,0.2715824
38,10,0.2718816
39,-15,-0.0441625
40,-25,0.2931913
41,25,0.2805431
42,30,0.4202671
43,40,0.3045114
44,-10,0.2885298
45,-10,0.3029141
46,20,0.296491
47,10,0.2670084
48,-5,0.2428994
49,15,0.2429574
50,-15,0.2782578
51,5,0.2062377
52,-20,0.273104
53,15,0.2617435
54,-35,0.266689
55,25,0.2622051
56,25,0.2267639
57,-5,0.2419631
58,20,0.1239609
59,-40,0.2727975
60,-10,0.2920816
61,0,0.0209731
62,-15,0.3184814
63,-30,0.2798351
64,30,0.3304457
65,-35,0.3021556
66,5,0.2917851
67,-40,0.339074
68,20,0.3091215
69,0,0.3001931
70,-30,0.2518656
71,20,0.2452539
72,-10,0.3119965
73,5,0.2642699
74,20,0.5447899
75,-20,0.2922944
76,-40,0.2684441
77,-15,0.3061678
78,-40,0.2931228
79,30,0.2666719
80,35,0.305338
81,20,0.2620642
82,-40,0.265623
83,-35,0.3291085
84,5,0.2796129
85,25,0.4428166
86,-5,0.2713556
87,15,0.198484
88,40,0.2605374
89,-20,0.236077
90,-5,0.3012176
91,10,0.2250894
92,-40,0.2965906
93,0,0.2697592
94,0,0.261542
95,10,0.2790986
96,-35,0.3037452
97,0,0.2656531
98,-25,0.2942558
99,35,0.281311
100,15,0.259894
101,-15,0.2596378
102,-10,0.2573277
103,-35,0.2816108
104,-20,0.2962844
105,-20,0.2906249
106,40,0.2763549
107,-40,0.2909518
108,-10,0.2554841
109,0,0.2882345
110,-35,-0.0393063
111,-25,0.2925913
112,-15,0.2945897
113,15,0.2597697
114,5,0.2364648
115,30,0.2657582
116,40,0.2768734
117,40,0.1290263
118,-20,0.2266547
119,5,0.0504815
120,0,0.2863253
121,-15,0.2574877
122,-10,0.2915442
123,-20,0.3387798
124,35,0.2877983
125,20,0.3174072
126,10,0.2287752
127,30,0.2833366
128,25,0.4361412
129,5,0.2549165
130,5,0.24417
131,-5,0.261494
132,30,0.2288075
133,0,0.2155303
134,40,0.2251419
135,-30,0.2577588
136,-5,0.2869949
137,-20,0.2586402
138,-25,0.3090744
139,-15,0.237862
140,30,0.2404922
141,0,0.1819504
142,25,0.416391
143,25,0.4465609
144,40,0.2332386
145,-20,0.3242908
146,0,0.2447871
147,10,0.2300125
148,25,0.2675557
149,-40,0.300514
150,-40,0.2987117
151,35,0.2643663
