TrialNumber,Eccentricity,ReactionTime_s_
1,-25,0.2898797
2,15,0.2996834
3,40,0.2795637
4,0,0.2517546
5,25,0.2654036
6,0,0.2309945
7,15,0.2469165
8,-10,0.2302807
9,-30,0.2543708
10,-5,0.2723401
11,20,0.2260029
12,-10,0.2497431
13,-25,0.1943578
14,-30,0.2627054
15,35,0.2609272
16,30,0.2575513
17,-5,0.2218494
18,35,0.2548442
19,40,0.2650423
20,20,0.0823656
21,15,0.2538379
22,25,0.225165
23,-30,0.2786712
24,-35,0.2671813
25,25,0.2214052
26,0,0.2497239
27,-35,0.2357488
28,-30,0.2658411
29,-35,0.2412979
30,15,0.2031061
31,10,0.3185388
32,-20,0.2365989
33,-35,0.2478682
34,5,0.056651
35,-20,0.1102405
36,-10,0.2346732
37,30,0.2549131
38,10,0.217312
39,25,0.2177713
40,0,0.2474513
41,-20,0.2184655
42,-30,0.2534555
43,-30,0.246222
44,-40,0.2520897
45,35,0.2317109
46,-25,0.2143145
47,20,0.2385937
48,30,0.2084641
49,15,0.189247
50,40,0.0617726
51,-25,0.2292124
52,-10,0.1958677
53,-15,0.2447259
54,15,0.2482056
55,0,0.2229712
56,10,0.1651628
57,0,0.242646
58,-40,0.0482552
59,30,0.2285282
60,-20,0.2415215
61,25,0.2494274
62,-40,0.00584040000000001
63,40,0.2542285
64,-20,0.2393114
65,0,0.2651348
66,-25,0.2594682
67,-10,0.2433505
68,-20,0.2580169
69,5,0.271135
70,5,0.2169154
71,-35,0.0476223
72,-25,0.2209323
73,-40,0.2186825
74,0,0.2263232
75,-15,0.2185567
76,-25,-0.0517499
77,25,0.152305
78,25,0.2154202
79,5,0.1917916
80,-10,0.225194
81,40,0.2283613
82,10,0.123554
83,-5,0.2317037
84,-5,-0.0705223
85,5,0.3344848
86,0,0.1982884
87,-35,0.2678466
88,0,0.2110818
89,-20,0.2405506
90,15,0.1529587
91,-35,0.2174877
92,-30,0.1007113
93,25,0.0996045
94,15,0.233185
95,30,0.0780495
96,-20,0.2258333
97,-40,0.1154947
98,-30,0.043741
99,40,0.223997
100,-40,0.2293064
101,10,0.1280056
102,0,0.1869767
103,25,0.2704202
104,-15,0.2167095
105,-25,0.3302604
106,30,0.2670843
107,10,0.1591022
108,35,0.2620221
109,30,0.2246548
110,20,0.2164111
111,-15,-0.0647543
112,0,0.1383469
113,-10,0.2104955
114,-30,0.1977971
115,0,0.2492916
116,35,0.2489655
117,0,0.1963815
118,40,0.1471401
119,35,-0.019693
120,20,0.4825795
121,0,0.1187216
122,0,0.1250319
123,35,0.2313612
124,15,0.2574118
125,5,-0.0078337
126,0,0.2770908
127,-30,0.2041014
128,20,0.2257393
129,-15,0.135849
130,-5,0.2247657
131,-20,0.1863201
132,-10,0.2336382
133,15,0.2048064
134,20,0.1115352
135,-15,0.1531366
136,-25,0.1012138
137,-5,0.2072198
138,0,0.2198231
139,5,0.2037857
140,20,0.1210642
141,30,-0.0360691
142,40,-0.0381876
143,35,0.2299726
144,-35,0.1206017
145,-15,0.1326166
146,-5,0.2351667
147,30,0.1782258
148,0,0.2898536
149,5,0.2023008
150,-40,0.2149646
151,40,-0.0592348
152,-5,0.247031
153,35,-0.00943379999999999
154,-35,0.2513173
155,-15,0.2787171
156,20,0.1927277
157,-25,0.3035031
158,-20,0.2030009
159,5,0.2332675
160,-40,0.2353206
161,-5,0.2155475
162,20,0.2120639
163,-5,0.0624352
164,-15,0.224387
165,10,0.2321009
166,-40,0.2000754
167,-10,0.2445544
168,10,0.1142315
169,25,0.2456148
170,30,0.1850477
171,40,-0.0488455
172,10,0.2262197
173,5,0.243899
174,0,0.0270043
175,35,-0.0792594
176,-40,0.2162649
177,-10,0.2529774
178,10,0.2391439
179,-15,0.1770089
180,-35,0.2365148
