Trial, Ecc, RT, IT, Brightness, Stim ID
187, 45, 221, 622, 15, 0
188, -30, 232, 663, 15, 0
189, -45, 226, 626, 15, 0
190, 30, 276, 612, 15, 0
191, 45, 296, 398, 15, 0
192, 15, 244, 416, 15, 0
193, 45, 269, 495, 15, 0
194, 30, 247, 670, 15, 0
195, 0, 222, 686, 15, 0
196, -45, 255, 758, 15, 0
197, 30, 234, 759, 15, 0
198, 15, 243, 475, 15, 0
199, -30, 256, 425, 15, 0
200, -30, 220, 570, 15, 0
