trial,dist,RT,interstim,Brightness,NumberofLED
1,-45,402,311,15,1
2,0,314,597,15,3
3,-30,336,713,15,1
4,-15,307,601,15,1
5,-45,432,393,15,1
6,45,460,460,15,3
7,0,236,599,15,1
8,-45,330,705,15,1
9,45,359,773,15,1
10,-15,374,648,15,3
11,-30,349,392,15,3
12,-45,331,422,15,1
13,15,613,541,15,1
14,45,368,346,15,1
15,15,324,716,15,1
16,0,265,315,15,1
17,0,220,703,15,1
18,-45,305,766,15,3
19,-15,310,310,15,3
20,-30,310,567,15,3
21,30,279,406,15,3
22,-15,330,668,15,3
23,0,250,340,15,1
24,-30,346,514,15,1
25,-45,376,491,15,1
26,0,280,577,15,3
27,-15,331,600,15,3
28,0,325,660,15,3
29,30,305,302,15,3
30,-45,379,782,15,3
31,-45,557,709,15,3
32,30,0,377,15,1
33,45,452,374,15,3
34,0,333,454,15,1
35,0,329,523,15,3
36,-15,316,709,15,3
37,0,274,450,15,3
38,45,410,404,15,3
39,15,307,514,15,1
40,15,390,429,15,3
41,-30,393,646,15,1
42,15,399,646,15,3
43,-15,394,780,15,1
44,-45,432,654,15,1
45,30,510,365,15,3
46,15,351,390,15,1
47,30,0,431,15,1
48,15,293,766,15,1
49,-45,535,697,15,1
50,45,381,425,15,1
51,45,409,409,15,3
52,-30,372,688,15,1
53,15,0,345,15,3
54,45,415,734,15,1
55,15,496,470,15,1
56,0,330,790,15,1
57,30,417,757,15,1
58,30,427,795,15,3
59,15,342,338,15,3
60,0,292,617,15,1
61,-15,427,773,15,1
62,30,448,674,15,1
63,-45,422,698,15,3
64,30,371,606,15,1
65,30,632,468,15,3
66,-45,410,317,15,3
67,-15,0,532,15,3
68,-15,336,464,15,3
69,30,332,646,15,3
70,15,439,378,15,3
71,0,280,396,15,3
72,30,391,651,15,3
73,30,330,793,15,3
74,-15,544,310,15,1
75,0,333,523,15,3
76,-45,0,366,15,3
77,15,450,493,15,1
78,30,354,724,15,3
79,-30,375,438,15,1
80,-30,419,764,15,1
81,-15,426,600,15,1
82,45,441,348,15,1
83,-45,384,692,15,1
84,-30,360,691,15,3
85,15,341,452,15,1
86,-45,446,569,15,3
87,-15,324,667,15,1
88,15,340,356,15,3
89,15,388,588,15,1
90,-45,492,521,15,3
91,45,339,315,15,1
92,45,371,505,15,3
93,15,304,578,15,3
94,30,373,366,15,3
95,-15,440,391,15,1
96,-45,416,742,15,1
97,-15,377,714,15,1
98,45,359,496,15,3
99,-15,422,626,15,3
100,-30,300,462,15,3
101,30,287,433,15,3
102,-45,670,779,15,1
103,30,398,504,15,3
104,-45,440,687,15,1
105,-45,448,772,15,1
106,-30,368,510,15,1
107,0,446,588,15,1
108,0,305,385,15,3
109,-45,414,790,15,1
110,30,324,754,15,1
111,-30,461,713,15,1
112,15,346,438,15,3
113,-45,376,330,15,1
114,15,412,362,15,3
115,-45,533,660,15,3
116,45,372,393,15,1
117,-15,311,689,15,1
118,-15,309,376,15,3
119,15,319,506,15,3
120,0,310,378,15,3
121,15,420,661,15,1
122,-30,505,616,15,3
123,30,330,346,15,1
124,0,438,753,15,1
125,15,365,646,15,3
126,45,0,389,15,1
127,30,355,756,15,1
128,15,295,685,15,3
129,15,370,654,15,3
130,-15,436,712,15,3
131,-15,433,642,15,3
132,30,355,662,15,1
133,45,553,379,15,1
134,-45,360,735,15,3
135,-45,358,397,15,3
136,0,331,504,15,1
137,-30,555,760,15,1
138,30,341,666,15,1
139,0,329,512,15,1
140,45,551,772,15,3
141,0,215,314,15,1
142,30,371,678,15,1
143,30,334,502,15,3
144,-30,659,580,15,1
145,15,490,434,15,3
146,30,312,373,15,3
147,-15,342,745,15,1
148,30,414,448,15,1
149,45,311,304,15,3
150,-45,446,519,15,1
151,-15,400,370,15,3
152,-15,320,353,15,1
153,-15,496,475,15,3
154,-30,352,401,15,3
155,-30,347,653,15,3
156,-45,311,514,15,3
157,-15,488,797,15,1
158,30,393,685,15,1
159,-45,369,554,15,1
160,15,525,562,15,1
161,-15,350,538,15,3
162,0,0,610,15,1
163,-30,391,780,15,3
164,45,384,431,15,1
165,0,296,782,15,1
166,15,338,623,15,1
167,0,332,412,15,1
168,30,392,472,15,3
169,0,278,393,15,3
170,15,364,375,15,1
171,45,340,331,15,1
172,30,376,477,15,3
173,45,684,387,15,3
174,-15,374,579,15,3
175,0,322,391,15,1
176,-15,349,340,15,1
177,0,398,606,15,1
178,0,269,742,15,1
179,30,461,698,15,3
180,-45,368,626,15,1
181,15,498,578,15,1
182,-15,414,533,15,3
183,30,381,373,15,3
184,0,366,629,15,1
185,15,300,455,15,1
186,15,419,781,15,3
187,45,501,713,15,3
188,45,297,684,15,3
189,0,280,340,15,1
190,30,474,340,15,3
191,0,362,395,15,3
192,0,283,329,15,3
193,-15,412,742,15,1
194,-45,425,411,15,1
195,45,436,612,15,1
196,-30,455,319,15,1
197,15,345,497,15,1
198,-30,425,679,15,1
199,-15,398,725,15,3
200,15,0,605,15,3
201,30,398,746,15,1
202,-45,557,652,15,3
203,15,497,514,15,1
204,-45,417,525,15,3
205,45,355,525,15,1
206,-15,387,766,15,3
207,30,331,611,15,3
208,-30,391,334,15,3
