1,10,308.069899999632
2,10,309.970899999266
3,-40,416.503499999985
4,-10,270.521900001208
5,-30,267.645100000104
6,30,279.896200000971
7,40,335.966100000755
8,-20,258.74869999951
9,-20,295.769899999309
10,0,273.498399999321
11,-40,295.884700000338
12,-10,275.349799999626
13,-10,259.587399999314
14,-20,283.581299999591
15,0,241.057999999052
16,-0,270.182900001041
17,30,411.273200000674
18,20,307.555400000078
19,-0,212.102700000637
20,-20,217.361499998683
21,30,246.942099999965
22,-0,206.552899998665
23,40,205.897000001082
24,-0,270.716200000047
25,-40,265.98980000143
26,40,353.229400000951
27,-20,206.993700000917
28,-30,265.197600000997
29,-0,198.959999999156
30,-10,211.718500000084
31,-10,216.701500000804
32,40,254.992800000205
33,-30,239.771500000083
34,30,262.783300000033
35,-0,238.345200000717
36,10,258.123899998632
37,-30,252.211500000508
38,20,284.731000000997
39,0,250.198200000691
40,10,257.690499999976
41,0,217.130799999163
42,-30,254.924399999604
43,-30,274.560499999447
44,-20,274.941100001693
45,20,247.829299999817
46,10,248.371299999585
47,30,264.989399999999
48,0,201.83250000026
49,-30,223.421800000674
50,-40,246.185100000171
51,-40,227.630400000075
52,-10,223.615899999809
53,10,226.63349999983
54,20,258.691000000349
55,0,196.851099998989
56,40,288.125299999033
57,-10,245.856200000512
58,-0,205.284499999275
59,0,241.398900000954
60,10,365.062300000668
61,20,168.177599999931
62,0,218.968700000355
63,-40,189.597199999648
64,20,214.120500000158
65,20,189.860800000483
66,30,208.067099999776
67,-40,205.083099999124
68,-20,251.575200001193
69,-40,274.283999998611
70,0,200.080399999374
71,-10,196.948999998663
72,-30,229.735299998888
73,30,275.126500000065
74,20,261.195200000097
75,-30,258.594199999957
76,40,223.319200001592
77,-10,232.131399999512
78,30,314.907700001081
79,20,270.032300000262
80,-20,201.709799999103
81,-0,223.811100000044
82,-0,208.119000000247
83,30,273.148799998476
84,10,194.457699998916
85,10,185.501000001191
86,-10,218.173799999372
87,-40,114.912099999296
88,-40,233.839100000646
89,-30,331.586400000911
90,40,271.3865999989
91,0,218.331499999645
92,40,310.759900000799
93,20,260.904599999217
94,-0,225.044700000021
95,10,204.382100000098
96,40,216.492199998706
97,30,255.26440000011
98,-20,247.418599999387
99,-20,250.468200001146
100,40,257.209099999623
