Trial,Ecc,RT,IT,Brightness,Stim ID
2,0,540,328,15,1
3,15,341,437,15,0
4,15,345,783,15,0
5,-15,373,317,15,1
6,0,285,323,15,1
7,30,349,701,15,1
8,-15,325,522,15,0
9,45,349,357,15,1
10,45,299,413,15,1
11,-45,378,304,15,1
12,-15,362,539,15,0
13,-15,380,375,15,0
14,-30,358,331,15,0
15,-30,290,375,15,0
16,15,415,795,15,1
17,0,427,517,15,1
18,-15,437,506,15,1
19,-15,405,741,15,1
20,15,351,357,15,0
21,45,605,770,15,0
22,-45,335,333,15,0
23,45,439,680,15,1
24,45,403,779,15,0
25,-30,386,469,15,1
26,15,391,523,15,0
27,30,347,667,15,0
28,-30,313,371,15,0
29,-30,297,426,15,0
30,45,421,718,15,1
30,15,0,445,15,0
31,-30,380,434,15,1
32,15,308,699,15,1
32,-30,0,662,15,0
33,15,540,427,15,1
34,45,326,632,15,0
35,15,504,622,15,1
36,15,576,471,15,1
37,-30,439,730,15,1
38,30,398,796,15,0
39,-15,451,501,15,0
40,-30,454,548,15,1
40,-45,0,483,15,0
41,-45,515,386,15,1
41,0,0,632,15,1
42,0,494,608,15,1
43,-45,340,552,15,1
44,30,413,545,15,0
45,30,601,429,15,1
46,-30,509,305,15,1
47,-30,399,600,15,1
48,15,566,499,15,0
49,45,488,416,15,0
50,30,422,559,15,1
50,-45,0,576,15,0
51,30,473,673,15,1
52,-30,321,768,15,1
53,-30,350,510,15,1
54,15,308,497,15,1
55,-30,390,660,15,0
56,0,440,598,15,1
57,-15,504,613,15,0
58,-30,367,784,15,0
59,30,461,406,15,1
59,15,0,471,15,0
60,30,293,666,15,1
61,15,592,694,15,1
62,45,543,597,15,0
63,45,809,379,15,1
64,-30,299,447,15,1
65,0,420,703,15,1
66,15,347,608,15,1
67,45,357,422,15,1
68,-30,322,751,15,1
69,0,375,771,15,0
70,-30,537,791,15,0
71,-15,367,697,15,1
72,-30,524,664,15,1
72,0,0,767,15,0
73,-15,414,713,15,1
74,15,340,400,15,1
75,15,390,688,15,0
76,0,399,449,15,1
77,45,485,663,15,0
78,30,476,421,15,0
79,15,337,368,15,0
80,0,337,600,15,0
81,-15,310,770,15,0
82,-45,452,302,15,1
82,-15,0,340,15,0
83,45,391,698,15,1
83,0,0,420,15,1
84,30,423,348,15,0
85,-30,451,581,15,0
86,30,403,789,15,0
87,-30,363,797,15,0
88,0,413,567,15,0
89,45,375,438,15,0
90,-30,341,655,15,1
91,45,376,570,15,0
92,15,404,756,15,1
93,30,443,405,15,0
94,15,584,679,15,1
95,30,493,403,15,0
96,30,360,683,15,0
97,45,481,547,15,1
98,15,447,516,15,1
99,30,422,700,15,0
100,-30,614,620,15,1
101,-15,480,742,15,1
102,-30,744,549,15,0
103,15,365,468,15,0
104,-15,548,656,15,0
105,30,403,452,15,1
106,0,384,394,15,1
107,30,344,691,15,1
108,-45,393,445,15,1
108,0,0,477,15,0
109,15,413,607,15,0
110,15,332,310,15,0
111,30,506,354,15,1
112,-30,523,507,15,0
113,-45,454,499,15,0
114,-30,435,359,15,1
114,15,0,732,15,0
115,15,438,482,15,0
116,45,392,341,15,0
117,-15,587,651,15,0
118,15,383,605,15,0
119,45,428,457,15,0
120,0,333,608,15,0
121,30,337,680,15,0
122,15,721,610,15,1
123,15,365,451,15,1
123,-30,0,407,15,1
124,30,526,794,15,1
125,30,491,305,15,0
126,30,414,741,15,1
127,-15,398,557,15,1
128,15,495,601,15,0
129,30,614,776,15,1
130,-15,376,436,15,0
131,-30,513,414,15,0
132,45,443,487,15,1
133,-45,347,761,15,1
134,45,362,739,15,1
135,0,441,496,15,1
136,30,377,736,15,0
137,-30,427,326,15,0
138,45,392,474,15,1
138,45,0,408,15,0
139,15,430,545,15,1
140,15,506,777,15,0
141,0,1089,369,15,1
142,15,479,371,15,0
143,0,404,534,15,0
144,15,411,354,15,0
145,30,408,647,15,1
146,-15,537,328,15,1
146,-30,0,486,15,1
146,-15,0,773,15,1
147,-15,447,653,15,1
148,-15,611,412,15,0
149,30,386,445,15,1
150,0,342,670,15,0
151,-45,487,343,15,1
152,-15,566,510,15,1
153,45,402,423,15,1
154,45,410,614,15,0
155,-30,540,751,15,0
156,0,359,572,15,1
157,-45,510,782,15,1
158,-15,348,450,15,1
159,0,349,643,15,0
160,-15,377,321,15,1
160,-30,0,651,15,0
161,0,366,442,15,0
162,-15,405,528,15,0
163,0,504,553,15,1
164,0,491,641,15,0
165,-15,407,714,15,0
166,-45,361,601,15,1
167,-15,456,320,15,0
168,-45,764,508,15,0
169,30,444,454,15,0
170,-30,369,525,15,0
171,15,485,402,15,1
172,-45,590,622,15,1
173,-30,468,542,15,1
174,15,439,398,15,0
175,-45,443,789,15,0
176,-15,408,366,15,0
177,30,432,534,15,1
178,-30,499,718,15,0
179,-30,413,769,15,0
180,-45,452,403,15,1
181,15,487,322,15,0
182,45,404,513,15,1
183,30,459,420,15,1
184,-15,400,509,15,1
185,0,435,537,15,1
186,0,341,742,15,1
187,-45,510,793,15,1
188,-45,451,691,15,0
189,45,464,411,15,1
190,-30,407,747,15,1
191,-15,412,624,15,1
192,-45,435,300,15,1
193,-45,594,566,15,1
194,0,436,571,15,0
195,-30,595,415,15,1
196,0,367,577,15,1
197,45,428,575,15,0
198,-45,518,555,15,1
199,30,467,431,15,0
200,30,462,393,15,1
201,-15,404,429,15,1
