Trial, Ecc, RT, IT, Brightness, Stim ID
1, -45, 0, 311, 15, 0
2, 0, 272, 597, 15, 1
3, -30, 243, 713, 15, 0
4, -15, 290, 601, 15, 0
5, -45, 355, 393, 15, 0
6, 45, 212, 460, 15, 1
7, 0, 286, 599, 15, 0
8, -45, 324, 705, 15, 0
9, 45, 265, 375, 15, 1
10, 45, 293, 773, 15, 0
11, -15, 263, 648, 15, 1
12, -30, 284, 392, 15, 1
13, -45, 323, 422, 15, 0
14, 15, 283, 541, 15, 0
15, 45, 310, 346, 15, 0
16, 15, 314, 716, 15, 0
17, 0, 287, 315, 15, 0
18, 0, 294, 703, 15, 0
19, -45, 327, 766, 15, 1
20, -15, 302, 310, 15, 1
21, -30, 280, 567, 15, 1
22, 30, 248, 406, 15, 1
23, -15, 308, 668, 15, 1
24, 0, 312, 340, 15, 0
25, -30, 0, 514, 15, 0
26, -45, 264, 491, 15, 0
27, 0, 270, 577, 15, 1
28, -15, 390, 600, 15, 1
29, 0, 282, 660, 15, 1
30, 30, 288, 302, 15, 1
31, -45, 366, 782, 15, 1
32, -45, 343, 709, 15, 1
33, 30, 363, 377, 15, 0
34, 45, 286, 374, 15, 1
35, 0, 311, 454, 15, 0
36, 0, 328, 523, 15, 1
37, -15, 298, 709, 15, 1
38, 0, 268, 450, 15, 1
39, 45, 320, 404, 15, 1
40, 15, 282, 514, 15, 0
41, 15, 293, 429, 15, 1
42, -30, 260, 646, 15, 0
43, 15, 282, 646, 15, 1
44, -15, 320, 780, 15, 0
45, -45, 283, 654, 15, 0
46, 30, 287, 365, 15, 1
47, 15, 0, 390, 15, 0
48, 30, 294, 431, 15, 0
49, 15, 0, 766, 15, 0
50, -45, 298, 697, 15, 0
51, 45, 333, 425, 15, 0
52, 45, 292, 409, 15, 1
53, -30, 287, 688, 15, 0
54, 15, 245, 345, 15, 1
55, 45, 341, 734, 15, 0
56, 15, 290, 470, 15, 0
57, 0, 279, 427, 15, 0
58, -15, 274, 752, 15, 0
59, 0, 280, 790, 15, 0
60, 30, 321, 757, 15, 0
61, 30, 217, 795, 15, 1
62, 15, 285, 338, 15, 1
63, 0, 320, 617, 15, 0
64, -15, 247, 773, 15, 0
65, 30, 314, 674, 15, 0
66, -45, 290, 698, 15, 1
67, 30, 273, 606, 15, 0
