Trial,Ecc,RT,IT,Brightness,Stim ID
1,15,453,751,15,0
2,45,412,396,15,0
3,15,216,781,15,0
4,-30,370,406,15,1
5,30,367,735,15,0
6,30,427,394,15,1
7,45,341,456,15,1
8,-15,392,770,15,1
9,15,351,571,15,1
10,30,248,677,15,0
11,30,247,619,15,0
12,-30,281,620,15,1
13,-15,483,452,15,1
14,45,350,624,15,1
15,15,369,432,15,1
16,-45,246,498,15,0
17,15,415,529,15,1
18,-30,244,696,15,0
19,30,249,589,15,0
20,-30,260,567,15,0
21,-45,274,391,15,0
22,15,233,661,15,1
23,-15,410,742,15,1
24,-30,266,582,15,1
25,-45,454,448,15,0
26,30,239,310,15,0
27,-30,399,544,15,1
28,0,234,550,15,0
29,-15,0,443,15,0
30,45,0,508,15,0
31,-30,409,388,15,1
32,15,379,676,15,1
33,-30,305,448,15,0
34,45,245,705,15,0
35,-30,282,655,15,0
36,45,350,645,15,0
37,-15,495,510,15,0
38,0,304,790,15,1
39,-45,379,454,15,0
40,45,412,593,15,0
41,-45,377,658,15,0
42,30,383,357,15,1
43,45,340,631,15,1
44,-15,569,495,15,0
45,0,297,358,15,0
46,-45,338,742,15,1
47,0,403,619,15,0
48,30,0,770,15,0
49,45,401,452,15,1
50,45,445,492,15,1
51,45,415,751,15,1
52,-15,493,741,15,1
53,-45,395,538,15,1
54,45,386,673,15,1
55,-15,233,751,15,0
56,-30,375,534,15,1
57,30,328,319,15,0
58,15,350,669,15,1
59,-15,218,652,15,0
60,15,519,654,15,0
61,-15,465,611,15,1
62,30,221,743,15,0
63,15,439,375,15,0
64,-30,481,316,15,0
65,-15,276,430,15,0
66,-45,329,417,15,0
67,-15,267,431,15,1
68,15,169,600,15,1
69,45,363,453,15,0
70,45,426,419,15,0
71,-45,334,633,15,1
72,30,245,519,15,0
73,45,251,646,15,0
74,30,446,690,15,1
75,30,336,490,15,0
76,-45,302,406,15,0
77,30,326,682,15,1
78,-30,238,660,15,0
79,45,450,758,15,0
80,30,383,585,15,1
81,-30,251,614,15,1
82,15,330,366,15,1
83,0,325,444,15,1
84,45,285,323,15,0
85,-15,212,322,15,0
86,0,187,623,15,0
87,30,239,563,15,0
88,45,271,301,15,1
89,-45,454,716,15,0
90,0,289,366,15,0
91,0,0,315,15,0
92,0,264,342,15,0
93,0,406,795,15,1
94,0,294,696,15,1
95,-15,288,390,15,1
96,15,214,653,15,1
97,30,331,682,15,1
98,-15,253,335,15,0
99,30,339,775,15,1
100,45,635,451,15,0
101,-30,370,488,15,0
102,15,341,343,15,1
103,30,368,508,15,1
104,-45,393,416,15,1
105,-15,205,687,15,0
106,-45,229,603,15,0
107,-30,177,680,15,1
108,-45,244,780,15,1
109,45,242,527,15,0
110,0,215,737,15,0
111,-45,402,352,15,0
112,-45,389,762,15,1
113,0,386,315,15,1
114,15,381,393,15,0
115,0,206,565,15,0
116,-30,281,462,15,1
117,45,252,737,15,0
118,-30,419,331,15,1
119,-15,417,539,15,1
