Trial, Ecc, RT, IT, Brightness, Stim ID
1,-45,0,346,15,1
2,-15,572,593,15,0
3,0,342,433,15,0
4,0,247,411,15,0
5,-30,330,618,15,0
6,45,342,534,15,0
7,0,231,652,15,1
8,-15,0,609,15,1
9,15,358,587,15,0
10,15,247,575,15,1
11,45,281,398,15,1
12,-15,282,727,15,0
13,-15,326,729,15,0
14,30,275,352,15,1
15,0,286,723,15,0
16,-45,399,441,15,0
17,15,261,491,15,1
18,-15,400,674,15,1
19,-30,309,459,15,1
20,-45,293,555,15,0
21,45,360,589,15,1
22,45,325,732,15,0
23,-30,413,406,15,0
24,-45,0,505,15,1
25,30,334,542,15,0
26,-15,342,767,15,0
27,0,252,761,15,0
28,-15,329,423,15,0
29,-30,406,510,15,0
30,-30,315,734,15,1
31,15,369,428,15,0
32,-30,354,678,15,1
33,15,361,663,15,1
34,-45,363,653,15,0
35,0,276,662,15,0
36,30,0,372,15,0
37,-30,380,738,15,1
38,-30,303,664,15,0
39,15,340,638,15,0
40,0,318,362,15,1
41,-15,359,582,15,1
42,15,347,392,15,0
43,-30,388,476,15,0
44,-30,266,796,15,0
45,-15,279,564,15,1
46,-30,379,676,15,1
47,0,296,451,15,1
48,-45,337,351,15,0
49,-45,0,611,15,1
50,0,276,651,15,0
51,-30,250,491,15,1
52,45,282,357,15,1
53,45,294,633,15,0
54,30,0,387,15,0
55,-30,0,505,15,0
56,-45,400,352,15,1
57,45,353,522,15,1
58,-30,319,634,15,1
59,-15,336,510,15,1
60,30,328,405,15,0
61,30,279,426,15,1
62,45,253,798,15,1
63,-45,250,656,15,0
64,15,273,785,15,1
65,45,283,408,15,1
66,30,311,574,15,1
67,15,482,560,15,0
68,30,294,355,15,0
69,0,417,689,15,1
70,0,326,756,15,0
71,30,357,435,15,0
72,-30,328,755,15,0
73,45,0,330,15,0
74,-15,266,521,15,0
75,15,278,685,15,1
76,-45,261,694,15,1
77,15,260,443,15,1
78,30,314,588,15,0
79,30,397,700,15,1
80,-45,285,774,15,0
81,-15,345,389,15,0
82,-15,286,380,15,1
83,30,0,409,15,0
84,-45,335,314,15,0
85,45,1756,300,15,0
86,-15,323,643,15,1
87,45,344,699,15,1
88,-45,357,739,15,0
89,-30,308,626,15,0
90,30,287,320,15,0
91,45,325,353,15,1
92,30,244,721,15,1
93,30,256,673,15,1
94,15,308,418,15,0
95,-45,0,628,15,0
96,30,351,395,15,0
97,15,319,315,15,1
98,30,253,389,15,1
99,15,403,330,15,0
100,0,254,383,15,0
101,0,312,673,15,1
102,-45,306,515,15,0
103,45,0,665,15,0
104,45,353,776,15,0
105,-15,283,623,15,0
106,-15,300,393,15,1
107,15,232,783,15,1
108,-30,322,516,15,1
109,15,273,463,15,1
110,-30,279,632,15,0
111,-30,277,683,15,0
112,0,233,516,15,0
113,45,338,377,15,1
114,45,268,301,15,1
115,30,239,772,15,0
116,-30,477,785,15,1
117,-30,299,743,15,1
118,0,222,789,15,0
119,-45,329,428,15,1
120,45,283,467,15,1
121,-15,287,603,15,1
122,15,354,633,15,0
123,30,365,466,15,1
124,15,305,441,15,0
125,45,393,768,15,0
126,45,290,553,15,1
127,0,317,432,15,0
128,-45,277,720,15,0
129,45,234,492,15,1
130,-15,334,624,15,1
131,30,319,409,15,0
132,0,426,534,15,1
133,30,297,465,15,1
134,-15,0,365,15,0
135,30,309,319,15,1
136,-45,251,627,15,0
137,-15,317,347,15,1
138,-45,297,605,15,1
139,-30,372,587,15,0
140,-45,304,718,15,0
141,-15,0,739,15,0
142,-45,315,426,15,0
143,-45,0,468,15,0
144,-15,344,388,15,1
145,30,495,703,15,1
146,45,308,372,15,1
147,15,295,386,15,1
148,0,315,761,15,0
149,0,326,413,15,1
150,-30,285,573,15,0
151,-15,256,457,15,0
152,45,376,534,15,0
153,-30,319,584,15,1
154,-30,313,336,15,1
155,-45,344,756,15,0
156,45,334,316,15,1
157,30,342,324,15,0
158,30,253,444,15,0
159,30,218,648,15,1
160,45,287,721,15,0
161,15,301,380,15,1
162,0,289,552,15,0
163,15,292,657,15,1
164,-30,418,750,15,1
165,-15,4014,769,15,0
166,15,242,615,15,1
167,45,289,480,15,1
168,-45,276,568,15,0
169,-30,300,322,15,1
170,0,466,490,15,0
171,45,220,615,15,1
172,30,325,702,15,0
173,-30,299,404,15,1
174,-15,331,466,15,0
175,15,350,599,15,1
176,45,340,727,15,0
177,-45,451,770,15,1
178,-45,359,364,15,1
179,-15,264,510,15,0
180,30,469,686,15,0
181,0,267,353,15,0
182,-30,292,749,15,1
183,45,0,365,15,1
184,45,0,410,15,0
185,15,345,619,15,0
186,-45,471,556,15,0
187,-30,401,755,15,1
188,15,368,451,15,1
189,0,289,371,15,1
190,-45,359,397,15,0
191,30,307,480,15,1
192,30,357,636,15,1
193,-30,306,716,15,1
194,30,279,665,15,1
195,-45,303,710,15,0
196,-30,340,420,15,1
197,-15,311,584,15,0
198,-15,323,693,15,0
199,-45,315,306,15,0
200,30,0,438,15,0
201,45,347,767,15,1
202,30,0,679,15,0
203,-30,515,765,15,1
204,-15,286,691,15,1
205,-45,288,358,15,0
206,-15,381,305,15,1
207,30,280,446,15,1
208,-45,0,395,15,0
209,0,0,707,15,0
210,15,274,605,15,0
211,-30,232,747,15,0
212,30,330,308,15,1
213,-15,293,795,15,1
214,-30,288,496,15,1
215,30,387,510,15,1
216,45,348,368,15,0
217,-45,264,492,15,0
218,45,318,444,15,1
219,45,365,545,15,0
220,30,328,736,15,1
221,30,322,369,15,0
222,45,312,790,15,0
223,0,0,635,15,1
224,-15,363,779,15,1
225,0,436,541,15,1
226,30,318,621,15,0
227,45,0,499,15,0
228,45,0,343,15,0
229,-30,337,371,15,1
230,-45,326,419,15,0
231,-15,350,337,15,0
232,-15,294,337,15,0
233,-45,276,688,15,0
234,-30,278,715,15,0
235,-30,288,771,15,0
236,45,254,390,15,1
237,0,227,358,15,1
238,30,243,597,15,1
239,-15,290,476,15,0
240,45,390,606,15,0
241,0,331,467,15,1
242,-45,340,347,15,1
243,30,252,704,15,1
244,-15,295,702,15,0
245,-45,375,768,15,1
246,0,294,574,15,0
247,45,246,766,15,1
248,-15,373,503,15,0
249,15,0,667,15,0
250,0,294,740,15,0
251,15,341,351,15,0
252,-45,353,524,15,0
253,0,338,781,15,1
254,15,0,501,15,0
255,30,315,629,15,0
256,-45,355,696,15,0
257,-30,0,713,15,1
258,45,302,746,15,0
259,0,341,501,15,0
260,-15,287,473,15,0
261,0,260,477,15,1
262,45,332,572,15,1
263,-30,366,712,15,1
264,0,386,516,15,0
265,15,328,717,15,1
266,0,300,610,15,0
267,0,261,430,15,1
268,15,391,479,15,0
269,0,289,484,15,1
270,30,326,730,15,1
271,30,441,616,15,1
272,45,308,366,15,1
273,-15,306,654,15,0
274,30,0,607,15,0
275,-15,257,715,15,0
276,45,387,325,15,1
277,-30,335,724,15,1
278,30,460,622,15,0
279,45,0,340,15,0
280,0,323,664,15,1
281,45,318,320,15,0
282,45,336,632,15,1
283,0,273,671,15,1
284,-45,272,797,15,0
285,-30,333,304,15,0
286,-30,317,681,15,0
287,-30,316,598,15,0
288,45,258,442,15,1
289,30,274,329,15,1
290,-30,342,362,15,0
291,0,321,441,15,0
292,30,224,714,15,1
293,0,1616,300,15,1
294,0,300,771,15,0
295,-45,460,340,15,1
296,0,344,380,15,0
297,45,230,691,15,1
298,15,280,575,15,1
299,-30,333,559,15,1
300,30,241,706,15,1
301,-45,313,575,15,0
302,-15,363,732,15,0
303,-30,0,386,15,0
304,30,310,615,15,0
305,-30,289,414,15,0
306,0,306,331,15,1
307,45,333,671,15,0
308,30,0,369,15,0
309,-30,367,373,15,0
310,30,321,618,15,1
311,30,292,549,15,0
312,15,210,787,15,1
313,45,316,757,15,0
314,-30,273,691,15,0
315,-15,310,714,15,1
316,-15,309,654,15,1
317,-15,319,773,15,1
318,-30,297,757,15,1
319,-15,284,567,15,0
320,30,291,547,15,0
321,0,515,737,15,1
322,30,261,567,15,0
323,-45,0,589,15,0
324,45,297,621,15,1
325,-30,341,413,15,1
326,-45,336,490,15,1
327,-15,486,346,15,0
328,-30,255,478,15,0
329,-30,286,500,15,0
330,30,0,472,15,0
331,45,0,363,15,1
332,30,3245,383,15,0
333,45,405,713,15,0
