Trial,Ecc,RT,IT,Brightness,Stim ID
2,-45,333,460,15,1
3,45,340,762,15,1
4,15,309,521,15,0
5,-45,608,535,15,1
6,45,348,455,15,0
7,-30,453,393,15,0
8,-15,330,685,15,0
9,0,303,300,15,1
9,-15,0,413,15,0
10,0,309,484,15,0
11,15,353,445,15,1
12,0,294,614,15,0
12,-15,0,540,15,0
13,0,327,494,15,1
13,-30,0,362,15,1
14,45,370,431,15,0
15,-45,348,379,15,1
16,-30,349,333,15,0
17,45,426,648,15,0
18,0,320,653,15,1
19,30,363,739,15,0
20,45,384,633,15,1
21,-30,329,713,15,0
22,45,537,724,15,1
23,-30,690,665,15,1
24,-45,361,748,15,1
25,30,376,317,15,0
26,-30,463,611,15,1
27,30,435,397,15,1
28,30,276,395,15,1
29,30,337,304,15,1
30,0,391,795,15,1
31,45,326,448,15,0
32,-15,326,441,15,1
33,-15,367,757,15,0
34,30,405,441,15,0
35,30,491,679,15,1
36,45,397,332,15,0
37,-30,379,761,15,0
38,45,338,660,15,1
39,-15,328,602,15,1
40,-30,330,761,15,1
41,-15,337,408,15,0
42,-15,327,720,15,1
43,0,467,581,15,0
44,-15,420,671,15,0
45,30,433,499,15,0
46,-30,412,719,15,0
47,-30,398,549,15,1
48,45,485,362,15,1
49,45,482,788,15,1
50,15,624,495,15,1
51,0,491,564,15,0
52,-15,463,345,15,1
53,15,493,631,15,0
54,-30,351,746,15,1
55,-30,300,460,15,1
56,-30,312,628,15,1
57,-30,549,551,15,0
58,-45,362,723,15,1
59,-15,323,696,15,1
60,-45,481,582,15,1
61,15,387,354,15,1
62,30,428,331,15,0
63,45,526,584,15,1
64,-45,327,495,15,0
65,45,429,418,15,1
66,30,426,798,15,0
67,30,835,779,15,0
68,-30,488,675,15,1
69,-15,263,747,15,1
70,45,306,381,15,1
71,45,433,652,15,1
72,15,338,771,15,1
73,30,361,528,15,1
74,-30,376,425,15,1
75,-15,349,555,15,1
76,45,315,414,15,0
77,-30,415,563,15,1
77,-15,0,657,15,1
78,-15,420,602,15,1
79,45,405,598,15,0
80,-45,731,467,15,1
81,-15,321,682,15,0
82,-30,291,769,15,1
83,-15,404,694,15,0
84,-15,262,761,15,1
85,15,348,642,15,1
86,-15,305,690,15,1
87,-15,274,693,15,1
88,15,514,693,15,0
89,45,284,586,15,1
90,-15,414,675,15,0
91,30,336,571,15,0
92,45,484,736,15,0
93,0,339,363,15,1
94,0,355,424,15,0
95,-15,363,647,15,1
96,45,419,724,15,1
97,15,331,733,15,0
98,-45,473,632,15,0
99,-15,263,600,15,1
100,30,286,758,15,1
101,-45,502,572,15,1
102,0,329,590,15,1
103,15,469,631,15,1
104,-30,341,392,15,1
105,-15,527,343,15,0
106,30,431,403,15,0
107,-45,418,379,15,1
108,-30,334,714,15,1
109,15,313,477,15,1
110,30,299,738,15,0
111,0,348,548,15,0
112,45,398,535,15,1
113,0,408,467,15,1
114,-30,712,666,15,0
115,15,300,723,15,0
116,30,295,342,15,0
117,45,326,490,15,0
118,-15,276,435,15,0
119,-45,311,772,15,0
120,0,507,313,15,1
121,45,398,400,15,1
122,-30,321,470,15,1
123,-30,300,324,15,1
124,30,264,433,15,0
125,-15,354,632,15,0
126,45,251,745,15,0
127,15,279,530,15,1
128,45,403,681,15,1
129,-45,409,386,15,1
130,30,339,525,15,0
131,45,312,366,15,0
132,-45,393,670,15,0
133,-45,298,738,15,1
134,30,332,780,15,1
135,15,476,547,15,0
136,-15,375,579,15,0
137,-15,387,460,15,0
138,-15,315,727,15,1
139,-45,485,321,15,1
140,-45,397,664,15,0
141,45,387,747,15,1
141,30,0,613,15,0
142,45,566,420,15,1
143,15,524,379,15,0
144,45,518,680,15,1
145,15,637,429,15,1
146,-45,417,463,15,1
147,15,326,690,15,0
148,15,315,426,15,0
149,30,329,710,15,1
150,15,626,393,15,1
151,0,319,576,15,0
152,-45,356,423,15,0
153,-45,486,652,15,1
154,-30,396,331,15,0
155,15,363,631,15,1
156,45,426,673,15,1
157,45,418,358,15,1
158,15,715,410,15,0
159,-15,385,342,15,0
160,45,412,676,15,0
161,30,396,415,15,1
162,-45,685,349,15,0
163,-15,377,729,15,0
164,-30,365,653,15,0
165,-15,325,484,15,0
166,-15,453,580,15,1
167,45,499,431,15,1
168,0,301,755,15,0
169,45,319,445,15,0
170,0,301,620,15,1
171,30,385,689,15,0
172,0,417,463,15,1
173,15,426,317,15,0
174,-45,447,365,15,1
175,-30,311,778,15,0
176,45,294,471,15,0
177,0,223,768,15,1
178,-15,499,440,15,0
179,0,304,643,15,1
180,45,395,384,15,1
181,-15,327,571,15,0
182,-30,387,741,15,0
183,-30,423,376,15,1
184,-30,402,320,15,0
185,-15,402,407,15,0
186,-30,354,400,15,0
187,-30,334,616,15,0
188,0,405,325,15,0
189,45,385,784,15,0
190,-30,391,673,15,0
191,-15,526,433,15,0
192,0,406,650,15,1
193,0,438,565,15,0
193,15,0,396,15,1
194,-15,407,489,15,0
195,45,567,785,15,0
196,-30,321,661,15,0
197,-15,249,543,15,1
198,0,314,429,15,1
199,-45,306,769,15,0
200,30,338,311,15,0
201,-15,328,739,15,0
