TrialNumber,Eccentricity,ReactionTime_s_
1,10,0.5185066
2,20,0.3673068
3,10,0.3884127
4,30,0.4352228
5,10,0.411597
6,40,0.6165508
7,20,0.5523009
8,30,0.4368944
9,40,0.6175795
10,0,0.4066714
11,20,0.4858128
12,40,0.502128
13,20,0.4709315
14,20,0.5545409
15,20,0.4912589
16,30,0.4255092
17,0,0.3731548
18,10,0.5734192
19,10,0.4581355
20,0,0.4969161
21,0,0.4028826
22,40,0.6445336
23,20,0.4592706
24,40,0.2636867
25,30,0.3876915
26,40,0.4271845
27,10,0.3593179
28,30,0.4713667
29,0,0.4375235
30,20,0.4281911
31,20,0.5563547
32,10,0.6943802
33,10,0.632899
34,40,0.4593237
35,30,0.4848999
36,20,0.4664166
37,30,0.6083422
38,10,0.4395849
39,30,0.467806
40,40,0.5374566
41,30,0.3783777
42,0,0.2993223
43,0,0.2893
44,40,0.6482953
45,0,0.5447896
46,30,0.4191718
47,40,0.5568842
48,10,0.5356806
49,0,0.4480868
50,0,0.4867088
51,20,0.4461692
52,40,0.5097301
53,20,0.3806166
54,0,0.4702472
55,0,0.3894805
56,30,0.3743859
57,40,0.4479747
58,20,0.494901
59,20,0.5235425
60,40,0.5289877
61,10,0.4521941
62,30,0.5227919
63,0,0.5529255
64,40,0.4693047
65,20,0.4168887
66,20,0.4276571
67,10,0.3771828
68,0,0.4108656
69,10,0.4260959
70,20,0.5003143
71,10,0.3624077
72,0,0.3623448
73,40,0.5640553
74,20,0.3947156
75,0,0.4052186
76,0,0.4129422
77,40,0.4910504
78,0,0.4592616
79,40,0.6868431
80,10,0.4081219
81,30,0.3352031
82,0,0.3801473
83,30,0.4662944
84,30,0.4806604
85,30,0.5671307
86,30,0.4475941
87,0,0.3822786
88,10,0.3974461
89,20,0.4341991
90,30,0.4568269
91,30,0.466178
92,20,0.6124618
93,40,0.4736753
94,30,0.396819
95,40,0.4426402
96,10,0.4419612
97,40,0.5870649
98,10,0.473495
99,10,0.3406147
100,10,0.4366117
101,-20,0.3181464
102,-40,0.4980632
103,-10,0.4207248
104,-20,0.4313076
105,-30,0.4987665
106,-30,0.4800995
107,-30,0.3231164
108,-30,0.5177646
109,-40,0.5568078
110,-30,0.4953605
111,-40,0.6749747
112,0,0.4828904
113,-30,0.6419912
114,-40,0.5470845
115,-10,0.447555
116,-30,0.583305
117,-20,0.3688193
118,0,0.5011942
119,0,0.3381683
120,-20,0.4373036
121,-40,0.4591165
122,-20,0.4821515
123,0,0.4299361
124,0,0.577678
125,-10,0.4460381
126,-40,0.6253682
127,-40,0.6016741
128,-20,0.3916944
129,0,0.4638274
130,0,0.4841262
131,0,0.3019996
132,-10,0.4128622
133,0,0.4191401
134,-40,0.432169
135,-30,0.4095451
136,-10,0.717221
137,-20,0.4303404
138,-30,0.4346114
139,-10,0.4644237
140,-20,0.5326403
141,-20,0.6431163
142,0,0.3408121
143,-10,0.4844503
144,-10,0.4029097
145,-10,0.4611718
146,-20,0.6387795
147,-30,0.5055011
148,-10,0.516083
149,-40,0.6266639
150,-40,0.5542309
151,-40,0.442965
152,-20,0.468772
153,0,0.5222009
154,0,0.3617867
155,-30,0.5596459
156,-30,0.490031
157,-40,0.4956949
158,-10,0.4571353
159,-40,0.5145029
160,-40,0.4913301
161,-40,0.58918
162,0,0.4803107
163,-30,0.5394506
164,-20,0.5217945
165,-10,0.3681558
166,-10,0.2627685
167,-20,0.459507
168,-40,0.497468
169,0,0.4215764
170,-20,0.4130098
171,0,0.3926976
172,-10,0.4046743
173,-10,0.3857902
174,-30,0.4709208
175,0,0.3661216
176,0,0.3355776
177,-20,0.5757838
178,-10,0.4171647
179,-10,0.4128124
180,-20,0.4657648
181,-40,0.565009
182,-10,0.4085252
183,-20,0.5903232
184,-30,0.4944795
185,-10,0.378777
186,-30,0.4063771
187,0,0.3956841
188,-30,0.681699
189,-30,0.5743699
190,0,0.6022921
191,-20,0.409663
192,-40,0.571699
193,-20,0.4524256
194,-30,0.5229622
195,-20,0.4856565
196,-40,0.4718052
197,-40,0.523585
198,0,0.3867014
199,-10,0.3520965
200,-30,0.5100203
