Trial,Ecc,RT,IT,Brightness,Stim ID
2,45,356,574,15,0
3,0,286,431,15,1
4,15,464,609,15,1
5,15,321,659,15,0
6,15,271,645,15,0
7,15,276,752,15,0
7,-30,0,718,15,1
8,15,335,344,15,1
9,-45,258,739,15,1
10,0,290,393,15,1
11,-30,311,345,15,0
11,0,0,648,15,1
12,0,317,351,15,0
13,-45,305,489,15,1
14,-45,519,354,15,0
14,45,0,421,15,1
15,0,349,620,15,0
16,-30,294,492,15,1
17,30,350,337,15,1
18,45,342,398,15,1
19,15,401,389,15,1
20,45,387,681,15,0
21,-30,432,667,15,0
22,30,339,590,15,0
23,15,283,435,15,0
24,30,315,729,15,1
25,45,371,520,15,0
26,-30,450,799,15,0
27,0,424,637,15,1
28,-15,373,409,15,1
29,45,395,533,15,0
29,30,0,412,15,1
29,-45,0,733,15,0
30,15,380,582,15,0
31,-45,485,499,15,0
31,15,0,510,15,0
32,-15,408,620,15,0
33,15,371,647,15,0
34,15,469,384,15,1
35,-30,388,311,15,1
36,0,356,622,15,1
37,30,712,630,15,1
38,15,299,340,15,1
39,15,452,497,15,1
40,0,280,745,15,1
41,0,302,666,15,0
42,-45,542,694,15,1
43,-15,359,734,15,0
44,-15,304,487,15,0
45,-30,504,573,15,0
46,15,340,585,15,0
47,0,333,486,15,0
48,-45,274,642,15,1
49,-45,286,450,15,1
50,-30,349,610,15,0
51,0,315,640,15,0
52,-15,433,545,15,0
53,-15,315,622,15,1
54,45,380,739,15,0
55,-30,336,541,15,1
56,45,426,319,15,1
57,-30,337,513,15,0
57,-30,0,699,15,1
58,45,311,524,15,1
59,30,382,407,15,0
60,-15,441,416,15,1
61,-30,367,629,15,1
62,30,474,594,15,0
63,45,432,369,15,1
64,45,437,594,15,0
65,-45,308,706,15,0
66,15,402,654,15,1
67,45,353,621,15,1
68,45,331,521,15,0
69,45,325,518,15,0
70,-30,346,656,15,0
71,-45,400,520,15,0
72,-45,375,387,15,1
73,15,346,426,15,0
74,0,323,540,15,0
75,0,308,668,15,0
76,-15,547,316,15,0
77,-15,297,525,15,0
78,15,363,697,15,0
79,15,410,591,15,1
80,0,317,745,15,1
81,15,432,676,15,0
82,-45,432,398,15,1
83,15,458,401,15,1
84,45,362,713,15,0
85,0,264,533,15,0
86,-30,392,598,15,0
87,30,281,324,15,1
88,30,420,371,15,0
89,30,379,697,15,1
90,-45,334,331,15,0
91,0,421,533,15,0
92,45,323,758,15,0
93,-30,456,471,15,1
94,30,264,730,15,1
95,30,299,591,15,1
96,15,338,685,15,0
97,30,516,498,15,1
97,-45,0,368,15,0
98,15,512,557,15,1
99,45,349,516,15,1
100,15,501,501,15,0
101,-15,603,670,15,0
102,45,289,343,15,0
103,45,343,626,15,0
104,-30,522,392,15,0
105,30,369,438,15,0
106,15,334,746,15,1
107,-30,340,442,15,0
108,45,486,798,15,1
109,45,509,796,15,1
110,-45,614,736,15,1
111,30,420,304,15,1
112,15,385,756,15,1
113,45,411,513,15,1
114,-15,510,414,15,0
115,0,346,411,15,0
116,-30,355,307,15,0
116,-45,0,712,15,0
117,0,379,672,15,1
118,-15,358,448,15,0
119,45,354,434,15,0
120,30,462,691,15,1
121,45,553,645,15,1
122,30,574,436,15,1
123,45,445,453,15,0
124,15,438,738,15,0
125,30,484,585,15,0
126,0,475,514,15,1
127,-15,658,521,15,1
128,-30,611,349,15,0
129,-45,484,566,15,1
130,-45,537,489,15,0
131,15,541,424,15,0
132,30,586,555,15,1
133,-15,321,715,15,0
134,-45,338,716,15,1
135,45,327,713,15,1
136,-15,740,606,15,0
137,45,424,523,15,1
138,45,350,468,15,1
139,15,480,372,15,0
140,0,518,452,15,0
140,30,0,445,15,1
140,45,0,353,15,0
141,30,504,776,15,1
142,-15,394,318,15,0
143,0,552,336,15,0
144,45,651,450,15,1
145,-45,389,749,15,1
146,-15,533,530,15,0
146,-30,0,480,15,1
147,15,421,718,15,1
148,15,428,614,15,1
149,45,394,772,15,1
150,-30,404,689,15,1
151,30,366,768,15,1
152,-30,377,380,15,1
153,15,366,749,15,0
154,-15,390,708,15,1
155,-15,530,583,15,0
156,15,421,478,15,1
157,0,314,385,15,1
158,15,409,793,15,0
159,-30,584,523,15,0
160,45,406,747,15,0
161,-30,407,661,15,0
162,30,705,486,15,1
163,15,603,774,15,0
164,45,495,426,15,1
165,-45,487,699,15,1
166,-15,426,364,15,0
167,-45,373,513,15,0
168,45,474,546,15,0
169,-30,468,403,15,1
170,-15,318,683,15,1
171,15,326,778,15,1
172,-45,396,568,15,1
173,30,457,505,15,1
174,-45,335,376,15,1
175,0,272,426,15,1
176,-15,301,497,15,1
177,30,512,689,15,0
178,-15,368,796,15,0
179,0,799,403,15,1
179,30,0,605,15,0
180,-30,485,514,15,1
181,30,423,352,15,1
182,30,545,681,15,1
183,0,317,656,15,0
184,30,510,733,15,1
185,15,487,693,15,0
186,-45,577,746,15,0
187,30,621,525,15,1
188,45,612,779,15,1
189,0,375,555,15,0
190,45,359,407,15,0
191,15,325,740,15,0
192,15,456,347,15,1
193,15,211,764,15,1
194,0,360,526,15,0
194,0,0,324,15,0
195,30,352,591,15,1
196,-45,389,754,15,1
197,-45,308,759,15,1
198,-15,520,748,15,0
198,30,0,650,15,1
199,30,296,430,15,1
200,-45,378,400,15,0
201,0,317,492,15,1
