Trial,Ecc,RT,IT,Brightness,Stim ID
1,-15,597,783,15,1
2,0,366,797,15,0
3,15,563,702,15,1
4,0,419,435,15,0
5,30,409,365,15,0
6,-30,432,751,15,0
7,15,339,447,15,0
8,15,356,727,15,1
9,30,414,728,15,0
10,-30,362,700,15,1
11,-45,407,671,15,1
12,30,541,789,15,0
13,0,372,439,15,1
14,15,0,712,15,0
15,15,0,431,15,0
16,30,0,707,15,1
17,45,0,617,15,0
18,-30,538,629,15,0
19,45,455,396,15,0
20,-30,527,337,15,1
21,-15,361,590,15,1
22,-45,499,653,15,0
23,-45,569,785,15,0
24,15,593,379,15,1
25,45,313,652,15,1
26,-45,365,667,15,1
27,0,302,646,15,1
28,-45,313,360,15,1
29,45,367,444,15,0
30,-30,319,796,15,0
31,15,344,449,15,1
32,0,325,678,15,0
33,30,391,733,15,0
34,-30,484,318,15,0
35,-30,441,601,15,1
36,-15,362,306,15,0
37,30,319,436,15,1
38,45,574,689,15,0
39,30,307,544,15,0
40,-30,389,378,15,1
41,30,342,566,15,1
42,-15,280,534,15,0
43,-45,426,764,15,0
44,30,446,722,15,0
45,0,402,468,15,1
46,15,520,742,15,1
47,0,322,574,15,0
48,45,322,683,15,0
49,30,523,437,15,0
50,-30,370,443,15,1
51,30,479,769,15,0
52,30,422,740,15,0
53,0,314,668,15,0
54,0,368,622,15,1
55,0,552,343,15,1
56,0,454,352,15,0
57,15,371,686,15,1
58,45,380,581,15,0
59,15,541,785,15,0
60,15,259,610,15,0
61,30,389,404,15,1
62,0,284,499,15,1
63,-30,441,678,15,0
64,0,351,539,15,1
65,-15,345,708,15,1
66,-15,275,494,15,1
67,45,295,469,15,1
68,-45,364,792,15,1
69,30,300,695,15,1
70,-30,303,350,15,1
71,-15,285,467,15,1
72,45,396,516,15,0
73,30,452,627,15,0
74,30,432,749,15,0
75,30,540,556,15,1
76,-15,420,528,15,0
77,30,379,393,15,0
78,15,307,641,15,1
79,30,343,378,15,0
80,45,300,612,15,0
81,15,384,509,15,0
82,15,0,548,15,1
83,30,426,548,15,0
84,-45,379,556,15,0
85,-15,240,538,15,0
86,-15,342,316,15,0
87,-45,339,727,15,1
88,30,0,739,15,0
89,45,368,375,15,0
90,15,309,540,15,1
91,15,368,411,15,0
92,30,483,342,15,0
93,15,230,704,15,0
94,-30,349,746,15,1
95,-30,0,543,15,0
96,-45,493,541,15,1
97,-15,482,775,15,1
98,45,437,570,15,1
99,-15,324,420,15,1
100,0,344,659,15,0
101,15,276,735,15,0
102,-15,240,795,15,0
103,30,385,748,15,0
104,-45,330,377,15,1
105,30,0,460,15,0
106,0,316,691,15,0
107,0,236,713,15,0
108,15,450,586,15,1
109,30,383,719,15,0
110,0,228,768,15,0
111,-15,363,754,15,1
112,-30,0,653,15,1
113,45,382,316,15,0
114,-45,351,450,15,1
115,-15,297,768,15,1
116,-30,497,301,15,0
117,-15,423,665,15,1
118,-30,290,696,15,0
119,-45,688,412,15,1
120,30,0,498,15,0
121,-45,710,311,15,1
122,0,502,620,15,1
123,-30,284,768,15,0
124,15,415,342,15,0
125,15,363,311,15,1
126,30,313,414,15,0
127,30,0,625,15,0
128,-15,384,685,15,1
129,45,299,590,15,0
130,-30,581,568,15,1
131,-45,541,328,15,1
132,45,0,550,15,1
133,15,336,563,15,0
134,-15,352,659,15,1
135,15,463,658,15,0
136,0,239,794,15,0
137,-15,271,373,15,0
138,-30,339,643,15,1
139,0,0,533,15,1
140,15,460,524,15,1
141,-45,475,355,15,0
142,-30,351,678,15,0
143,-15,261,564,15,0
144,0,274,517,15,0
145,-45,333,623,15,0
146,30,347,306,15,0
147,-15,219,361,15,0
148,15,301,665,15,0
149,45,221,700,15,0
150,15,333,319,15,1
151,15,324,662,15,1
152,-30,369,708,15,0
153,30,334,508,15,0
154,15,274,635,15,0
155,-30,239,332,15,0
156,0,560,346,15,1
157,-45,363,528,15,0
158,30,437,641,15,0
159,-30,374,728,15,1
160,45,0,403,15,1
161,45,441,512,15,0
162,-45,331,562,15,1
163,-15,338,768,15,0
164,15,307,720,15,1
165,0,275,675,15,0
166,15,391,424,15,0
167,-15,347,501,15,0
168,-45,389,626,15,0
169,-45,455,750,15,1
170,45,338,527,15,0
171,0,398,376,15,0
172,45,334,673,15,1
173,30,0,520,15,1
174,0,304,488,15,0
175,30,301,384,15,1
176,30,426,509,15,1
177,-15,329,570,15,1
178,-30,286,496,15,0
179,-45,387,645,15,0
180,45,352,578,15,0
181,-45,378,515,15,1
182,30,0,777,15,0
183,0,320,586,15,1
184,-45,777,711,15,1
185,0,359,790,15,0
186,45,564,311,15,1
187,-45,340,760,15,0
188,0,371,343,15,1
189,15,404,539,15,0
190,-15,405,416,15,0
191,0,413,684,15,0
192,30,332,529,15,0
193,30,266,723,15,0
194,-15,0,779,15,1
195,15,274,562,15,1
196,30,376,371,15,1
197,0,0,556,15,0
198,0,431,561,15,1
199,-30,279,546,15,0
200,-15,511,505,15,1
