Trial, Ecc, RT, IT, Brightness, Stim ID
1, 0, 546, 670, 15, 1
2, -15, 297, 444, 15, 1
3, 45, 326, 547, 15, 0
4, -45, 296, 689, 15, 0
5, 0, 279, 540, 15, 1
6, 45, 0, 631, 15, 1
7, 45, 330, 621, 15, 1
8, -30, 268, 783, 15, 1
9, 45, 282, 538, 15, 1
10, 30, 244, 384, 15, 1
11, -30, 0, 739, 15, 1
12, 15, 360, 477, 15, 0
13, -15, 288, 617, 15, 0
14, -45, 350, 507, 15, 0
15, -45, 0, 418, 15, 1
16, 0, 341, 487, 15, 0
17, 30, 348, 523, 15, 0
18, -30, 319, 365, 15, 0
19, -45, 361, 571, 15, 1
20, -15, 416, 564, 15, 0
21, 15, 623, 430, 15, 1
22, 45, 320, 530, 15, 0
23, 30, 286, 347, 15, 0
24, 30, 0, 420, 15, 1
25, -45, 0, 539, 15, 1
26, -45, 388, 610, 15, 0
27, 45, 480, 686, 15, 1
28, -30, 343, 343, 15, 0
29, 45, 432, 585, 15, 1
30, -15, 325, 781, 15, 0
31, 30, 417, 415, 15, 1
32, -15, 266, 550, 15, 0
33, 15, 334, 664, 15, 0
34, 0, 347, 350, 15, 1
35, -15, 336, 711, 15, 1
36, 0, 290, 682, 15, 1
37, -15, 335, 647, 15, 1
38, -15, 396, 528, 15, 1
39, -30, 387, 518, 15, 1
40, -15, 308, 601, 15, 1
41, -15, 357, 461, 15, 1
42, 15, 290, 737, 15, 1
43, 15, 346, 682, 15, 0
44, -45, 395, 610, 15, 1
45, 30, 360, 453, 15, 0
46, 0, 0, 684, 15, 0
47, 30, 346, 630, 15, 1
48, -45, 429, 533, 15, 0
49, 30, 308, 619, 15, 0
50, -30, 332, 733, 15, 0
51, 30, 336, 390, 15, 1
52, -30, 341, 683, 15, 0
53, -15, 374, 793, 15, 0
54, -45, 424, 597, 15, 1
55, -15, 434, 757, 15, 1
56, 30, 350, 597, 15, 0
57, 15, 382, 324, 15, 1
58, -45, 990, 479, 15, 0
59, 0, 343, 577, 15, 1
60, -45, 530, 405, 15, 0
61, -45, 326, 629, 15, 1
62, 0, 0, 783, 15, 0
63, 15, 135, 794, 15, 0
64, -45, 361, 756, 15, 1
65, 0, 294, 488, 15, 1
66, 0, 419, 457, 15, 1
67, 45, 357, 730, 15, 0
68, 45, 312, 561, 15, 1
69, 30, 314, 717, 15, 0
70, 0, 503, 460, 15, 1
71, 0, 402, 338, 15, 0
72, -30, 463, 447, 15, 1
73, -45, 0, 364, 15, 0
74, -15, 349, 521, 15, 1
75, 15, 303, 467, 15, 0
