TrialNumber,Eccentricity,ReactionTime_s_
1,0,0.4321638
2,40,0.7862116
3,30,0.2762704
4,40,0.4253929
5,30,0.2272836
6,20,0.149906
7,20,0.288297
8,20,0.1658761
9,10,0.1571812
10,0,0.3669712
11,30,0.2013327
12,10,0.1241151
13,10,0.1669269
14,0,0.1912934
15,40,0.2017735
16,30,0.1957884
17,40,0.133376
18,20,0.1988314
19,10,0.1462608
20,20,0.1784428
21,20,0.0631898
22,40,0.2045676
23,0,0.1842917
24,0,0.2239197
25,10,0.2254821
26,40,0.1973046
27,20,0.1793111
28,30,0.2149965
29,40,0.1915201
30,10,0.1754618
31,0,0.2208157
32,30,0.1933768
33,0,0.1691129
34,40,0.2338266
35,30,0.2423941
36,10,0.1410354
37,10,0.1450488
38,10,0.2028128
39,40,0.2593421
40,20,0.1844695
41,0,0.1553436
42,30,0.2426468
43,30,0.1930155
44,30,0.2273379
45,20,0.0943699
46,0,0.2244809
47,0,0.1815898
48,40,0.2379639
49,10,0.2574492
50,20,0.2038615
51,10,0.1824616
52,10,0.1913465
53,20,0.2084953
54,10,0.1715856
55,20,0.1891797
56,20,0.155948
57,20,0.2436612
58,10,0.164542
59,30,0.1888656
60,30,0.2216158
61,40,0.2662648
62,40,0.3387978
63,40,0.1694747
64,10,0.1978138
65,10,0.2304781
66,30,0.4671522
67,0,0.1671722
68,40,0.1753511
69,10,0.341226
70,30,0.18154
71,40,0.1909481
72,30,0.1642626
73,0,0.0481128
74,10,0.3072163
75,0,0.3516166
76,20,0.2861867
77,10,0.2910724
78,20,0.1930165
79,30,0.1678886
80,20,0.2407157
81,10,0.1450216
82,40,0.2183777
83,30,0.2286283
84,40,0.315333
85,30,0.2446398
86,20,0.2171309
87,0,0.2480555
88,30,0.2419778
89,0,0.1739864
90,40,0.2353017
91,0,0.2557103
92,30,0.2282068
93,20,0.1826375
94,40,0.2284139
95,0,0.2337118
96,40,0.2364425
97,0,0.2391021
98,0,0.2388307
99,20,0.2435438
100,0,0.2691361
101,-30,0.2583899
102,-20,0.1446421
103,-10,0.1576275
104,-10,0.1668452
105,-40,0.1444252
106,0,0.1472239
107,-20,0.1985571
108,-10,0.2005628
109,0,0.2019351
110,0,0.2026674
111,-20,0.1909251
112,-10,0.2135703
113,-30,0.173425
114,-40,0.140254
115,-30,0.2027421
116,0,0.1792627
117,-40,0.19481
118,0,0.1561109
119,-30,0.2722456
120,-20,0.1979151
121,-20,0.2221487
122,-10,0.2088126
123,-40,0.2807739
124,-10,0.2444548
125,-10,0.1096337
126,0,0.3079358
127,0,0.2371653
128,-20,0.2527399
129,-30,0.1757758
130,-40,0.2433447
131,-20,0.3116188
132,-30,0.2527004
133,-10,0.2307556
134,-10,0.3520585
135,-40,0.1696489
136,0,0.168792
137,-30,0.1922392
138,-30,0.3513955
139,-20,0.2570699
140,0,0.2710993
141,-40,0.1992006
142,-40,0.1997667
143,-20,0.1909188
144,-30,0.1994295
145,-40,0.2294433
146,0,0.2277851
147,-10,0.1717709
148,-30,0.0400641
149,-20,0.4724098
150,-40,0.1863451
