TrialNumber,Eccentricity,ReactionTime_s_
1,30,0.2605562
2,5,0.0654175
3,-15,0.3708265
4,40,0.0088488
5,20,0.2483217
6,35,0.2491707
7,-20,0.2161121
8,0,0.2861211
9,30,0.2407766
10,-35,0.2496167
11,-35,0.2906864
12,25,0.2805174
13,10,0.2919144
14,25,0.2877512
15,5,0.1193803
16,-10,0.2188809
17,40,0.2989484
18,15,0.2952775
19,-40,0.2407032
20,10,0.2305478
21,-5,0.2055988
22,-35,0.2335572
23,35,0.2497953
24,10,0.2813114
25,-30,0.2704279
26,-20,0.2752504
27,-10,0.2695898
28,-15,0.260573
29,-25,0.2188167
30,0,0.2152433
31,-25,0.232188
32,40,0.2551648
33,20,0.0662741
34,40,0.0175479
35,5,0.2994617
36,0,0.245923
37,-30,0.2471717
38,30,0.293544
39,-20,0.058217
40,25,0.2867317
41,-15,0.2575922
42,-15,0.2689466
43,25,0.282124
44,-5,0.2807903
45,30,0.5514586
46,25,0.364699
47,0,0.2929194
48,15,0.2810718
49,-35,0.283272
50,10,0.2665067
51,20,0.2411649
52,-10,0.2321624
53,35,0.2999673
54,30,0.224272
55,10,0.2589296
56,-25,0.2691659
57,15,0.2666135
58,0,0.2776804
59,-30,0.2619979
60,0,0.2278767
61,40,0.0935774
62,25,0.2825201
63,-10,0.2940345
64,40,0.2905418
65,15,0.2345356
66,5,0.2574378
67,-25,0.3034204
68,-35,0.2735875
69,-25,0.2234954
70,-5,0.2477314
71,20,0.1946697
72,40,0.0880574
73,-35,0.1990177
74,-10,0.2769771
75,-5,0.156451
76,0,0.1429346
77,20,0.2185924
78,35,0.2354152
79,-40,0.2749628
80,-40,0.2510718
81,-5,0.0886265
82,-30,0.1381642
83,-40,0.0852693
84,0,0.3534156
85,-20,0.2653078
86,15,0.3147905
87,30,0.2731119
88,-5,0.2353664
89,0,0.0528909
90,0,0.2473525
91,25,0.276094
92,-10,0.2218957
93,0,0.2487635
94,5,0.1827439
95,-20,0.2765785
96,-10,0.3635559
97,35,0.3253439
98,20,0.2365923
99,35,0.2497679
100,-40,0.2198022
101,-5,0.2074409
102,0,0.2431478
103,40,0.3514237
104,5,0.2461979
105,30,0.2528386
106,15,0.209631
107,0,0.0808285
108,20,0.4133999
109,-30,0.2546618
110,-35,0.4018179
111,-40,0.2370628
112,-10,0.264835
113,-10,0.2550892
114,-40,0.0642201
115,30,0.2668877
116,-35,0.302937
117,15,0.2467
118,5,0.2759142
119,-30,0.3100355
120,35,0.2406278
121,0,0.2718153
122,-30,0.2717936
123,-15,0.2625605
124,-40,0.2710706
125,35,0.2319624
126,-15,0.2741197
127,-5,-0.0459477
128,-25,0.1876276
129,20,0.3237079
130,30,0.3503361
131,40,0.307289
132,0,0.3776
133,-15,0.3348059
134,-5,0.2723395
135,-30,0.2479456
136,-20,0.2882515
137,5,0.2839293
138,20,0.2643937
139,0,0.2063119
140,-35,0.2323423
141,-30,0.3088537
142,0,0.2670326
143,25,0.3532857
144,-25,0.3348315
145,0,0.2927607
146,15,0.2533756
147,30,0.3294593
148,15,0.2319098
149,-15,0.2805407
150,10,0.2450456
151,-20,0.27918
152,10,0.2464991
153,-30,0.2311716
154,5,0.2661166
155,35,0.2213297
156,-25,0.3505025
157,-40,0.3016984
158,-20,0.2448547
159,-25,0.2475236
160,40,0.305799
161,35,-0.0482542
162,-25,0.2700823
163,5,0.2714078
164,15,0.2361087
165,-40,0.2778991
166,-15,0.2540227
167,-15,0.1967289
168,-5,0.2730376
169,25,0.0799183
170,-10,0.2119527
171,25,0.2658604
172,0,0.2378093
173,20,0.2571014
174,-35,0.3072699
175,0,0.2563596
176,-20,0.0889377
177,10,0.2899673
178,10,0.3052981
179,-20,0.2274789
180,10,0.2745228
