TrialNumber,Eccentricity,ReactionTime_s_
1,-40,0.406513398
2,-5,0.206754345
3,-40,0.168493772
4,-30,0.166656793
5,-40,0.048296618
6,-10,0.166634399
7,-10,0.249781243
8,-10,0.22247345
9,-10,0.204004918
10,0,0.193148544
11,-5,0.171394222
12,-20,0.323884823
13,-5,0.192725801
14,-35,0.222117291
15,-20,0.224726809
16,-15,0.204981827
17,-5,0.19857504
18,0,0.162601554
19,-10,0.197636331
20,0,0.174962258
21,-5,0.186655477
22,-20,0.176029771
23,-15,0.207299409
24,-20,0.166756621
25,-40,0.221550352
26,-25,0.176790868
27,-5,0.124005121
28,-40,0.018831917
29,-40,0.294509586
30,-25,0.241476095
31,-35,0.206702146
32,-30,0.186159898
33,-10,0.182891723
34,-30,0.245561789
35,-35,0.336925186
36,0,0.242803962
37,-30,0.3475807
38,-20,0.180976078
39,-20,0.219847297
40,-15,0.248510154
41,-30,0.236142501
42,-5,0.221505666
43,-30,0.229121003
44,-15,0.206473295
45,-15,0.197941949
46,-15,0.213285703
47,-35,0.231240968
48,-25,0.212429887
49,-35,0.30863646
50,-10,0.192728929
51,0,0.177875653
52,-25,0.240703586
53,-5,0.247846405
54,-30,0.3071936
55,0,0.249550599
56,-40,0.210845888
57,-30,0.244265622
58,-10,0.30375039
59,-25,0.359880848
60,-40,0.365056516
61,0,0.342584206
62,-15,0.231792409
63,-20,0.259829065
64,-20,0.168381457
65,-25,0.178166657
66,-25,0.303419836
67,-35,0.262005464
68,-15,0.205490425
69,-20,0.221830392
70,-20,0.198649579
71,0,0.224916201
72,-35,0.243425939
73,-25,0.27103367
74,-5,0.180692277
75,-5,0.22912143
76,0,0.319857138
77,-15,0.169856615
78,-25,0.219815369
79,-35,0.196447377
80,-10,0.174969208
81,-35,0.187535724
82,-35,0.474599452
83,-15,0.321417318
84,-10,0.289157377
85,0,0.229765271
86,-40,0.245420618
87,-30,0.508830886
88,-30,0.310614963
89,-40,0.271412954
90,-25,0.419098135
91,25,0.276000098
92,0,0.259221799
93,20,0.189008508
94,35,0.181691367
95,20,0.176076902
96,35,0.237353841
97,15,0.229572623
98,35,0.214282577
99,35,0.1928349
100,30,0.165233788
101,0,0.286469599
102,0,0.161762763
103,15,0.175112957
104,35,0.169442049
105,40,0.204766266
106,10,0.162311196
107,35,0.178330908
108,20,0.2378805
109,25,0.1930438
110,30,0.195142144
111,5,0.20249373
112,10,0.187396875
113,10,0.229172056
114,30,0.266509771
115,30,0.205419151
116,0,0.305885673
117,10,0.239180915
118,0,0.32391771
119,15,0.196554604
120,40,0.22308198
121,0,0.271824036
122,20,0.170348487
123,35,0.198019992
124,40,0.199589825
125,35,0.467320199
126,10,0.488204611
127,20,0.218070535
128,20,0.254063985
129,30,0.252252026
130,15,0.184922162
131,30,0.209793128
132,5,0.243240799
133,40,0.207342505
134,35,0.453691624
135,25,0.217628676
136,20,0.237572097
137,10,0.188775188
138,25,0.184955105
139,25,0.26632815
140,15,0.179057814
141,10,0.18223555
142,40,0.193839378
143,15,0.235715126
144,15,0.233255096
145,40,0.302726932
146,5,0.272306411
147,30,0.252405001
148,10,0.197408952
149,40,0.257331775
150,25,0.402309792
151,10,0.23617935
152,15,0.296653272
153,15,0.230185113
154,30,0.24977441
155,5,0.344808038
156,40,0.258267904
157,30,0.277527414
158,5,0.240706474
159,5,0.181081958
160,0,0.227678161
161,40,0.258323737
162,20,0.194591567
163,20,0.297678506
164,30,0.211593432
165,10,0.188835389
166,25,0.251423614
167,5,0.28240903
168,25,0.206599921
169,0,0.256642448
170,20,0.236386013
171,5,0.156338907
172,0,0.1602897
173,5,0.176997625
174,5,0.252753045
175,15,0.236823623
176,0,0.424497244
177,40,0.258180032
178,25,0.202910187
179,35,0.305098948
180,25,0.238158642
