TrialNumber,Eccentricity,ReactionTime_s_
1,0,0.4511301
2,0,0.2550732
3,-5,0.6000662
4,-10,0.3680877
5,-20,0.1718341
6,0,0.2402137
7,0,0.1973293
8,-30,0.1901656
9,-5,0.2196661
10,-10,0.200328
11,-30,0.2126406
12,-35,0.2564869
13,-20,0.1600938
14,-15,0.2116323
15,-25,0.1983802
16,-30,0.1965871
17,-20,0.21982
18,-5,0.2289226
19,-20,0.1951278
20,-40,0.1535167
21,-10,0.2404191
22,-30,0.257809
23,-10,0.2320177
24,-40,0.1813084
25,-35,0.2138056
26,-35,0.2270763
27,-5,0.2635667
28,-15,0.037698
29,-25,0.273909
30,-40,0.2708949
31,-30,0.2987878
32,-5,0.2089974
33,-35,0.3410652
34,-30,0.2406803
35,-25,0.218779
36,-20,0.1965287
37,0,0.1826325
38,-15,0.2049939
39,-35,0.2483657
40,-10,0.2420283
41,-35,0.2648576
42,-40,0.2382727
43,-40,0.2264139
44,-20,0.2044769
45,-5,0.2129281
46,-5,0.2012315
47,-10,0.0922489
48,-25,0.267824
49,0,0.2791004
50,-25,0.2149604
51,-10,0.2381709
52,-20,0.2518405
53,-15,0.2174933
54,-10,0.2788973
55,-15,0.2675733
56,-15,0.1944401
57,-40,0.2143479
58,-40,0.2829924
59,-40,0.2506035
60,0,0.4159417
61,-15,0.2430823
62,-30,0.2298864
63,-30,0.2292152
64,0,0.2074201
65,-25,0.2256257
66,0,0.2609958
67,-15,0.3136383
68,-15,0.2287489
69,-20,0.3266656
70,-10,0.2430535
71,-35,0.1688812
72,-20,0.2070499
73,-35,0.2036829
74,-25,0.5135149
75,-15,0.2159476
76,-25,0.1956719
77,-25,0.2091717
78,-20,0.1928122
79,0,0.2041041
80,-40,0.22182
81,-30,0.2600778
82,-35,0.2195196
83,-5,0.2075866
84,-25,0.2291612
85,-10,0.2493863
86,-5,0.2633487
87,-35,0.2224407
88,-30,0.2831472
89,-40,0.2475202
90,-5,0.3324484
91,20,0.3806906
92,0,0.3716927
93,10,0.225175
94,40,0.1943586
95,20,0.23413
96,5,0.2412911
97,35,0.2505237
98,30,0.1916902
99,30,0.00170319999999999
100,40,0.2898289
101,40,0.2335832
102,40,0.2315042
103,10,0.2239467
104,20,0.2184501
105,35,0.2409943
106,30,0.2201619
107,25,0.2307328
108,30,0.2969122
109,30,0.1959138
110,20,0.350012
111,15,0.1985158
112,5,0.2636891
113,15,0.2206622
114,5,0.2357589
115,0,0.4271543
116,10,0.172535
117,5,0.2082515
118,5,0.2782675
119,15,0.2570481
120,15,0.2025143
121,15,0.2902657
122,0,0.1804498
123,35,0.2330838
124,40,0.1872401
125,15,0.2093063
126,0,0.1091242
127,5,0.1740113
128,20,0.2022424
129,40,0.2464059
130,30,0.2293324
131,10,0.2462054
132,25,0.1881931
133,0,0.2506986
134,40,0.2594801
135,15,0.1919449
136,10,0.2583477
137,30,0.2146288
138,35,0.2011208
139,5,0.2063538
140,35,0.2138875
141,25,0.2556969
142,25,0.2456898
143,35,0.2224315
144,40,0.2566856
145,10,0.2175564
146,10,0.2610389
147,20,0.4484153
148,15,0.2712389
149,15,0.2175822
150,25,0.20793
151,20,0.2175504
152,5,0.2480497
153,20,0.2877978
154,35,0.2218923
155,25,0.2276791
156,40,0.2195883
157,40,0.2549839
158,10,0.2361702
159,5,0.2328112
160,30,0.256352
161,0,0.3044808
162,0,0.3014614
163,0,0.2220485
164,35,0.3855029
165,30,0.2615288
166,25,0.4002685
167,20,0.3183626
168,0,0.3772541
169,20,0.3204818
170,25,0.2213116
171,10,0.2921041
172,35,0.2619243
173,25,0.2320021
174,25,0.2825873
175,35,0.2297716
176,30,0.1959694
177,10,0.4039482
178,0,0.2343552
179,5,0.385842
180,15,0.0992018
