Trial, Ecc, RT, IT, Brightness, Stim ID
1,-15,4761,398,15,0
2,45,0,658,15,0
3,-45,194,480,15,0
4,-45,0,723,15,0
5,-45,178,615,15,0
6,15,0,734,15,0
7,45,187,420,15,0
8,0,313,684,15,0
9,-30,181,459,15,0
10,15,226,334,15,0
11,-30,205,458,15,0
12,-45,156,605,15,0
13,-15,178,690,15,0
14,30,131,700,15,0
15,45,227,340,15,0
16,0,0,686,15,0
17,-30,10607,392,15,0
18,0,203,452,15,0
19,0,0,739,15,0
20,-45,174,736,15,0
21,-45,193,644,15,0
22,15,314,549,15,0
23,0,230,547,15,0
24,-15,220,325,15,0
25,15,0,652,15,0
26,15,0,615,15,0
27,-45,178,506,15,0
28,30,0,596,15,0
29,-45,223,589,15,0
30,0,345,448,15,0
31,-15,0,730,15,0
32,15,0,775,15,0
33,-45,204,438,15,0
34,30,0,608,15,0
35,-30,139,568,15,0
36,-30,361,743,15,0
37,45,218,432,15,0
38,30,0,717,15,0
39,45,101,699,15,0
40,-15,204,445,15,0
41,-30,0,636,15,0
42,-15,257,324,15,0
43,-15,354,565,15,0
44,15,174,582,15,0
45,-45,317,303,15,0
46,-30,175,520,15,0
47,-45,166,555,15,0
48,45,0,760,15,0
49,-45,153,734,15,0
50,-45,319,315,15,0
51,0,227,580,15,0
52,-45,200,548,15,0
53,-15,184,757,15,0
54,15,0,774,15,0
55,0,213,529,15,0
56,-30,251,361,15,0
57,-45,146,567,15,0
58,-30,218,764,15,0
59,45,247,386,15,0
60,0,0,687,15,0
61,0,162,501,15,0
62,0,143,569,15,0
63,30,0,713,15,0
64,-45,140,546,15,0
65,-45,225,406,15,0
66,-45,249,339,15,0
67,45,140,634,15,0
68,45,195,465,15,0
69,0,112,748,15,0
70,-15,179,373,15,0
71,45,0,692,15,0
72,-45,0,522,15,0
73,-45,275,495,15,0
74,-15,181,734,15,0
75,45,265,702,15,0
76,-15,274,484,15,0
77,30,173,486,15,0
78,0,169,352,15,0
79,0,233,302,15,0
80,-30,196,691,15,0
81,45,0,728,15,0
82,-15,237,715,15,0
83,30,193,715,15,0
84,30,205,508,15,0
85,-45,180,700,15,0
86,45,211,426,15,0
87,-30,189,496,15,0
88,45,194,453,15,0
89,15,115,712,15,0
90,45,147,594,15,0
91,-30,220,522,15,0
92,45,2095,310,15,0
93,30,144,515,15,0
94,30,163,337,15,0
95,30,314,581,15,0
96,30,0,751,15,0
97,-15,145,634,15,0
98,-45,247,686,15,0
99,15,220,417,15,0
100,15,268,799,15,0
101,0,209,421,15,0
102,15,155,476,15,0
103,-30,0,544,15,0
104,0,199,440,15,0
105,-15,0,592,15,0
106,30,108,756,15,0
107,0,188,596,15,0
108,30,0,595,15,0
109,45,0,655,15,0
110,-30,0,725,15,0
111,30,0,688,15,0
112,45,198,653,15,0
113,-15,191,473,15,0
114,30,164,564,15,0
115,45,205,430,15,0
116,15,0,682,15,0
117,45,185,641,15,0
118,0,231,528,15,0
119,-15,155,715,15,0
120,15,233,592,15,0
121,15,253,312,15,0
122,-45,239,399,15,0
123,45,198,785,15,0
124,-30,199,453,15,0
125,45,186,519,15,0
126,15,119,716,15,0
127,-15,0,772,15,0
128,-30,224,410,15,0
129,-15,223,388,15,0
130,45,0,786,15,0
131,-45,168,695,15,0
132,-15,196,793,15,0
133,15,217,454,15,0
134,-45,151,720,15,0
135,15,240,567,15,0
136,-45,205,620,15,0
137,-30,316,433,15,0
138,0,197,754,15,0
139,15,280,385,15,0
140,-30,389,422,15,0
141,30,175,604,15,0
142,0,201,543,15,0
143,30,198,609,15,0
144,-45,0,740,15,0
145,15,248,336,15,0
146,45,182,552,15,0
147,45,141,619,15,0
148,-30,256,746,15,0
149,45,165,592,15,0
150,-45,152,734,15,0
151,-45,232,406,15,0
152,-30,225,401,15,0
153,-15,192,519,15,0
154,-15,276,309,15,0
155,45,205,441,15,0
156,-30,194,665,15,0
157,0,216,735,15,0
158,-45,6164,500,15,0
159,-30,210,425,15,0
160,-45,237,392,15,0
161,15,205,474,15,0
162,-30,228,527,15,0
163,-45,196,648,15,0
164,-15,283,546,15,0
165,30,221,676,15,0
166,30,434,417,15,0
167,-45,221,564,15,0
168,15,181,553,15,0
169,45,231,551,15,0
170,-15,174,619,15,0
171,-15,356,654,15,0
172,-30,258,506,15,0
173,30,168,792,15,0
174,0,238,370,15,0
175,45,0,739,15,0
176,0,162,624,15,0
177,15,221,400,15,0
178,15,209,380,15,0
179,45,190,379,15,0
180,15,0,678,15,0
181,-30,205,461,15,0
182,30,238,327,15,0
183,30,181,544,15,0
184,30,187,388,15,0
185,45,214,336,15,0
186,45,179,433,15,0
187,45,0,786,15,0
188,0,189,510,15,0
189,45,210,313,15,0
190,-15,0,509,15,0
191,-15,167,352,15,0
192,0,0,753,15,0
193,45,265,310,15,0
194,-30,211,385,15,0
195,-15,194,551,15,0
196,-45,211,334,15,0
197,45,180,582,15,0
198,0,170,526,15,0
199,0,0,751,15,0
200,15,0,581,15,0
201,45,219,713,15,0
202,45,230,402,15,0
203,-30,236,359,15,0
204,-30,0,723,15,0
205,0,115,612,15,0
206,15,371,459,15,0
207,0,220,501,15,0
208,-45,0,767,15,0
209,-45,198,757,15,0
210,45,212,611,15,0
211,0,205,376,15,0
212,30,295,661,15,0
213,-30,191,748,15,0
214,-15,212,526,15,0
215,30,0,771,15,0
216,-45,281,460,15,0
217,45,0,789,15,0
218,30,198,424,15,0
219,15,225,448,15,0
220,30,237,348,15,0
221,-30,185,782,15,0
222,-15,342,725,15,0
223,0,5530,554,15,0
224,-45,203,342,15,0
225,-15,188,383,15,0
226,30,154,563,15,0
227,0,151,524,15,0
228,30,0,633,15,0
229,15,194,499,15,0
230,-30,233,354,15,0
231,-45,282,506,15,0
232,-45,166,693,15,0
233,-45,195,397,15,0
234,45,173,571,15,0
235,45,0,640,15,0
236,45,0,765,15,0
237,-30,165,578,15,0
238,15,150,754,15,0
239,0,238,532,15,0
240,15,182,595,15,0
241,45,239,749,15,0
242,-30,274,306,15,0
243,-45,194,554,15,0
244,30,184,782,15,0
245,-30,302,400,15,0
246,0,0,790,15,0
247,15,160,514,15,0
248,45,304,409,15,0
249,0,0,563,15,0
250,30,0,668,15,0
251,30,143,569,15,0
252,15,195,503,15,0
253,0,174,502,15,0
254,-45,0,678,15,0
255,15,144,687,15,0
