Trial,Ecc,RT,IT,Brightness,Stim ID
2,45,265,767,15,0
3,30,202,420,15,0
4,15,168,565,15,0
5,30,0,597,15,0
6,30,219,300,15,0
7,0,286,396,15,0
8,30,191,378,15,0
9,0,255,322,15,0
10,30,145,326,15,0
11,0,153,615,15,0
12,45,187,395,15,0
13,0,132,381,15,0
14,-15,160,372,15,0
15,-30,0,668,15,0
16,-45,191,608,15,0
17,0,157,676,15,0
18,-30,166,573,15,0
19,-30,364,339,15,0
20,-15,292,316,15,0
21,-30,492,702,15,0
22,15,203,314,15,0
23,45,166,657,15,0
24,-30,153,690,15,0
25,45,183,657,15,0
26,45,205,300,15,0
27,45,171,562,15,0
28,-15,283,595,15,0
29,-30,183,705,15,0
30,-30,0,767,15,0
31,-45,200,652,15,0
32,45,247,492,15,0
33,-45,198,677,15,0
34,0,190,517,15,0
35,-45,208,438,15,0
36,30,155,628,15,0
37,-30,172,799,15,0
38,15,193,473,15,0
39,-30,190,416,15,0
40,45,372,749,15,0
41,-45,303,412,15,0
42,45,199,362,15,0
43,0,265,769,15,0
44,0,198,374,15,0
45,-45,263,682,15,0
46,0,200,663,15,0
47,-15,177,492,15,0
48,45,296,670,15,0
49,-15,216,403,15,0
50,-15,163,518,15,0
51,0,329,394,15,0
52,30,144,760,15,0
53,-45,181,667,15,0
54,-30,196,353,15,0
55,-30,203,471,15,0
56,45,281,797,15,0
57,-15,406,693,15,0
58,-30,213,326,15,0
59,30,307,375,15,0
60,0,191,395,15,0
61,15,220,382,15,0
62,-45,403,434,15,0
63,-45,375,621,15,0
64,45,300,350,15,0
65,45,199,751,15,0
66,-15,245,319,15,0
67,-30,227,382,15,0
68,-45,210,450,15,0
69,30,157,446,15,0
70,30,241,324,15,0
71,-45,180,708,15,0
72,30,239,300,15,0
73,30,234,444,15,0
74,-15,221,313,15,0
75,30,235,396,15,0
76,-15,187,523,15,0
77,-30,154,717,15,0
78,-30,413,464,15,0
79,45,344,327,15,0
80,45,194,318,15,0
81,-15,139,672,15,0
82,45,174,635,15,0
83,-45,358,457,15,0
84,-30,183,496,15,0
85,0,183,513,15,0
86,-15,193,430,15,0
87,-15,192,396,15,0
88,0,0,645,15,0
89,30,181,770,15,0
90,-45,191,472,15,0
91,15,186,453,15,0
92,0,172,363,15,0
93,15,178,342,15,0
94,-45,195,323,15,0
95,-15,0,721,15,0
96,-15,333,643,15,0
97,-15,149,597,15,0
98,0,234,302,15,0
99,15,170,629,15,0
100,-45,212,524,15,0
101,15,187,555,15,0
102,0,142,538,15,0
103,0,181,319,15,0
104,30,180,628,15,0
105,-45,171,470,15,0
106,0,177,500,15,0
107,30,215,397,15,0
108,45,208,770,15,0
109,-15,185,433,15,0
110,30,152,623,15,0
111,45,228,429,15,0
112,15,224,303,15,0
113,15,188,634,15,0
114,-30,208,492,15,0
115,45,242,495,15,0
116,45,256,490,15,0
117,-30,288,705,15,0
118,-45,198,701,15,0
119,15,205,337,15,0
120,-30,195,549,15,0
121,-15,174,575,15,0
122,-15,312,498,15,0
123,-30,181,415,15,0
124,-15,169,560,15,0
125,0,192,556,15,0
126,-15,180,571,15,0
127,30,179,636,15,0
128,-15,175,757,15,0
129,-45,186,588,15,0
130,45,191,695,15,0
131,15,127,733,15,0
132,45,181,567,15,0
133,45,155,562,15,0
134,-30,197,305,15,0
135,30,309,440,15,0
136,15,130,772,15,0
137,-30,320,617,15,0
138,-15,159,673,15,0
139,-15,182,518,15,0
140,0,159,678,15,0
141,15,215,434,15,0
142,30,180,471,15,0
143,0,197,445,15,0
144,0,165,762,15,0
145,15,192,603,15,0
146,30,269,318,15,0
147,45,217,694,15,0
148,-30,298,699,15,0
149,30,202,316,15,0
150,-30,200,437,15,0
151,-45,0,658,15,0
152,30,204,733,15,0
153,-45,275,372,15,0
154,15,203,523,15,0
155,30,325,745,15,0
156,-15,225,339,15,0
157,-30,191,403,15,0
158,-30,182,566,15,0
159,45,198,701,15,0
160,15,336,799,15,0
161,0,191,546,15,0
162,-45,203,450,15,0
163,15,181,339,15,0
164,30,220,361,15,0
165,-30,345,389,15,0
166,15,185,635,15,0
167,30,0,716,15,0
168,0,210,780,15,0
169,-15,214,769,15,0
170,0,326,712,15,0
171,30,158,625,15,0
172,45,185,589,15,0
173,-15,326,458,15,0
174,30,213,392,15,0
175,0,336,447,15,0
176,-15,187,484,15,0
177,-30,282,331,15,0
178,45,193,414,15,0
179,15,145,689,15,0
180,0,273,412,15,0
181,15,323,687,15,0
182,-15,225,402,15,0
183,0,308,609,15,0
184,-15,312,679,15,0
185,-15,174,768,15,0
186,-30,302,400,15,0
187,45,171,407,15,0
188,30,164,613,15,0
189,-45,190,578,15,0
190,-15,187,425,15,0
191,45,151,725,15,0
192,45,199,434,15,0
193,-15,179,743,15,0
194,30,187,318,15,0
195,0,189,427,15,0
196,-15,178,368,15,0
197,15,177,368,15,0
198,15,168,629,15,0
199,-15,178,571,15,0
200,15,185,757,15,0
201,45,233,532,15,0
