trial, dist, RT, interstim, Brightness, NumberofLED
1,15,280,629,15,1
2,-30,225,715,15,1
3,-60,269,551,15,1
4,15,231,613,15,1
5,30,222,689,15,1
6,45,240,431,15,1
7,30,239,462,15,1
8,60,217,700,15,1
9,-30,229,397,15,1
10,-30,213,799,15,1
11,-60,269,331,15,1
12,0,199,632,15,1
13,45,373,681,15,1
14,30,210,357,15,1
15,-15,194,705,15,1
16,15,217,316,15,1
17,60,224,369,15,1
18,30,196,392,15,1
19,30,199,360,15,1
20,0,221,725,15,1
21,-15,250,353,15,1
22,15,170,762,15,1
23,15,219,564,15,1
24,-45,237,605,15,1
25,-45,224,649,15,1
26,0,229,600,15,1
27,45,246,639,15,1
28,30,211,608,15,1
29,-60,229,541,15,1
30,30,210,775,15,1
31,-30,251,357,15,1
32,0,210,632,15,1
33,30,248,305,15,1
34,30,240,374,15,1
35,-15,213,647,15,1
36,0,242,499,15,1
37,30,249,514,15,1
38,-45,283,309,15,1
39,-30,244,507,15,1
40,-60,408,709,15,1
41,-60,277,786,15,1
42,0,236,782,15,1
43,15,198,754,15,1
44,45,234,448,15,1
45,45,213,615,15,1
46,-15,229,622,15,1
47,45,218,722,15,1
48,-60,251,512,15,1
49,45,396,378,15,1
50,30,211,580,15,1
51,-45,232,626,15,1
52,30,250,390,15,1
53,0,205,626,15,1
54,-30,261,316,15,1
55,-60,267,499,15,1
56,-60,252,384,15,1
57,60,239,304,15,1
58,30,217,572,15,1
59,-45,221,769,15,1
60,30,237,722,15,1
61,-45,242,753,15,1
62,-45,219,623,15,1
63,60,231,763,15,1
64,-15,249,376,15,1
65,-60,293,589,15,1
66,-45,235,440,15,1
67,45,231,637,15,1
68,15,220,734,15,1
69,-45,231,354,15,1
70,0,189,782,15,1
71,45,250,517,15,1
72,45,234,710,15,1
73,45,263,417,15,1
74,15,226,587,15,1
75,-30,252,307,15,1
76,15,217,593,15,1
77,-60,245,429,15,1
78,-15,183,427,15,1
79,15,197,468,15,1
80,60,284,335,15,1
81,0,223,361,15,1
82,-60,259,529,15,1
83,30,243,610,15,1
84,30,267,713,15,1
85,-15,395,799,15,1
86,-15,238,362,15,1
87,15,188,607,15,1
88,-15,226,737,15,1
89,15,217,627,15,1
90,0,266,376,15,1
91,-15,223,554,15,1
92,-15,453,330,15,1
93,-30,205,779,15,1
94,60,255,707,15,1
95,45,222,729,15,1
96,-45,235,713,15,1
97,45,254,410,15,1
98,-30,232,577,15,1
99,-30,250,330,15,1
100,30,218,402,15,1
101,-30,191,754,15,1
102,-30,257,770,15,1
103,-15,288,458,15,1
104,45,240,343,15,1
105,-45,221,387,15,1
106,-15,217,571,15,1
107,0,282,673,15,1
108,30,148,700,15,1
109,-60,246,789,15,1
110,60,262,644,15,1
111,-30,292,522,15,1
112,-60,258,718,15,1
113,0,237,542,15,1
114,15,221,595,15,1
115,0,415,663,15,1
116,-45,280,335,15,1
117,0,221,332,15,1
118,15,252,497,15,1
119,-60,238,517,15,1
120,-30,286,447,15,1
121,-15,276,373,15,1
122,-30,198,395,15,1
123,30,427,754,15,1
124,-60,325,565,15,1
125,60,255,509,15,1
126,30,284,595,15,1
127,-45,302,307,15,1
128,-60,272,604,15,1
129,15,225,776,15,1
130,45,275,648,15,1
131,0,338,580,15,1
132,0,278,625,15,1
133,60,258,608,15,1
134,60,350,787,15,1
135,-45,357,489,15,1
136,-45,427,770,15,1
137,-15,387,337,15,1
138,-45,238,462,15,1
139,0,213,624,15,1
140,45,205,454,15,1
141,0,225,304,15,1
142,0,262,421,15,1
143,60,229,716,15,1
144,30,227,667,15,1
145,-15,221,377,15,1
146,45,222,478,15,1
147,15,208,669,15,1
148,-30,248,447,15,1
149,-60,320,600,15,1
150,-30,244,703,15,1
151,-30,266,680,15,1
152,-30,226,726,15,1
153,-30,236,640,15,1
154,-15,292,456,15,1
155,0,193,750,15,1
156,30,290,352,15,1
157,60,236,442,15,1
158,45,230,654,15,1
159,-60,257,349,15,1
160,-15,238,588,15,1
161,-45,263,423,15,1
162,-30,256,470,15,1
163,45,177,492,15,1
164,-60,456,437,15,1
165,-60,258,385,15,1
166,0,249,773,15,1
167,45,272,420,15,1
168,-45,208,575,15,1
169,60,202,449,15,1
170,-45,268,682,15,1
171,-60,269,416,15,1
172,-45,220,759,15,1
173,-60,264,556,15,1
174,0,227,658,15,1
175,45,314,544,15,1
176,-30,218,578,15,1
177,0,252,589,15,1
178,0,471,654,15,1
179,30,231,721,15,1
180,45,234,742,15,1
181,-30,219,538,15,1
182,-15,269,666,15,1
183,45,266,320,15,1
184,-15,229,659,15,1
185,-45,287,760,15,1
186,60,245,719,15,1
187,45,292,595,15,1
188,45,247,738,15,1
189,60,350,571,15,1
190,-30,218,465,15,1
191,-15,240,526,15,1
192,60,274,728,15,1
193,-45,278,319,15,1
194,15,254,538,15,1
195,-30,512,310,15,1
196,-15,328,604,15,1
197,15,270,434,15,1
198,-45,243,530,15,1
199,-60,292,464,15,1
200,15,224,402,15,1
