1,-20,655.719200003017
2,-20,750.820800050218
3,-40,1057.31449995009
4,-40,635.735699993614
5,10,615.402700000498
6,0,562.628400016632
7,20,813.620800006259
8,-40,627.820000022706
9,0,703.349299990162
10,-30,748.769300028738
11,-0,935.94810002768
12,0,792.68209999945
13,-10,580.558899993133
14,10,975.27090003068
15,40,900.38040003791
16,-40,666.354499960374
17,20,706.511599971503
18,-30,548.403499967474
19,-0,688.824299984202
20,-10,616.919999970645
21,-20,519.865000008661
22,20,908.86599998275
23,-30,705.630900017507
24,-40,489.06889997242
25,-10,399.18659996992
26,20,753.713599958513
27,40,635.2231999911
28,0,605.303099989481
29,0,623.077299998198
30,40,992.01230003318
31,40,1224.72649995988
32,-20,787.416500009652
33,-0,602.245300047155
34,-10,704.435799997821
35,-30,1129.77859997708
36,20,792.609700030237
37,-30,595.327700051069
38,-30,847.554600011148
39,-20,828.028800052647
40,40,1059.69190000841
41,-20,695.121000025477
42,-20,560.368199977614
43,-20,1124.09089997463
44,20,788.578100007083
45,-0,794.440099997967
46,30,723.19530000031
47,-10,625.196300009787
48,0,586.715900018401
49,0,588.70699998742
50,-10,634.948299993351
51,-0,585.958700015265
52,-20,622.011600032505
53,30,901.24290002795
54,30,606.151899991613
55,10,642.868099995479
56,-0,682.768999976628
57,0,747.430000016987
58,-10,744.61099997215
59,0,578.776499983445
60,-10,606.832099990509
61,20,785.843700024355
62,-0,682.162100012004
63,-10,819.847600039151
64,10,918.21799994731
65,10,1103.81619995978
66,20,731.447600031327
67,10,1314.91599997325
68,-30,794.120900012143
69,20,689.808000023998
70,-0,467.407499992345
71,-30,741.591099969167
72,30,725.974999978729
73,0,557.991599983592
74,-20,1238.23710004153
75,-0,646.454000000898
76,-40,1011.40889999742
77,30,606.390300002471
78,10,797.701099974159
79,30,819.204999977313
80,-10,424.876100004707
81,-0,384.577000018265
82,10,705.376500001233
83,30,670.667900033817
84,40,893.043199990001
85,-40,964.43880002998
86,-40,800.441400001813
87,40,727.463400019854
88,30,778.741800021902
89,30,674.203500005472
90,-30,660.678599989563
91,40,894.244900001734
92,-30,795.321700017024
93,10,806.702600005604
94,-40,836.850399994813
95,-40,682.385400024299
96,10,645.75679998897
97,40,980.76119998522
98,20,1108.60429998074
99,30,1051.17160003219
100,40,676.634700007793
