TrialNumber,Eccentricity,ReactionTime_s_
1,15,0.5357695
2,40,0.5347033
3,-25,0.5359967
4,0,0.3060346
5,-30,0.4972923
6,10,0.4579467
7,0,0.306856
8,-5,0.3128465
9,35,0.4119892
10,-35,0.3966361
11,35,0.4163494
12,-40,0.3335043
13,20,0.4937211
14,15,0.5016153
15,-25,0.4873815
16,-30,0.3827867
17,-15,0.4690846
18,20,0.4420866
19,10,0.2967082
20,25,0.4248372
21,-20,0.4884153
22,35,0.4003297
23,30,0.4580087
24,30,0.6700167
25,15,0.4840223
26,-10,0.4223043
27,25,0.4106284
28,-5,0.3978764
29,-15,0.467392
30,20,0.5988742
31,-25,0.2834374
32,-30,0.4416601
33,-25,0.424364
34,40,0.4857609
35,-30,0.462677
36,-10,0.4803785
37,20,0.4312518
38,20,0.4123417
39,-10,0.5108818
40,-15,0.3163267
41,0,0.4576734
42,30,0.5735543
43,0,0.4230338
44,40,0.4950983
45,-40,0.5763684
46,-15,0.494576
47,0,0.4528858
48,-5,0.5798185
49,0,0.4712331
50,20,0.3930357
51,25,0.4592557
52,0,0.5820267
53,0,0.4300237
54,35,0.389105
55,-20,0.4309098
56,30,0.5021551
57,35,0.5401604
58,20,0.5098205
59,10,0.4367588
60,10,0.4656007
61,-40,0.50878
62,-5,0.4652537
63,-15,0.4852457
64,25,0.6238792
65,-30,0.4445247
66,5,0.4102901
67,0,0.4794994
68,10,0.5999177
69,5,0.4489621
70,15,0.4186643
71,15,0.4139935
72,0,0.3358597
73,-25,0.367244
74,-15,0.34236
75,-35,0.3628145
76,25,0.49915
77,-15,0.4342109
78,0,0.3521194
79,25,0.481943
80,-30,0.4889242
81,40,0.5366143
82,-15,0.3293079
83,0,0.4461981
84,20,0.4671638
85,15,0.504499
86,-5,0.4215169
87,10,0.5485077
88,-10,0.5479006
89,20,0.5911844
90,-25,0.5138218
91,-20,0.4492959
92,0,0.4206068
93,-40,0.7798039
94,35,0.4648231
95,40,0.5270669
96,-5,0.4799961
97,10,0.3828227
98,-10,0.5388231
99,30,0.5020383
100,5,0.3821151
101,30,0.4576392
102,5,0.6500768
103,-20,0.4604878
104,30,0.6176653
105,-40,0.5653739
106,-15,0.4559495
107,-35,0.4489744
108,-35,0.513231
109,-40,0.5658331
110,0,0.5179048
111,-40,0.6086832
112,0,0.4310317
113,25,0.5421706
114,-20,0.4299629
115,-25,0.4176877
116,25,0.5836375
117,35,0.521024
118,40,0.5264251
119,40,0.4713081
120,-35,0.4402079
121,-5,0.6177775
122,-30,0.4430533
123,30,0.6288405
124,-35,0.5429017
125,-10,0.6107683
126,15,0.4937425
127,40,0.5521562
128,-35,0.4398886
129,0,0.4364546
130,5,0.5248718
131,-20,0.4227403
132,10,0.3601709
133,5,0.5546421
134,10,0.5125958
135,-40,0.4913266
136,-35,0.4841322
137,10,0.5363992
138,-20,0.3484621
139,15,0.6684583
140,-30,0.4275635
141,15,0.4822662
142,-40,0.4655908
143,-5,0.3444548
144,20,0.5412671
145,-35,0.5406656
146,-35,0.4641922
147,30,0.5685646
148,-40,0.5633452
149,-10,0.5179641
150,25,0.5003562
151,-30,0.5052049
152,35,0.4696131
153,5,0.5077411
154,-25,0.4481929
155,-10,0.3683159
156,35,0.5082372
157,0,0.3463712
158,-25,0.472066
159,-20,0.5405153
160,-20,0.4908275
161,-25,0.491547
162,-5,0.3746804
163,0,0.4173442
164,-10,0.3439471
165,30,0.5742666
166,5,0.4316278
167,-20,0.4541516
168,-15,0.4582657
169,0,0.4675274
170,5,0.4524557
171,40,0.7754228
172,25,0.4169934
173,-30,0.498143
174,15,0.4847804
175,40,0.4850905
176,35,0.5414105
177,-5,0.5106847
178,-10,0.4372046
179,5,0.5151123
180,0,0.5096045
