TrialNumber,Eccentricity,ReactionTime_s_
1,0,0.3418138
2,10,0.3680774
3,5,0.320325
4,30,0.3895354
5,30,0.3329805
6,25,0.3428396
7,10,0.33151
8,0,0.5023233
9,15,0.3525293
10,20,0.3794202
11,20,0.4245496
12,10,0.3280476
13,15,0.3559305
14,35,0.3985398
15,30,0.3897746
16,20,0.4388855
17,40,0.4397716
18,10,0.3597769
19,5,0.4681911
20,30,0.4018988
21,15,0.3613469
22,10,0.3591139
23,0,0.338571
24,25,0.5392983
25,15,0.3649793
26,30,0.4389003
27,30,0.3521967
28,30,0.4138989
29,10,0.3183556
30,35,0.3588633
31,15,0.2956133
32,20,0.3706088
33,0,0.3550967
34,25,0.3546834
35,40,0.4899656
36,40,0.4294906
37,25,0.4770849
38,15,0.4077485
39,5,0.3630428
40,0,0.3355269
41,35,0.4406205
42,5,0.3398269
43,25,0.4174091
44,25,0.3860882
45,35,0.4192517
46,10,0.4283174
47,10,0.5718515
48,20,0.3445183
49,30,0.4355539
50,25,0.3613149
51,25,0.347325
52,0,0.3534248
53,40,0.4765808
54,35,0.4867195
55,15,0.3737365
56,40,0.5355127
57,35,0.4215865
58,30,0.4044354
59,5,0.3481263
60,5,0.3446489
61,35,0.3953528
62,5,0.3319972
63,5,0.3639516
64,35,0.3398257
65,30,0.3796916
66,20,0.4090184
67,20,0.4209897
68,5,0.3690563
69,25,0.4953035
70,15,0.3047877
71,40,0.40108
72,35,0.4303757
73,10,0.3444385
74,5,0.3582645
75,40,0.4279933
76,15,0.357267
77,40,0.4179246
78,40,0.4712638
79,0,0.3916942
80,10,0.3764989
81,40,0.4376031
82,0,0.365351
83,20,0.4095198
84,15,0.4327015
85,0,0.3744966
86,0,0.3437061
87,20,0.3805029
88,25,0.3275944
89,35,0.390434
90,20,0.3646107
91,-10,0.3298922
92,-30,0.2961797
93,-20,0.3239964
94,-5,0.302034
95,-5,0.3917484
96,0,0.3214229
97,-40,1.1843933
98,-40,0.5652665
99,-10,0.3739386
100,0,0.2775833
101,-25,0.4245371
102,-35,0.4355238
103,-10,0.3008723
104,-20,0.3658089
105,-15,0.383829
106,0,0.4012591
107,-10,0.396611
108,-30,0.3395593
109,-30,0.4459505
110,-40,0.5316736
111,-15,0.3750686
112,-20,0.3975842
113,-10,0.3697435
114,0,0.3415131
115,-35,0.3834637
116,-40,0.3852802
117,-30,0.3934957
118,-35,0.482804
119,-10,0.3114146
120,-5,0.3137275
121,-25,0.3030132
122,-20,0.5079373
123,0,0.3587587
124,-20,0.4262898
125,-15,0.382141
126,-30,0.3754138
127,-40,0.4074863
128,-10,0.4054849
129,0,0.3721568
130,-10,0.4469836
131,-20,0.4617142
132,-35,0.42489
133,-20,0.374288
134,-5,0.3600386
135,-5,0.3573658
136,0,0.4100433
137,-20,0.4666296
138,-5,0.3253733
139,-10,0.4998606
140,-40,0.9537698
141,-10,0.425905
142,-20,0.3857637
143,-30,0.3794912
144,-5,0.370011
145,-15,0.3795178
146,0,0.3865294
147,-25,0.3732773
148,-25,0.3847581
149,-25,0.3104105
150,-5,0.3783077
151,-30,0.4346517
152,-35,0.3755941
153,-20,0.3871472
154,-5,0.2951336
155,-30,0.3830014
156,-35,0.3434502
157,-40,0.4101429
158,-25,0.36277
159,-35,0.3891366
160,-15,0.3672815
161,-35,0.3933833
162,-35,0.4207268
163,-15,0.3043594
164,0,0.3573326
165,-30,0.4117261
166,-35,0.4774678
167,-25,0.393464
168,-40,0.5875259
169,0,0.3447888
170,-40,0.5334819
171,-30,0.3872361
172,-5,0.418252
173,-15,0.3191753
174,-40,0.5939225
175,-25,0.4250061
176,-25,0.4469129
177,-15,0.3780171
178,-15,0.4386852
179,-25,0.3422021
180,-15,0.4518284
