1,-10,398.99739998606
2,-0,282.351600007191
3,20,226.481100021433
4,30,280.361299986057
5,10,242.120100011621
6,20,202.854600008382
7,-10,359.876500007035
8,-10,226.148200018601
9,30,202.921899996968
10,30,199.742099998789
11,-0,356.133800000921
12,-20,193.644500018368
13,-0,349.089800002789
14,-30,175.810000016158
15,-0,231.489700004263
16,0,180.542799994387
17,30,260.379399988838
18,-0,228.03600001595
19,40,212.740499992892
20,0,84.002000018759
21,-40,216.618400009852
22,0,87.47719999616
23,-0,195.672200004142
24,30,286.692800001279
25,20,321.952100000149
26,-20,257.506700000763
27,-30,355.650400016261
28,0,248.283300025892
29,10,258.091700002356
30,20,231.042800006494
31,-20,221.113799984837
32,10,241.732199997446
33,-30,308.235700010359
34,-30,386.903800013047
35,-10,261.589000002518
36,10,233.752300003348
37,40,271.372099990062
38,30,241.205299972594
39,30,460.230300000207
40,-10,307.903400012096
41,40,258.480199991995
42,-40,236.161200010488
43,-0,241.582899995651
44,40,299.506000011265
45,-40,216.414700001283
46,40,135.280999996271
47,-0,183.740499983346
48,-40,255.024500017557
49,40,216.437700001793
50,10,283.490100003351
51,-30,223.266199988816
52,-20,213.377999986792
53,40,240.729299986074
54,0,179.350799998306
55,-30,314.732300002165
56,-30,185.64189999694
57,-0,201.284199983152
58,-40,272.39670002115
59,-40,245.127900009779
60,40,265.629800008414
61,-40,80.838399998415
62,-10,283.358800022202
63,10,640.587000002656
64,-20,204.968500010241
65,-10,503.771100019608
66,-10,288.356599981003
67,-0,79.062100006072
68,0,172.553599987682
69,-20,220.446499996856
70,20,-39.6891999980062
71,-30,229.93599998978
72,20,293.068400003053
73,-30,113.019200013755
74,40,224.877500005336
75,-10,235.532599997045
76,20,185.519099993203
77,-20,285.680000001835
78,-20,356.296999992142
79,-40,263.73069998323
80,-10,219.287799992403
81,10,261.7743000165
82,-20,431.324499980351
83,30,217.205199996047
84,20,265.752100008344
85,30,251.553699986348
86,10,339.886000002539
87,0,217.939700000957
88,20,296.957100014938
89,30,366.312300001541
90,40,465.370599996336
91,-20,248.091100017577
92,20,223.839899991676
93,-40,273.416999990391
94,0,365.818799998183
95,10,255.170799996508
96,0,308.203599998765
97,-40,309.258099995591
98,-30,433.005500003733
99,0,502.783400007561
100,10,253.661900003012
