1,-30,304.507300000646
2,40,217.219899999131
3,0,235.632999999675
4,40,262.871399999663
5,20,230.567900001356
6,-30,262.400700000749
7,-0,215.905200000075
8,0,187.971900000216
9,30,193.832800000914
10,-10,152.629100000363
11,40,203.277100000728
12,-20,171.446799998544
13,-30,443.119000000829
14,-10,258.513899999693
15,0,206.437399999581
16,-10,196.899600000856
17,10,195.619900000916
18,-40,278.517199999792
19,30,234.352599999861
20,-40,248.733300000263
21,40,254.039700000599
22,0,255.184700000777
23,-30,264.116099998669
24,-40,245.06670000063
25,20,271.283499999649
26,40,195.966099999518
27,-0,219.251699999754
28,10,189.407599998399
29,0,213.241400000138
30,10,238.45910000035
31,-20,184.65009999944
32,-0,211.637899999355
33,-10,258.339899998996
34,-20,202.825100000505
35,-0,209.203499999953
36,40,253.772400000694
37,20,231.109499999898
38,-40,272.991600000191
39,-40,219.586099999456
40,30,231.49359999969
41,20,216.55600000066
42,10,209.196799999868
43,30,211.03949999941
44,0,211.600399999393
45,0,206.70440000084
46,-10,204.551300000626
47,40,221.327500000721
48,30,281.963400000118
49,-10,205.250299998975
50,-10,256.473500000889
51,-40,223.339800000199
52,-30,273.245800000391
53,-30,228.886700000098
54,30,273.049799999521
55,0,190.855400001406
56,-40,240.397099999777
57,10,251.697700000827
58,20,231.863000000326
59,20,236.020600000652
60,-20,17.749799998805
61,-30,-34.1503000005241
62,0,243.861599999386
63,-10,237.122400001122
64,10,228.30360000024
65,-0,44.56189999963
66,-30,201.654799998673
67,20,86.615100000367
68,10,389.468099999599
69,10,213.791199999273
70,-30,228.069400001355
71,-0,219.500100001264
72,40,170.689199999638
73,0,192.652600000097
74,-40,-82.7878000005649
75,20,206.593500000404
76,-30,200.950699999689
77,20,-23.5760999990953
78,-20,217.444400000554
79,10,213.225900000348
80,20,200.439600000559
81,10,199.808300001118
82,30,234.577700000395
83,40,218.254599999805
84,-0,257.330400001033
85,-40,385.618800000325
86,-10,233.520899998789
87,30,279.943600001739
88,-40,302.868400001339
89,-20,263.667900000096
90,-20,243.701799999494
91,30,220.74960000044
92,-10,211.580599999602
93,-0,233.49639999959
94,30,339.808399999479
95,-20,74.490999998839
96,40,209.230499999999
97,-0,204.061400001033
98,-20,256.016599999734
99,-20,236.405999999429
100,-0,183.585500000286
