trial, dist, RT, interstim, Brightness, NumberofLED
1,-10,519,432,15,3
2,0,405,462,15,3
3,-20,581,510,15,3
4,30,486,516,15,1
5,-10,458,427,15,3
6,30,616,684,15,3
7,0,404,386,15,1
8,40,594,322,15,1
9,10,442,766,15,3
10,-30,483,411,15,3
11,10,505,321,15,1
12,-20,448,658,15,1
13,40,590,557,15,1
14,40,583,665,15,3
15,-20,554,447,15,1
16,0,457,422,15,2
17,10,405,681,15,1
18,20,519,759,15,2
19,20,483,631,15,1
20,20,676,327,15,2
21,10,469,762,15,2
22,-40,691,527,15,2
23,-20,0,330,15,3
24,-30,517,763,15,1
25,-40,512,303,15,1
26,30,574,777,15,2
27,-30,568,386,15,3
28,-20,511,371,15,3
29,-20,509,681,15,2
30,-20,462,389,15,2
31,-40,569,471,15,3
32,-30,434,764,15,2
33,40,879,304,15,3
34,-10,436,385,15,1
35,-30,507,404,15,1
36,10,426,724,15,1
37,-10,447,406,15,1
38,-20,427,424,15,1
39,-40,0,401,15,2
40,-10,533,377,15,3
41,0,456,739,15,3
42,40,692,649,15,3
43,10,465,526,15,1
44,-10,428,515,15,2
45,40,0,395,15,3
46,20,523,548,15,2
47,-30,483,683,15,1
48,-30,554,618,15,3
49,-20,471,720,15,1
50,30,601,608,15,2
51,-30,459,632,15,2
52,40,629,679,15,3
53,-30,482,544,15,2
54,-40,469,622,15,1
55,0,420,593,15,3
56,30,682,481,15,1
57,10,422,719,15,3
58,0,401,457,15,2
59,-40,472,693,15,2
60,40,499,576,15,1
61,-40,540,658,15,1
62,-10,422,743,15,1
63,10,408,415,15,1
64,10,448,597,15,2
65,0,368,765,15,2
66,-40,441,644,15,1
67,-30,406,781,15,1
68,-40,413,622,15,1
69,30,0,657,15,3
70,-40,495,640,15,1
71,-20,597,750,15,3
72,-20,513,751,15,3
73,40,972,401,15,1
74,30,630,477,15,2
75,10,397,580,15,1
76,-10,384,660,15,1
77,30,571,638,15,2
78,30,0,679,15,3
79,-30,632,722,15,3
80,-20,460,776,15,1
81,20,469,387,15,1
82,30,813,355,15,2
83,0,448,751,15,1
84,-10,410,785,15,2
85,-40,666,312,15,3
86,-40,0,318,15,3
87,20,438,797,15,1
88,30,567,782,15,2
89,-10,462,643,15,1
90,-30,420,713,15,2
91,10,0,601,15,3
92,40,589,340,15,1
93,40,0,505,15,2
94,-40,655,502,15,3
95,-10,568,627,15,3
96,0,405,326,15,1
97,30,512,686,15,3
98,0,370,679,15,1
99,20,575,755,15,3
100,10,420,678,15,1
101,30,485,371,15,3
102,0,391,769,15,2
103,-20,500,544,15,3
104,-30,453,663,15,3
105,0,320,771,15,2
106,40,0,318,15,2
107,10,439,771,15,1
108,30,594,657,15,2
109,-40,474,612,15,3
110,20,494,559,15,1
111,-30,502,583,15,3
112,40,780,340,15,3
113,-40,567,300,15,2
114,-10,427,432,15,3
115,-20,472,512,15,2
116,-40,601,585,15,3
117,20,648,469,15,2
118,40,0,406,15,2
119,-10,431,361,15,1
120,0,381,799,15,1
121,10,487,370,15,2
122,0,473,386,15,3
123,-20,452,350,15,1
124,-10,592,581,15,1
125,30,534,312,15,1
126,20,529,392,15,2
127,20,0,305,15,1
128,10,407,671,15,2
129,-30,480,593,15,2
130,40,0,342,15,3
131,-10,426,324,15,2
132,-40,636,635,15,3
133,40,759,523,15,3
134,10,447,530,15,2
135,20,0,313,15,3
136,30,484,653,15,3
137,-20,449,418,15,1
138,-20,426,793,15,2
139,40,776,461,15,1
140,40,634,724,15,1
141,40,739,416,15,3
142,30,0,487,15,3
143,-10,425,456,15,1
144,20,654,303,15,3
145,10,446,411,15,3
146,-20,505,724,15,3
147,40,727,307,15,1
148,20,458,411,15,2
149,-20,420,756,15,3
150,-40,616,537,15,2
151,30,463,757,15,3
152,-20,575,330,15,3
153,30,431,699,15,3
154,-30,472,305,15,3
155,-20,457,408,15,2
156,40,501,647,15,3
157,-30,457,779,15,2
158,10,418,672,15,3
159,30,586,345,15,2
160,-10,381,779,15,1
161,-30,425,538,15,1
162,0,404,418,15,2
163,40,0,548,15,3
164,-40,560,358,15,1
165,-10,415,627,15,3
166,-20,481,493,15,3
167,40,0,799,15,2
168,10,623,644,15,3
169,-40,0,758,15,2
170,-20,0,548,15,3
171,40,760,335,15,3
172,40,663,535,15,3
173,0,371,590,15,1
174,30,709,777,15,1
175,20,589,743,15,2
176,-10,495,585,15,2
177,-10,414,308,15,2
178,20,0,617,15,3
179,20,529,583,15,3
180,20,450,590,15,3
181,0,438,394,15,3
182,0,478,519,15,2
183,20,510,603,15,1
184,-20,407,664,15,1
185,-30,436,681,15,1
186,40,729,532,15,2
187,-40,491,507,15,1
188,0,388,708,15,3
189,-20,593,665,15,3
190,30,626,603,15,1
191,-40,573,616,15,2
192,-40,0,514,15,3
193,30,628,314,15,2
194,10,409,557,15,1
195,40,0,666,15,3
196,-20,467,779,15,1
197,-20,622,357,15,3
198,30,632,345,15,2
199,20,491,569,15,2
200,30,581,440,15,3
201,-20,418,485,15,1
202,30,586,749,15,2
203,30,680,330,15,1
204,40,655,690,15,2
205,10,587,555,15,3
206,40,756,632,15,3
207,-40,460,339,15,1
208,-10,642,741,15,2
209,10,583,769,15,2
210,-20,443,305,15,1
211,-30,494,742,15,1
212,10,0,760,15,3
213,-40,397,456,15,1
214,20,505,586,15,2
215,-20,0,510,15,3
216,20,545,512,15,3
217,30,598,679,15,2
218,20,438,709,15,1
219,10,452,480,15,2
220,-10,519,434,15,3
221,-30,467,766,15,2
222,-30,412,612,15,1
223,20,509,699,15,1
