trial, dist, RT, interstim, Brightness, NumberofLED
1,30,610,599,15,3
2,-30,501,783,15,2
3,30,0,321,15,2
4,10,558,544,15,3
5,10,0,431,15,1
6,0,401,597,15,2
7,0,490,455,15,3
8,-30,544,522,15,1
9,-40,817,478,15,1
10,-30,716,540,15,3
11,40,442,477,15,1
12,40,407,732,15,1
13,0,349,720,15,2
14,-10,309,595,15,1
15,30,546,391,15,3
16,10,499,414,15,3
17,-40,459,730,15,1
18,0,704,675,15,3
19,0,440,468,15,1
20,-20,671,602,15,2
21,40,551,543,15,3
22,-20,522,453,15,2
23,0,480,502,15,3
24,30,527,330,15,1
25,-30,531,473,15,2
26,-30,633,634,15,3
27,10,408,369,15,1
28,-20,669,379,15,3
29,-40,732,357,15,1
30,-10,447,771,15,3
31,30,694,634,15,2
32,20,447,476,15,1
33,-40,716,376,15,3
34,-30,613,325,15,1
35,40,666,590,15,2
36,-30,553,539,15,1
37,-30,771,790,15,2
38,30,0,740,15,2
39,-20,526,600,15,1
40,-40,559,384,15,1
41,40,795,593,15,3
42,-30,545,673,15,1
43,-10,533,525,15,1
44,0,421,619,15,2
45,-20,647,778,15,3
46,20,530,478,15,1
47,20,558,551,15,1
48,20,599,475,15,3
49,40,828,309,15,2
50,0,334,677,15,1
51,-40,657,340,15,1
52,-20,635,706,15,1
53,40,915,494,15,3
54,0,549,433,15,2
55,-40,631,322,15,1
56,-30,573,694,15,2
57,20,379,411,15,1
58,30,616,470,15,2
59,-40,556,304,15,2
60,30,659,496,15,3
61,40,574,372,15,3
62,10,709,648,15,2
63,-40,646,402,15,2
64,-40,459,469,15,3
65,40,514,417,15,1
66,-20,660,321,15,2
67,10,610,703,15,2
68,-30,473,575,15,2
69,-10,528,361,15,3
70,20,551,336,15,2
71,20,633,360,15,3
72,-30,0,319,15,1
73,20,644,401,15,3
74,-20,389,749,15,1
75,30,548,498,15,2
76,-20,535,642,15,2
77,-40,534,515,15,3
78,-10,470,538,15,2
79,0,416,700,15,3
80,30,633,314,15,2
81,10,459,466,15,1
82,10,603,446,15,2
83,-10,459,700,15,1
84,20,603,760,15,3
85,-40,528,665,15,3
86,0,360,363,15,1
87,-10,342,796,15,1
88,30,448,409,15,3
89,-20,362,550,15,1
90,10,427,361,15,1
91,-20,616,724,15,2
92,30,0,711,15,1
93,40,0,751,15,2
94,20,548,534,15,1
95,30,874,689,15,3
96,-20,536,439,15,3
97,-10,388,768,15,1
98,-20,609,669,15,2
99,40,779,497,15,2
100,-10,604,324,15,1
101,40,553,775,15,3
102,40,499,579,15,1
103,40,733,749,15,1
104,-40,721,395,15,1
105,-30,614,658,15,3
106,20,433,675,15,1
107,-10,414,559,15,2
108,-30,698,771,15,3
109,-40,603,373,15,1
110,30,0,433,15,2
111,10,668,627,15,2
112,40,430,740,15,1
113,-10,466,709,15,2
114,0,465,527,15,2
115,0,500,337,15,3
116,-10,438,709,15,2
117,20,400,333,15,1
118,40,558,504,15,3
119,40,564,428,15,1
120,10,431,566,15,1
121,-40,528,525,15,3
122,30,825,580,15,2
123,20,714,392,15,3
124,30,684,676,15,3
125,20,584,305,15,2
126,-30,593,582,15,2
127,10,431,766,15,1
128,10,563,772,15,3
129,10,395,484,15,1
130,20,505,779,15,1
131,20,630,402,15,2
132,-30,517,438,15,3
133,10,698,350,15,2
134,-20,601,712,15,1
135,-20,460,346,15,1
136,0,346,687,15,1
137,0,447,569,15,2
138,40,479,638,15,3
139,30,512,522,15,2
140,10,445,366,15,1
141,-40,562,427,15,3
142,-40,610,308,15,1
143,0,344,476,15,1
144,30,673,363,15,3
145,-20,363,663,15,1
146,0,649,518,15,3
147,30,513,756,15,1
148,20,0,592,15,1
149,-20,446,604,15,1
150,-10,513,773,15,1
151,-10,526,411,15,3
152,40,614,356,15,1
153,30,564,605,15,3
154,-40,787,793,15,2
155,-10,0,353,15,1
156,-20,475,557,15,3
157,20,566,707,15,3
158,-10,363,466,15,1
159,-20,661,624,15,2
160,-20,370,603,15,1
161,30,516,791,15,1
162,-30,465,561,15,3
163,10,475,540,15,3
164,-10,709,723,15,2
165,-30,556,711,15,2
166,-40,557,667,15,3
167,10,504,507,15,2
168,10,456,469,15,1
169,-40,627,690,15,2
170,-40,550,634,15,3
171,40,439,627,15,1
172,-30,486,649,15,1
173,10,482,421,15,1
174,40,0,711,15,3
175,-40,757,550,15,2
176,-10,514,593,15,3
177,0,457,788,15,2
178,30,635,402,15,2
179,-10,453,537,15,3
180,-20,440,780,15,3
181,20,460,525,15,1
182,-30,604,337,15,2
183,-40,438,330,15,1
184,0,0,426,15,3
185,20,433,313,15,1
186,-10,454,407,15,3
187,-20,456,387,15,3
188,30,486,482,15,3
189,-20,582,617,15,2
190,-10,512,398,15,3
191,-40,558,309,15,1
192,-10,599,748,15,3
193,-20,540,756,15,2
194,20,620,731,15,3
195,40,497,577,15,1
196,-30,447,638,15,1
197,30,0,582,15,3
198,20,736,549,15,3
199,-20,629,536,15,2
200,10,619,629,15,2
201,20,0,639,15,3
202,40,680,453,15,2
203,10,515,375,15,3
204,-10,414,493,15,2
205,0,380,678,15,2
206,30,628,685,15,2
207,30,651,698,15,3
208,-40,517,435,15,2
209,40,556,546,15,3
210,10,426,669,15,1
211,20,660,502,15,3
212,-20,407,540,15,1
213,10,681,447,15,2
