trial, dist, RT, interstim, Brightness, NumberofLED
1,40,0,555,15,1
2,-20,652,459,15,2
3,-10,603,673,15,1
4,-20,0,687,15,3
5,10,487,338,15,1
6,-40,666,533,15,1
7,-20,750,734,15,2
8,20,579,492,15,1
9,30,556,429,15,1
10,40,0,382,15,2
11,-40,886,724,15,2
12,-10,730,721,15,2
13,20,754,317,15,3
14,-40,689,722,15,1
15,-30,688,653,15,2
16,30,611,374,15,1
17,-20,571,488,15,2
18,0,0,311,15,3
19,30,984,371,15,3
20,-30,777,641,15,3
21,20,546,790,15,1
22,0,732,704,15,3
23,-10,561,524,15,2
24,40,976,647,15,3
25,10,633,759,15,1
26,30,0,705,15,2
27,10,0,387,15,1
28,-20,713,484,15,2
29,40,775,464,15,1
30,0,735,621,15,2
31,10,0,344,15,3
32,10,508,444,15,1
33,10,614,663,15,2
34,-10,727,389,15,3
35,-20,668,764,15,2
36,-20,570,315,15,1
37,-10,631,554,15,1
38,30,690,706,15,1
39,40,952,445,15,2
40,0,550,429,15,1
41,10,0,526,15,3
42,-10,571,796,15,1
43,-10,622,753,15,1
44,40,775,521,15,1
45,10,622,787,15,2
46,-20,0,605,15,2
47,20,908,684,15,3
48,20,766,447,15,2
49,-20,665,561,15,2
50,-10,924,521,15,2
51,-30,0,675,15,3
52,10,938,611,15,3
53,30,670,659,15,3
54,-20,676,559,15,2
55,40,985,738,15,3
56,-40,650,417,15,1
57,10,0,310,15,3
58,-40,633,593,15,1
59,40,917,409,15,1
60,-20,0,621,15,3
61,-10,0,511,15,3
62,20,702,784,15,3
63,30,893,488,15,2
64,-40,0,300,15,3
65,30,806,562,15,1
66,10,546,652,15,1
67,0,730,547,15,2
68,-10,560,553,15,2
69,-30,618,515,15,1
70,-40,588,512,15,1
71,0,558,549,15,1
72,0,472,617,15,2
73,-20,738,336,15,2
74,40,0,749,15,3
75,20,0,370,15,3
76,-20,700,566,15,2
77,-10,568,316,15,1
78,-10,800,489,15,3
79,40,0,652,15,3
80,0,0,346,15,2
81,-40,983,377,15,3
82,-20,714,465,15,2
83,30,859,432,15,2
84,-40,741,673,15,1
85,30,0,747,15,3
86,30,0,567,15,3
87,10,765,750,15,2
88,10,475,580,15,2
89,-20,640,600,15,1
90,40,964,647,15,1
91,-30,0,731,15,3
92,20,758,465,15,1
93,10,925,553,15,3
94,20,869,793,15,2
95,-20,683,327,15,2
96,20,721,458,15,2
97,-20,0,557,15,3
98,-40,741,554,15,2
99,30,984,779,15,1
100,-30,773,665,15,1
101,30,813,464,15,2
102,-30,692,772,15,2
103,10,981,415,15,3
104,20,0,432,15,3
105,-40,705,526,15,1
106,-40,636,568,15,1
107,10,577,495,15,1
108,-20,794,579,15,2
109,0,536,486,15,1
110,-10,694,774,15,2
111,40,0,545,15,2
112,0,385,731,15,1
113,-10,544,447,15,1
114,20,0,309,15,2
115,0,0,389,15,2
116,-20,570,437,15,2
