trial, dist, RT, interstim, Brightness, NumberofLED
1,10,246,406,15,1
2,0,178,794,15,1
3,20,223,365,15,1
4,10,0,606,15,1
5,0,148,776,15,1
6,-30,196,600,15,1
7,10,208,795,15,1
8,-30,197,544,15,1
9,10,216,391,15,1
10,-40,234,671,15,1
11,-40,216,574,15,1
12,20,173,499,15,1
13,0,177,699,15,1
14,-10,192,769,15,1
15,20,106,784,15,1
16,20,172,659,15,1
17,0,174,424,15,1
18,-20,206,328,15,1
19,-40,0,636,15,1
20,0,373,651,15,1
21,10,216,618,15,1
22,-40,354,330,15,1
23,0,94,479,15,1
24,-30,0,763,15,1
25,30,202,608,15,1
26,20,212,448,15,1
27,20,0,794,15,1
28,-20,258,473,15,1
29,0,206,727,15,1
30,-20,231,528,15,1
31,10,241,322,15,1
32,-10,173,711,15,1
33,10,260,592,15,1
34,-10,216,322,15,1
35,0,241,461,15,1
36,-30,239,397,15,1
37,-10,180,584,15,1
38,-10,208,324,15,1
39,20,204,588,15,1
40,30,238,783,15,1
41,-40,270,353,15,1
42,40,351,681,15,1
43,-30,241,491,15,1
44,-30,237,581,15,1
45,-20,227,360,15,1
46,20,189,799,15,1
47,30,213,722,15,1
48,-20,223,659,15,1
49,-40,203,778,15,1
50,-10,242,356,15,1
51,-40,274,312,15,1
52,0,222,525,15,1
53,-10,175,636,15,1
54,0,235,559,15,1
55,30,187,488,15,1
56,20,292,788,15,1
57,0,251,777,15,1
58,10,205,717,15,1
59,20,237,648,15,1
60,0,408,655,15,1
61,40,216,610,15,1
62,20,456,540,15,1
63,-10,200,751,15,1
64,10,175,742,15,1
65,-30,182,652,15,1
66,40,230,355,15,1
67,30,146,735,15,1
68,40,128,723,15,1
69,-10,191,553,15,1
70,-20,205,369,15,1
71,-40,68,766,15,1
72,40,230,382,15,1
73,-10,207,562,15,1
74,10,228,374,15,1
75,30,282,346,15,1
76,20,206,581,15,1
77,20,215,571,15,1
78,30,225,451,15,1
79,-40,235,308,15,1
80,40,227,682,15,1
81,10,210,499,15,1
82,0,207,305,15,1
83,30,185,729,15,1
84,-10,184,444,15,1
85,0,214,326,15,1
86,-10,223,565,15,1
87,-10,49,680,15,1
88,-40,63,537,15,1
89,10,184,479,15,1
90,-20,222,621,15,1
91,10,197,394,15,1
92,-20,223,467,15,1
93,0,142,399,15,1
94,0,49,537,15,1
95,-10,0,743,15,1
96,20,0,673,15,1
97,-30,217,499,15,1
98,0,193,798,15,1
99,40,206,444,15,1
100,-40,190,646,15,1
101,-10,246,328,15,1
102,10,0,798,15,1
103,30,248,619,15,1
104,10,156,793,15,1
105,10,42,715,15,1
106,-20,218,441,15,1
107,-10,190,790,15,1
108,-20,199,361,15,1
109,-40,202,593,15,1
110,20,349,483,15,1
111,40,213,716,15,1
112,40,226,544,15,1
113,-20,219,463,15,1
114,20,201,474,15,1
115,20,191,645,15,1
116,-40,230,300,15,1
117,20,183,721,15,1
118,20,200,618,15,1
119,20,237,635,15,1
120,0,159,651,15,1
121,20,186,441,15,1
122,0,177,576,15,1
123,-30,222,492,15,1
124,30,204,332,15,1
125,30,202,406,15,1
126,-40,167,541,15,1
127,-30,197,590,15,1
128,-30,214,728,15,1
129,-20,186,434,15,1
130,-20,203,482,15,1
131,40,81,788,15,1
132,-20,303,614,15,1
133,40,219,630,15,1
134,-10,212,786,15,1
135,-30,275,595,15,1
136,0,270,566,15,1
137,30,253,462,15,1
138,-20,251,609,15,1
139,-40,247,621,15,1
140,-10,223,487,15,1
141,40,228,671,15,1
142,20,229,432,15,1
143,-40,215,574,15,1
144,-30,268,366,15,1
145,10,210,368,15,1
146,40,0,792,15,1
147,40,219,576,15,1
148,-40,189,728,15,1
149,0,236,612,15,1
150,30,229,468,15,1
151,-40,260,454,15,1
152,40,232,302,15,1
153,-10,202,418,15,1
154,30,311,498,15,1
155,30,216,616,15,1
156,0,186,684,15,1
157,10,130,621,15,1
158,10,235,336,15,1
159,20,118,792,15,1
160,-30,366,476,15,1
161,-30,253,530,15,1
162,0,234,490,15,1
163,0,179,559,15,1
164,-40,259,436,15,1
165,20,193,431,15,1
166,20,177,534,15,1
167,-20,149,705,15,1
168,-30,191,438,15,1
169,-10,193,771,15,1
170,-10,31,679,15,1
171,30,396,785,15,1
172,30,232,352,15,1
173,40,238,515,15,1
174,20,159,538,15,1
175,40,214,345,15,1
176,-20,175,461,15,1
177,30,0,738,15,1
178,0,0,726,15,1
179,-20,198,671,15,1
180,20,175,496,15,1
181,20,0,659,15,1
182,-20,168,506,15,1
183,30,231,366,15,1
184,40,176,663,15,1
185,-40,249,642,15,1
186,40,237,573,15,1
187,0,134,771,15,1
188,-10,227,593,15,1
189,10,183,488,15,1
190,-30,0,723,15,1
191,0,153,627,15,1
192,-30,212,519,15,1
193,-10,179,790,15,1
194,-30,279,485,15,1
195,-20,224,512,15,1
196,30,206,503,15,1
197,0,104,646,15,1
198,0,272,577,15,1
199,-10,274,304,15,1
200,-10,188,376,15,1
201,-10,168,586,15,1
202,40,246,385,15,1
203,-20,172,707,15,1
204,-10,205,782,15,1
205,-30,308,478,15,1
206,-10,186,755,15,1
207,40,258,741,15,1
208,-20,275,609,15,1
209,20,223,793,15,1
210,40,302,656,15,1
211,-20,213,414,15,1
212,0,231,324,15,1
