trial, dist, RT, interstim, Brightness, NumberofLED
1,-15,511,655,15,1
2,-15,0,559,15,2
3,0,349,973,15,1
4,-30,404,887,15,3
5,-15,398,638,15,1
6,-15,327,733,15,1
7,45,554,834,15,2
8,0,437,792,15,1
9,-15,357,529,15,1
10,0,410,582,15,2
11,30,712,424,15,2
12,15,399,921,15,2
13,-15,459,817,15,3
14,-15,367,822,15,1
15,-45,0,553,15,2
16,45,379,874,15,1
17,-45,777,688,15,2
18,-15,504,511,15,3
19,-15,466,971,15,3
20,-15,437,541,15,3
21,15,343,790,15,1
22,-45,445,804,15,3
23,-45,543,724,15,2
24,45,567,447,15,3
25,-45,419,659,15,1
26,15,463,605,15,2
27,-45,401,787,15,1
28,-45,0,984,15,2
29,15,469,864,15,1
30,-45,0,621,15,2
31,-30,604,544,15,3
32,-45,436,744,15,1
33,-15,451,563,15,2
34,15,436,489,15,3
35,15,439,564,15,2
36,0,403,615,15,1
37,15,399,854,15,1
38,15,455,506,15,1
39,30,506,845,15,2
40,0,396,929,15,1
41,15,541,526,15,3
42,-30,352,496,15,1
43,15,392,453,15,1
44,-15,652,421,15,1
45,-15,0,487,15,2
46,-15,398,505,15,2
47,30,444,784,15,3
48,15,457,547,15,2
49,-15,0,561,15,2
50,0,384,621,15,2
51,-15,487,875,15,3
52,-30,510,611,15,3
53,0,398,459,15,3
54,-30,471,459,15,2
55,0,380,738,15,3
56,-30,382,617,15,1
57,-15,405,710,15,3
58,30,417,493,15,1
59,-30,340,709,15,1
60,-30,427,821,15,3
61,15,694,811,15,3
62,-30,429,684,15,3
63,-45,0,588,15,2
64,-30,777,900,15,3
65,0,460,862,15,1
66,30,389,852,15,1
67,-30,518,547,15,2
68,45,466,653,15,2
69,-15,346,815,15,1
70,30,389,512,15,1
71,-30,409,549,15,1
72,-15,414,517,15,2
73,45,607,436,15,2
74,-45,373,449,15,3
75,0,417,770,15,3
76,-30,661,866,15,2
77,-30,527,416,15,1
78,0,395,989,15,3
79,45,482,452,15,3
80,15,421,646,15,2
81,15,404,777,15,3
82,30,460,865,15,2
83,-15,428,932,15,2
84,0,389,873,15,1
85,15,546,647,15,3
86,-30,448,467,15,3
87,0,320,650,15,2
88,30,0,480,15,2
89,0,335,900,15,1
90,15,464,847,15,1
91,-30,430,831,15,3
92,-15,319,965,15,1
93,15,412,753,15,3
94,45,508,593,15,2
95,0,340,827,15,2
96,15,363,658,15,2
97,-15,419,457,15,3
98,30,522,954,15,2
99,30,415,979,15,1
100,-15,0,465,15,1
101,-15,628,464,15,2
102,30,440,772,15,2
103,45,591,715,15,3
104,45,797,832,15,3
105,0,414,926,15,1
106,-45,443,968,15,1
107,0,388,895,15,1
108,0,387,979,15,2
109,0,397,686,15,1
110,30,475,574,15,2
111,-30,397,445,15,2
112,45,385,631,15,1
113,-30,349,847,15,1
114,30,453,609,15,2
115,-30,428,489,15,2
116,15,349,837,15,2
117,0,428,872,15,1
118,45,488,981,15,2
119,0,366,884,15,2
120,45,361,952,15,1
121,-30,333,900,15,3
122,30,477,789,15,1
123,15,479,574,15,1
124,-30,502,671,15,3
125,-45,0,807,15,2
126,-30,420,819,15,2
127,-15,411,670,15,2
128,30,554,614,15,2
129,45,470,837,15,2
130,30,387,456,15,1
131,45,660,537,15,3
132,45,694,446,15,3
133,30,593,843,15,3
134,-45,413,810,15,1
135,-30,0,403,15,3
136,-15,475,825,15,3
137,15,488,807,15,3
138,-45,440,859,15,1
139,45,0,496,15,2
140,45,435,887,15,1
141,-45,0,779,15,2
142,-30,478,588,15,1
143,0,421,466,15,2
144,0,430,699,15,1
145,-45,388,503,15,1
146,15,460,610,15,3
147,-15,368,975,15,1
148,15,409,774,15,1
149,30,542,768,15,2
150,30,514,586,15,1
151,-30,496,796,15,2
152,30,556,524,15,2
153,0,401,709,15,2
154,45,584,821,15,1
155,-30,429,839,15,2
156,-45,427,985,15,1
157,15,446,772,15,3
158,45,446,467,15,1
159,0,364,809,15,2
160,45,505,852,15,3
161,-15,457,856,15,3
162,30,349,846,15,1
163,30,502,992,15,2
164,-30,354,721,15,1
165,0,316,736,15,1
166,45,491,603,15,3
167,15,472,703,15,3
168,15,451,756,15,1
169,0,446,679,15,3
170,-30,451,647,15,3
171,0,409,744,15,1
172,-15,591,814,15,2
173,-30,699,485,15,2
174,-30,801,427,15,3
175,0,598,504,15,3
176,15,436,537,15,1
177,-45,0,976,15,2
178,-45,560,747,15,3
179,0,420,609,15,2
180,-15,422,961,15,2
181,-30,535,685,15,3
182,-15,399,748,15,2
183,-15,433,483,15,1
184,-30,505,816,15,3
185,-45,0,880,15,2
186,0,429,994,15,3
187,45,523,418,15,2
188,-15,410,558,15,2
189,30,475,814,15,1
190,30,452,710,15,2
191,0,338,659,15,2
192,-15,458,504,15,1
193,-15,374,934,15,1
194,-15,354,963,15,1
195,-30,514,716,15,3
196,-45,626,911,15,3
197,-15,501,447,15,2
198,45,403,908,15,2
199,15,521,727,15,3
200,-15,364,964,15,2
201,30,401,868,15,2
202,45,571,503,15,3
203,45,567,931,15,2
204,45,502,458,15,3
205,-45,487,590,15,1
206,0,344,480,15,1
207,45,432,801,15,3
208,30,434,927,15,1
209,-15,386,634,15,2
210,15,398,830,15,1
211,-45,446,851,15,2
212,45,517,771,15,2
213,0,441,770,15,1
214,0,320,997,15,1
215,-45,415,636,15,1
