trial, dist, RT, interstim, Brightness, NumberofLED
1,10,262,625,15,1
2,-40,285,451,15,1
3,0,259,466,15,1
4,30,311,454,15,1
5,0,417,582,15,1
6,-30,375,328,15,1
7,-10,371,546,15,1
8,-40,379,653,15,1
9,40,696,353,15,1
10,-10,784,780,15,1
11,-10,275,371,15,1
12,0,274,391,15,1
13,40,264,725,15,1
14,30,321,344,15,1
15,-10,281,554,15,1
16,-20,405,677,15,1
17,-30,383,487,15,1
18,-40,361,753,15,1
19,-30,293,610,15,1
20,0,262,778,15,1
21,40,296,687,15,1
22,-20,267,503,15,1
23,-20,268,353,15,1
24,30,387,330,15,1
25,-20,251,668,15,1
26,-10,277,610,15,1
27,-40,580,608,15,1
28,-20,323,777,15,1
29,20,551,311,15,1
30,-10,310,632,15,1
31,-30,566,430,15,1
32,10,320,529,15,1
33,-10,202,735,15,1
34,-40,249,741,15,1
35,10,263,533,15,1
36,0,265,513,15,1
37,-30,252,759,15,1
38,20,367,340,15,1
39,10,291,413,15,1
40,10,302,478,15,1
41,-10,230,479,15,1
42,-30,274,788,15,1
43,40,318,560,15,1
44,20,288,700,15,1
45,40,391,313,15,1
46,20,272,727,15,1
47,-40,253,659,15,1
48,10,267,434,15,1
49,-40,263,751,15,1
50,-40,302,429,15,1
51,-30,263,660,15,1
52,10,280,507,15,1
53,10,315,755,15,1
54,-40,237,643,15,1
55,10,249,427,15,1
56,-20,259,534,15,1
57,40,442,500,15,1
58,20,252,710,15,1
59,-20,266,349,15,1
60,-20,407,417,15,1
61,-40,230,773,15,1
62,-20,300,351,15,1
63,-20,243,566,15,1
64,-30,292,324,15,1
65,-20,267,530,15,1
66,-10,341,757,15,1
67,40,364,749,15,1
68,-20,307,474,15,1
69,30,354,612,15,1
70,0,277,607,15,1
71,40,309,344,15,1
72,0,238,688,15,1
73,-20,248,740,15,1
74,0,371,352,15,1
75,20,272,585,15,1
76,40,347,721,15,1
77,-30,317,582,15,1
78,-20,269,766,15,1
79,10,420,614,15,1
80,-20,354,408,15,1
81,20,329,354,15,1
82,30,311,349,15,1
83,-30,297,722,15,1
84,20,410,601,15,1
85,10,274,651,15,1
86,-40,426,469,15,1
87,20,279,766,15,1
88,20,430,654,15,1
89,40,412,361,15,1
90,0,252,453,15,1
91,-10,251,431,15,1
92,0,277,731,15,1
93,-10,280,357,15,1
94,-20,245,352,15,1
95,30,279,573,15,1
96,-40,265,592,15,1
97,40,328,455,15,1
98,-20,349,697,15,1
99,20,352,455,15,1
100,-40,236,503,15,1
101,0,223,465,15,1
102,30,259,550,15,1
103,-20,356,321,15,1
104,0,350,765,15,1
105,40,210,714,15,1
106,0,431,699,15,1
107,20,369,540,15,1
108,10,234,567,15,1
109,40,315,392,15,1
110,20,448,362,15,1
111,40,299,641,15,1
112,40,368,536,15,1
113,-30,943,546,15,1
114,-30,353,485,15,1
115,40,270,557,15,1
116,0,293,494,15,1
117,30,266,581,15,1
118,-30,306,792,15,1
119,10,233,654,15,1
120,0,331,714,15,1
121,40,375,454,15,1
122,20,333,390,15,1
123,30,299,603,15,1
124,0,972,425,15,1
125,20,327,564,15,1
126,20,256,580,15,1
127,-40,296,628,15,1
128,-40,307,715,15,1
129,0,236,643,15,1
130,-10,224,786,15,1
131,-20,342,438,15,1
132,-40,206,459,15,1
133,0,266,743,15,1
134,0,319,456,15,1
135,40,542,564,15,1
136,30,357,774,15,1
137,30,498,525,15,1
138,40,499,322,15,1
139,20,393,362,15,1
140,-30,266,603,15,1
141,-30,272,672,15,1
142,-30,446,363,15,1
143,30,307,505,15,1
144,0,314,447,15,1
145,-10,278,706,15,1
146,30,304,450,15,1
147,30,323,487,15,1
148,-10,309,628,15,1
149,40,369,748,15,1
150,20,355,342,15,1
151,-30,295,714,15,1
152,-20,457,384,15,1
153,-20,296,386,15,1
154,-10,239,453,15,1
155,30,306,498,15,1
156,20,270,667,15,1
157,-20,342,365,15,1
158,-10,233,302,15,1
159,-10,220,677,15,1
160,0,231,553,15,1
161,30,318,799,15,1
162,-30,304,489,15,1
163,-30,281,529,15,1
164,-10,275,645,15,1
165,30,309,407,15,1
166,10,284,626,15,1
167,-10,295,601,15,1
168,-30,279,528,15,1
169,20,286,530,15,1
170,40,384,650,15,1
171,-40,251,677,15,1
172,-20,281,332,15,1
173,-30,284,643,15,1
174,-40,324,450,15,1
175,30,371,448,15,1
176,-10,454,717,15,1
177,40,444,358,15,1
178,-30,258,793,15,1
179,30,432,449,15,1
180,-30,285,374,15,1
181,10,225,760,15,1
182,-20,231,350,15,1
183,40,282,714,15,1
184,30,325,780,15,1
185,30,383,352,15,1
186,-20,261,513,15,1
187,20,340,770,15,1
188,30,331,450,15,1
189,30,483,647,15,1
190,-40,335,425,15,1
191,20,309,445,15,1
192,-20,281,743,15,1
193,20,271,780,15,1
194,-30,345,303,15,1
195,10,382,378,15,1
196,0,226,414,15,1
197,10,513,793,15,1
198,-30,248,670,15,1
199,10,423,301,15,1
200,-40,395,693,15,1
