trial, dist, RT, interstim, Brightness, NumberofLED
1,-60,478,345,15,3
2,30,361,777,15,2
3,60,0,500,15,3
4,15,0,533,15,1
5,-60,543,753,15,2
6,-60,613,795,15,1
7,-45,538,798,15,3
8,15,611,509,15,2
9,15,357,304,15,3
10,30,371,482,15,2
11,60,390,430,15,1
12,-45,448,505,15,3
13,45,0,740,15,2
14,0,345,709,15,3
15,30,473,597,15,3
16,-30,363,318,15,1
17,-15,358,344,15,1
18,60,0,426,15,2
19,30,734,448,15,3
20,-45,491,730,15,2
21,-60,557,599,15,2
22,-60,459,454,15,3
23,30,438,390,15,3
24,-30,390,451,15,2
25,-30,343,385,15,2
26,-30,405,696,15,1
27,0,384,518,15,1
28,-15,348,752,15,2
29,-15,338,776,15,2
30,45,435,735,15,2
31,60,472,733,15,2
32,0,306,689,15,2
33,-15,327,447,15,1
34,-45,609,480,15,2
35,-45,493,457,15,1
36,15,300,574,15,2
37,-60,0,586,15,3
38,60,402,510,15,1
39,-60,395,688,15,1
40,-30,378,341,15,2
41,-45,448,667,15,3
42,-45,586,320,15,2
43,45,420,626,15,1
44,15,371,484,15,3
45,0,346,415,15,2
46,60,379,739,15,3
47,60,364,700,15,3
48,60,668,780,15,3
49,-60,0,491,15,3
50,15,338,650,15,2
51,60,449,573,15,1
52,30,392,423,15,1
53,-30,318,430,15,1
54,-45,356,307,15,1
55,60,383,612,15,1
56,0,391,566,15,3
57,15,318,446,15,1
58,60,356,595,15,3
59,45,0,530,15,2
60,15,375,439,15,1
61,15,347,431,15,1
62,-30,469,730,15,1
63,0,296,695,15,1
64,-60,0,522,15,3
65,15,319,658,15,3
66,0,389,543,15,2
67,-30,432,588,15,2
68,-60,678,790,15,3
69,-45,391,430,15,2
70,45,432,374,15,1
71,-60,500,605,15,2
72,30,372,551,15,2
73,-30,0,624,15,3
74,15,346,499,15,1
75,60,0,578,15,3
76,-45,503,601,15,2
77,-45,507,518,15,3
78,0,351,511,15,1
79,-30,415,560,15,1
80,-45,456,307,15,3
81,-45,506,799,15,2
82,0,309,460,15,2
83,-60,0,562,15,3
84,-60,618,389,15,1
85,15,321,388,15,1
86,-45,460,508,15,2
87,-60,460,702,15,2
88,-45,0,505,15,2
89,-60,393,611,15,1
90,-45,0,376,15,3
91,-30,491,337,15,3
92,-30,354,461,15,1
93,-30,520,641,15,1
94,-60,514,616,15,3
95,15,430,589,15,3
96,45,475,703,15,2
97,-30,406,363,15,1
98,-15,313,419,15,1
99,-45,448,398,15,2
100,0,322,798,15,1
101,-60,449,461,15,1
102,-15,400,585,15,2
103,30,0,344,15,3
104,-30,410,433,15,1
105,-15,382,315,15,2
106,45,370,675,15,3
107,0,298,713,15,2
108,-60,373,321,15,2
109,60,394,474,15,1
110,-60,0,510,15,3
111,-45,594,551,15,2
112,-60,363,522,15,1
113,60,473,503,15,3
114,-30,370,575,15,1
115,60,503,444,15,3
116,45,379,560,15,1
117,45,440,592,15,2
118,-15,341,701,15,2
119,-45,366,727,15,1
120,60,0,372,15,2
121,-15,366,785,15,2
122,-60,465,492,15,1
123,60,0,340,15,2
124,15,415,656,15,1
125,-15,344,495,15,1
126,60,445,336,15,1
127,45,378,549,15,2
128,15,325,711,15,1
129,60,482,672,15,2
130,60,600,607,15,2
131,30,418,675,15,1
132,-45,578,566,15,1
133,-45,558,337,15,3
134,45,481,319,15,2
135,0,344,573,15,1
136,-60,0,378,15,2
137,0,408,394,15,3
138,60,0,570,15,3
139,-60,379,345,15,1
140,45,507,792,15,1
141,30,637,706,15,1
142,0,393,463,15,2
143,45,0,702,15,2
144,-45,349,708,15,1
145,-15,465,300,15,3
146,-15,337,490,15,1
147,-45,517,392,15,3
148,15,376,718,15,2
149,-45,425,575,15,1
150,0,317,718,15,1
151,-60,393,642,15,1
152,45,470,750,15,3
153,-30,697,719,15,3
154,0,452,372,15,1
155,-60,691,568,15,2
156,-60,0,733,15,3
157,15,0,540,15,3
158,0,413,356,15,3
159,15,409,605,15,2
160,15,388,602,15,1
161,-15,339,474,15,1
162,15,379,417,15,3
163,30,396,328,15,1
164,60,0,302,15,3
165,-45,644,576,15,2
166,60,445,740,15,1
167,15,396,562,15,3
168,60,510,593,15,2
169,-60,559,732,15,2
170,45,489,732,15,2
171,-30,347,592,15,1
172,-30,440,360,15,3
173,0,329,764,15,1
174,-15,318,664,15,1
175,15,359,325,15,1
176,0,315,350,15,2
177,0,327,624,15,2
178,-60,407,362,15,1
179,0,326,442,15,1
180,-15,490,469,15,1
181,-60,340,460,15,1
182,-30,0,795,15,3
183,60,0,390,15,3
184,-15,377,477,15,3
185,-30,390,517,15,2
186,-60,0,431,15,2
187,0,334,762,15,1
188,-30,419,629,15,1
189,60,528,515,15,1
190,0,349,512,15,1
191,-60,467,548,15,1
192,0,402,728,15,3
193,-15,404,743,15,1
194,15,428,643,15,3
195,-60,578,477,15,2
196,60,441,549,15,1
197,-45,383,762,15,1
198,-30,398,728,15,2
199,0,384,552,15,3
200,-60,583,724,15,3
201,-60,660,452,15,1
202,-45,418,714,15,1
203,0,418,777,15,3
204,15,422,429,15,3
205,0,320,695,15,1
206,-60,578,587,15,2
207,-60,541,722,15,2
208,-30,408,460,15,2
209,60,413,376,15,1
210,-15,382,366,15,2
211,45,464,320,15,3
212,-15,308,615,15,1
213,45,585,322,15,1
214,60,0,452,15,2
215,30,351,724,15,1
216,-30,382,392,15,1
217,-15,365,397,15,1
218,45,537,726,15,2
219,45,448,331,15,1
220,60,473,467,15,1
221,-45,451,677,15,2
222,-15,435,594,15,2
223,30,462,418,15,3
224,60,410,608,15,1
225,45,471,410,15,1
226,-60,601,563,15,3
227,-60,672,695,15,3
