TrialNumber,Eccentricity,ReactionTime_s_
1,0,0.7198981
2,-10,0.5187059
3,-35,0.4894877
4,-25,0.4785009
5,-10,0.4633407
6,-15,0.6760461
7,-30,0.5098665
8,-25,0.4775236
9,-35,0.5506135
10,-40,0.6049623
11,0,0.5788805
12,-20,0.4944545
13,-20,0.5106897
14,-20,0.5998086
15,-35,0.5544615
16,-5,0.4685963
17,-20,0.5042021
18,-30,0.6752191
19,-5,0.5645884
20,-15,0.6055663
21,-5,0.5192647
22,-10,0.5072821
23,-15,0.5121064
24,-10,0.7574239
25,-25,0.8401792
26,-35,0.5500542
27,-10,0.6548665
28,0,0.4335673
29,-25,0.5164215
30,-20,0.5342464
31,0,0.5179916
32,0,0.4355342
33,-15,0.49934
34,-25,0.6984372
35,-35,0.6028249
36,-40,0.8175135
37,-35,0.5878482
38,0,0.7504425
39,-15,0.6559611
40,-40,0.4445056
41,-30,0.5319964
42,-30,0.5993511
43,-20,0.4785194
44,-40,0.6144428
45,-10,0.4793084
46,-40,0.7883431
47,-10,0.7330752
48,-15,0.5147305
49,0,0.5409787
50,-15,0.5346382
51,-25,0.4864173
52,-5,0.4921562
53,-25,0.5094762
54,-15,0.4792487
55,-40,0.6884977
56,-40,0.5363206
57,-10,0.7842035
58,-20,0.5992543
59,-15,0.4487328
60,-10,0.6347662
61,-35,0.5422764
62,-30,0.549946
63,-5,0.4292498
64,-30,0.6096318
65,-25,0.5446227
66,-5,0.5536719
67,-5,0.5869637
68,-5,0.4564426
69,-30,0.5002097
70,-40,0.5301814
71,-35,0.5337632
72,-35,0.5294256
73,0,0.5754752
74,-20,0.5679135
75,-30,0.5129194
76,-25,0.5465748
77,-15,0.5228507
78,0,0.4972196
79,-20,0.4979257
80,-35,0.5781729
81,-20,0.4914284
82,-25,0.5230025
83,-30,0.5756622
84,-5,0.487539
85,-30,0.5926159
86,-5,0.5432073
87,0,0.5844892
88,-10,0.4962775
89,-40,0.6211591
90,-40,0.7338015
91,25,0.5110116
92,25,0.578289
93,35,0.5489259
94,35,0.4508551
95,15,0.5214201
96,35,0.4196349
97,20,0.4340124
98,0,0.5290547
99,20,0.5034953
100,25,0.508062
101,40,0.5967986
102,15,0.9018675
103,15,0.4439973
104,40,0.5020136
105,30,0.5002343
106,40,0.5179516
107,10,0.4895445
108,35,0.3944519
109,5,0.5117476
110,30,0.5425124
111,0,0.411477
112,20,0.5241183
113,20,0.5215308
114,40,0.5562764
115,15,0.6465317
116,0,0.478213
117,20,0.6085109
118,10,0.6517786
119,15,0.4907475
120,40,0.4895172
121,25,0.5745233
122,0,0.4456018
123,20,0.492345
124,15,0.5464625
125,30,0.4656633
126,5,0.3325758
127,0,0.4161817
128,0,0.4614591
129,35,0.3819118
130,15,0.4835444
131,10,0.5194237
132,10,0.496059
133,30,0.5428096
134,20,0.4517269
135,25,0.5664007
136,40,0.4631065
137,5,0.4998746
138,20,0.482025
139,0,0.4949568
140,5,0.4472367
141,35,0.341079
142,10,0.5085411
143,35,0.6356869
144,40,0.5659088
145,10,0.6124959
146,10,0.3895441
147,5,0.3925304
148,30,0.4428708
149,5,0.557323
150,35,0.5393804
151,30,0.5894563
152,15,0.4303905
153,5,0.4681145
154,35,0.6546006
155,10,0.381264
156,25,0.4906746
157,25,0.4163402
158,10,0.4353121
159,30,0.5349799
160,30,0.5711172
161,5,0.4836428
162,20,0.5663191
163,0,0.4840022
164,15,0.4487453
165,10,0.4147323
166,25,0.6147194
167,35,0.4978713
168,40,0.728777
169,30,0.6324196
170,20,0.4671595
171,15,0.5024752
172,25,0.5541982
173,25,0.4859062
174,40,0.5257271
175,5,0.4317132
176,0,0.4159465
177,5,0.5053814
178,0,0.3951726
179,40,0.503031
180,30,1.0291814
