TrialNumber,Eccentricity,ReactionTime_s_
1,0,1.1654689
2,-20,0.930425
3,-5,0.6295207
4,-10,0.6459866
5,-30,0.6614029
6,-10,0.5833169
7,-10,0.555793
8,-15,0.4528989
9,-15,0.6145255
10,-25,0.5802535
11,-35,0.7171362
12,-25,0.6394756
13,-20,0.6440644
14,-5,0.595215
15,-30,0.7584731
16,-40,0.7821068
17,-35,0.8061522
18,-15,0.5747082
19,-40,0.739858
20,0,0.5379513
21,-30,0.560622
22,-35,0.7442492
23,-35,0.6749715
24,-10,0.4830022
25,-15,0.5680338
26,-35,0.7982959
27,-35,1.3049649
28,-10,0.5995153
29,-25,0.642196
30,-40,0.797837
31,-25,0.7684728
32,0,0.7093237
33,-5,0.5815909
34,-5,0.5593144
35,-5,0.7457305
36,-15,0.625305
37,-10,0.6758393
38,-15,0.5512644
39,0,0.6680507
40,-25,0.7826974
41,-5,0.6096076
42,-10,0.6261585
43,0,0.5483456
44,-40,0.861361
45,-30,0.6599841
46,-15,0.5615477
47,-40,0.7913803
48,-10,0.508853
49,-20,0.8021217
50,-40,0.7736655
51,-20,0.5555455
52,-10,0.5318171
53,-40,0.8376229
54,-30,0.8155112
55,-30,1.0428689
56,-35,0.6670297
57,-20,0.6420947
58,-5,0.6164082
59,-25,0.6262296
60,-25,0.5606428
61,-30,0.6482526
62,-30,0.5956249
63,0,0.5343304
64,-5,0.5187361
65,-25,0.5610875
66,-35,0.763637
67,-20,0.6530414
68,-10,0.5147722
69,-35,1.0383307
70,0,0.4879182
71,-20,0.6036155
72,-20,0.5999324
73,-25,0.83746
74,-15,0.7247375
75,-30,0.7602381
76,-5,0.5128917
77,-35,0.738401
78,-20,0.651218
79,-5,0.532664
80,0,0.6006942
81,-40,0.7493942
82,-20,0.5443101
83,-15,0.6986884
84,0,0.6354085
85,-15,0.5956044
86,-40,0.8043929
87,0,0.6390204
88,-40,0.7944078
89,-30,0.6596933
90,-25,0.5385886
91,5,0.609606
92,35,0.6594691
93,10,0.6376796
94,15,0.5719086
95,30,0.609721
96,30,0.6537168
97,35,0.6507005
98,40,0.7183052
99,20,0.5717799
100,35,0.6153734
101,15,0.5633212
102,10,0.6702351
103,40,0.9336104
104,40,0.7231764
105,5,0.5099543
106,15,0.6210894
107,15,0.5311896
108,40,0.7651468
109,20,0.7330427
110,20,0.4332083
111,0,0.4602359
112,30,0.5059911
113,25,0.7082517
114,15,0.5733741
115,30,0.7086741
116,30,0.7157496
117,15,0.6985176
118,35,0.5257572
119,25,0.649416
120,35,0.6171602
121,5,0.4918907
122,40,0.5604477
123,20,0.6688542
124,35,0.6433095
125,5,0.5767439
126,15,0.5148604
127,10,0.5728543
128,10,0.5763865
129,40,0.6754308
130,40,0.9101062
131,20,0.6335724
132,5,0.605759
133,0,0.6379808
134,40,0.8582472
135,15,0.5515279
136,30,0.6725025
137,10,0.4486944
138,5,0.5351415
139,25,0.531213
140,35,0.6638516
141,0,0.4650305
142,20,0.6456147
143,20,0.6417171
144,5,0.7677771
145,15,0.6066641
146,0,0.5552132
147,0,0.565589
148,25,0.7562908
149,25,0.6642374
150,25,0.5348361
151,30,0.5556046
152,5,0.583589
153,5,0.4503493
154,25,0.8317831
155,30,0.7299796
156,0,0.638326
157,20,0.789941
158,0,0.4582299
159,40,0.7895758
160,40,0.9456865
161,10,0.5650295
162,35,0.58799
163,10,0.6633026
164,20,0.5852821
165,10,0.4913828
166,5,0.5378528
167,25,0.5848247
168,35,0.7668447
169,15,0.6546252
170,30,0.5768212
171,0,0.4405588
172,10,0.598689
173,25,0.6805438
174,0,0.677533
175,35,0.7060231
176,30,0.6692167
177,25,0.666077
178,10,0.4757484
179,0,0.5790678
180,20,0.5903052
