trial, dist, RT, interstim, Brightness, NumberofLED
1,60,739,555,15,1
2,-30,412,459,15,2
3,-15,371,673,15,1
4,-30,0,687,15,3
5,15,405,338,15,1
6,-60,534,533,15,1
7,-30,484,734,15,2
8,30,355,492,15,1
9,45,375,429,15,1
10,60,765,382,15,2
11,-60,0,724,15,2
12,-15,399,721,15,2
13,30,494,317,15,3
14,-60,686,722,15,1
15,-45,397,653,15,2
16,45,0,374,15,1
17,-30,629,488,15,2
18,0,478,311,15,3
19,45,0,371,15,3
20,-45,0,641,15,3
21,30,323,790,15,1
22,0,464,704,15,3
23,-15,590,524,15,2
24,60,0,647,15,3
25,15,405,759,15,1
26,45,641,705,15,2
27,15,326,387,15,1
28,-30,643,484,15,2
29,60,890,464,15,1
30,0,393,621,15,2
31,15,478,344,15,3
32,15,342,444,15,1
33,15,472,663,15,2
34,-15,469,389,15,3
35,-30,0,764,15,2
36,-30,572,315,15,1
37,-15,341,554,15,1
38,45,380,706,15,1
39,60,0,445,15,2
40,0,368,429,15,1
41,15,439,526,15,3
42,-15,337,796,15,1
43,-15,305,753,15,1
44,60,323,521,15,1
45,15,541,787,15,2
46,-30,0,605,15,2
47,30,463,684,15,3
48,30,484,447,15,2
49,-30,644,561,15,2
50,-15,383,521,15,2
51,-45,0,675,15,3
52,15,421,611,15,3
53,45,468,659,15,3
54,-30,424,559,15,2
55,60,470,738,15,3
56,-60,399,417,15,1
57,15,464,310,15,3
58,-60,569,593,15,1
59,60,0,409,15,1
60,-30,0,621,15,3
61,-15,561,511,15,3
62,30,0,784,15,3
63,45,551,488,15,2
64,-60,0,300,15,3
65,45,510,562,15,1
66,15,385,652,15,1
67,0,437,547,15,2
68,-15,408,553,15,2
69,-45,395,515,15,1
70,-60,378,512,15,1
71,0,324,549,15,1
72,0,325,617,15,2
73,-30,584,336,15,2
74,60,706,749,15,3
75,30,579,370,15,3
76,-30,465,566,15,2
77,-15,340,316,15,1
78,-15,662,489,15,3
79,60,0,652,15,3
80,0,0,346,15,2
81,-60,0,377,15,3
82,-30,470,465,15,2
83,45,457,432,15,2
84,-60,363,673,15,1
85,45,598,747,15,3
86,45,587,567,15,3
87,15,350,750,15,2
88,15,332,580,15,2
89,-30,339,600,15,1
90,60,0,647,15,1
91,-45,0,731,15,3
92,30,452,465,15,1
93,15,618,553,15,3
94,30,420,793,15,2
95,-30,973,327,15,2
96,30,378,458,15,2
97,-30,758,557,15,3
98,-60,685,554,15,2
99,45,442,779,15,1
100,-45,365,665,15,1
101,45,547,464,15,2
102,-45,860,772,15,2
103,15,0,415,15,3
104,30,667,432,15,3
105,-60,523,526,15,1
106,-60,381,568,15,1
107,15,331,495,15,1
108,-30,499,579,15,2
109,0,442,486,15,1
110,-15,628,774,15,2
111,60,556,545,15,2
112,0,334,731,15,1
113,-15,343,447,15,1
114,30,536,309,15,2
115,0,450,389,15,2
116,-30,538,437,15,2
117,-30,320,672,15,1
118,30,421,681,15,2
119,-60,0,584,15,2
120,-45,391,452,15,1
121,-15,0,500,15,3
122,15,422,489,15,1
123,-30,425,574,15,1
124,-30,0,571,15,3
125,15,446,407,15,2
126,0,430,519,15,2
127,-30,540,770,15,2
128,30,529,714,15,2
129,60,0,437,15,2
130,-60,377,756,15,1
131,45,585,637,15,3
132,15,763,346,15,3
133,30,465,443,15,3
134,45,462,510,15,1
135,45,509,603,15,3
136,15,479,425,15,3
137,30,351,507,15,3
138,-45,355,759,15,1
139,15,373,696,15,2
140,-60,318,687,15,1
141,30,625,379,15,2
142,-60,502,388,15,1
143,-60,0,466,15,2
144,60,506,799,15,1
145,-45,502,303,15,1
146,-45,0,710,15,3
147,-45,327,375,15,1
148,30,334,474,15,1
149,45,651,668,15,2
150,15,351,686,15,1
151,15,461,696,15,2
152,30,727,424,15,2
153,-60,590,609,15,2
154,-15,328,521,15,1
155,-45,509,339,15,2
156,45,368,485,15,1
157,15,534,372,15,3
158,-45,325,367,15,1
159,0,395,409,15,2
160,-60,0,352,15,3
161,0,455,556,15,3
162,-30,424,346,15,1
163,0,310,692,15,2
164,-30,317,721,15,1
165,60,566,736,15,1
