Trial,Ecc,RT,IT,Brightness,Stim ID
1,-15,235,627,15,0
2,-45,422,583,15,0
3,15,241,332,15,0
4,30,236,710,15,0
5,30,236,459,15,0
6,15,255,306,15,0
7,-15,373,754,15,0
8,-15,227,500,15,0
9,15,188,625,15,0
10,15,191,466,15,0
11,0,194,601,15,0
12,30,466,688,15,0
13,15,155,703,15,0
14,30,192,424,15,0
15,-15,182,453,15,0
16,30,187,423,15,0
17,30,165,428,15,0
18,45,0,749,15,0
19,-30,211,485,15,0
20,15,210,428,15,0
21,-45,217,520,15,0
22,30,195,559,15,0
23,0,204,385,15,0
24,-15,130,791,15,0
25,0,289,335,15,0
26,15,200,605,15,0
27,-30,194,447,15,0
28,-15,173,619,15,0
29,-15,170,426,15,0
30,-15,175,777,15,0
31,45,258,320,15,0
32,0,395,507,15,0
33,15,183,520,15,0
34,-15,209,381,15,0
35,15,143,590,15,0
36,-45,501,756,15,0
37,45,179,710,15,0
38,-30,181,501,15,0
39,-30,211,460,15,0
40,-15,0,667,15,0
41,-30,205,456,15,0
42,45,120,785,15,0
43,-15,224,407,15,0
44,-30,229,324,15,0
45,15,183,464,15,0
46,45,147,748,15,0
47,15,206,514,15,0
48,-45,214,723,15,0
49,15,168,638,15,0
50,45,219,578,15,0
51,15,175,643,15,0
52,-15,439,375,15,0
53,45,184,514,15,0
54,30,215,303,15,0
55,30,0,713,15,0
56,30,169,459,15,0
57,0,193,652,15,0
58,15,166,641,15,0
59,-45,246,309,15,0
60,15,194,643,15,0
61,-30,0,763,15,0
62,-45,202,487,15,0
63,45,209,341,15,0
64,-15,197,350,15,0
65,-30,218,383,15,0
66,-30,202,672,15,0
67,30,186,693,15,0
68,30,288,604,15,0
69,30,226,483,15,0
70,-30,221,518,15,0
71,15,179,357,15,0
72,-15,177,449,15,0
73,45,204,505,15,0
74,15,261,543,15,0
75,-45,195,446,15,0
76,-30,196,407,15,0
77,45,118,432,15,0
78,15,172,773,15,0
79,0,195,541,15,0
80,0,179,548,15,0
81,30,206,534,15,0
82,0,178,689,15,0
83,30,224,416,15,0
84,15,211,657,15,0
85,30,235,475,15,0
86,0,188,739,15,0
87,-30,181,613,15,0
88,-15,339,622,15,0
89,0,186,744,15,0
90,-45,235,341,15,0
91,-30,205,316,15,0
92,-15,215,457,15,0
93,-30,172,568,15,0
94,-15,187,603,15,0
95,30,219,651,15,0
96,0,188,476,15,0
97,-45,187,506,15,0
98,45,131,637,15,0
99,0,245,319,15,0
100,30,198,379,15,0
101,-45,177,536,15,0
102,30,178,410,15,0
103,15,176,463,15,0
104,-15,257,304,15,0
105,-15,197,624,15,0
106,-15,391,635,15,0
107,-30,148,533,15,0
108,15,232,310,15,0
109,0,250,664,15,0
110,-15,164,753,15,0
111,-15,215,758,15,0
112,-30,253,377,15,0
113,30,166,794,15,0
114,-30,0,790,15,0
115,-45,216,360,15,0
116,-30,177,591,15,0
117,-15,176,383,15,0
118,45,195,468,15,0
119,-45,194,762,15,0
120,0,0,757,15,0
121,-15,165,590,15,0
122,-45,213,319,15,0
123,-45,164,355,15,0
124,-30,131,495,15,0
125,15,137,610,15,0
126,0,0,514,15,0
127,-30,201,394,15,0
128,15,154,586,15,0
129,45,175,783,15,0
130,-15,190,467,15,0
131,-30,178,759,15,0
132,-15,183,542,15,0
133,-15,212,352,15,0
134,15,168,695,15,0
135,-15,206,350,15,0
136,15,0,772,15,0
137,-45,221,431,15,0
138,15,190,392,15,0
139,45,203,493,15,0
140,45,349,602,15,0
141,30,294,738,15,0
142,-15,198,642,15,0
143,0,189,537,15,0
144,0,244,307,15,0
145,30,347,365,15,0
146,0,0,714,15,0
147,-30,231,328,15,0
148,0,161,361,15,0
149,-45,238,424,15,0
150,-45,327,346,15,0
151,-30,0,697,15,0
152,0,399,305,15,0
153,-30,193,763,15,0
154,-15,143,381,15,0
155,-15,326,374,15,0
156,-45,248,686,15,0
157,45,241,580,15,0
158,15,232,478,15,0
159,45,128,763,15,0
160,-45,189,497,15,0
161,-45,181,611,15,0
162,-30,198,406,15,0
163,45,169,687,15,0
164,-45,182,541,15,0
165,-15,285,646,15,0
166,-45,163,376,15,0
167,15,181,437,15,0
168,-45,200,478,15,0
169,-30,167,563,15,0
170,-15,0,666,15,0
171,30,120,723,15,0
172,-45,320,722,15,0
173,45,123,776,15,0
174,45,193,554,15,0
175,-45,191,496,15,0
176,0,201,471,15,0
177,0,0,797,15,0
178,-30,189,797,15,0
179,15,184,585,15,0
180,30,237,308,15,0
181,30,207,399,15,0
182,30,139,758,15,0
183,30,178,517,15,0
184,-30,407,793,15,0
185,45,191,556,15,0
186,-30,177,616,15,0
187,-45,0,609,15,0
188,-30,0,594,15,0
189,45,201,359,15,0
190,0,172,695,15,0
191,45,370,309,15,0
192,-15,185,412,15,0
193,-45,0,726,15,0
194,0,304,347,15,0
195,-45,199,344,15,0
196,-30,167,509,15,0
197,0,210,437,15,0
198,45,131,600,15,0
199,-30,192,309,15,0
200,-15,151,621,15,0
201,15,178,315,15,0
202,-45,0,747,15,0
203,-15,199,474,15,0
204,30,204,425,15,0
205,-15,394,434,15,0
206,-45,0,645,15,0
207,45,186,744,15,0
208,-45,199,437,15,0
209,-30,0,684,15,0
210,0,122,796,15,0
211,45,204,331,15,0
212,30,191,509,15,0
213,-15,201,530,15,0
214,-45,264,345,15,0
215,-30,207,763,15,0
216,-15,529,560,15,0
217,30,196,365,15,0
218,0,181,733,15,0
