Trial,Ecc,RT,IT,Brightness,Stim ID
1,45,326,495,15,0
2,45,393,775,15,0
3,-45,244,715,15,0
4,30,281,594,15,0
5,30,215,788,15,0
6,15,254,591,15,0
7,-30,258,327,15,0
8,-45,250,355,15,0
9,30,214,769,15,0
10,0,222,591,15,0
11,-15,236,435,15,0
12,45,232,543,15,0
13,-30,250,625,15,0
14,-30,252,770,15,0
15,15,250,440,15,0
16,-30,294,695,15,0
17,0,288,573,15,0
18,-45,268,549,15,0
19,0,275,494,15,0
20,-45,287,708,15,0
21,-45,297,630,15,0
22,15,329,739,15,0
23,-30,209,775,15,0
24,0,286,359,15,0
25,-45,222,702,15,0
26,45,240,320,15,0
27,-45,241,503,15,0
28,45,222,694,15,0
29,30,222,551,15,0
30,30,238,400,15,0
31,-15,236,614,15,0
32,15,232,559,15,0
33,45,237,472,15,0
34,-30,210,451,15,0
35,-45,235,572,15,0
36,-45,234,306,15,0
37,45,227,693,15,0
38,15,240,484,15,0
39,-15,223,341,15,0
40,30,249,354,15,0
41,-30,245,329,15,0
42,-30,215,583,15,0
43,0,269,747,15,0
44,-30,236,624,15,0
45,-30,245,487,15,0
46,-15,202,597,15,0
47,45,249,380,15,0
48,15,257,451,15,0
49,45,186,734,15,0
50,-15,193,789,15,0
51,-15,277,403,15,0
52,-15,231,465,15,0
53,15,226,372,15,0
54,-15,0,669,15,0
55,30,245,355,15,0
56,45,316,316,15,0
57,-30,230,314,15,0
58,30,230,495,15,0
59,0,240,503,15,0
60,45,202,555,15,0
61,-45,215,755,15,0
62,-15,266,343,15,0
63,-45,235,405,15,0
64,45,227,738,15,0
65,15,405,467,15,0
66,-30,256,343,15,0
67,15,235,491,15,0
68,30,264,339,15,0
69,-45,250,651,15,0
70,15,275,413,15,0
71,15,253,581,15,0
72,45,257,472,15,0
73,15,256,394,15,0
74,-45,242,762,15,0
75,-30,288,516,15,0
76,-30,276,354,15,0
77,-30,252,319,15,0
78,0,236,656,15,0
79,-15,227,509,15,0
80,45,231,592,15,0
81,45,295,690,15,0
82,45,281,402,15,0
83,0,219,460,15,0
84,-15,226,392,15,0
85,15,202,702,15,0
86,0,180,460,15,0
87,-30,202,410,15,0
88,-45,249,771,15,0
89,15,213,791,15,0
90,-45,259,408,15,0
91,-30,269,327,15,0
92,45,248,303,15,0
93,-15,247,645,15,0
94,-30,250,393,15,0
95,30,296,543,15,0
96,-15,232,633,15,0
97,-30,278,318,15,0
98,30,229,795,15,0
99,-15,208,668,15,0
100,30,210,372,15,0
101,0,192,785,15,0
102,15,254,370,15,0
103,-30,188,651,15,0
104,30,219,553,15,0
105,-15,217,632,15,0
106,45,214,571,15,0
107,-45,217,582,15,0
108,30,240,572,15,0
109,-30,210,604,15,0
110,-45,271,390,15,0
111,-30,257,648,15,0
112,0,188,709,15,0
113,-30,242,317,15,0
114,15,222,511,15,0
115,30,202,688,15,0
116,-30,246,569,15,0
117,0,222,767,15,0
118,30,304,544,15,0
119,15,257,441,15,0
120,30,220,318,15,0
121,45,252,767,15,0
122,30,236,662,15,0
123,0,232,475,15,0
124,15,213,612,15,0
125,-30,248,591,15,0
126,-45,254,740,15,0
127,-45,293,721,15,0
128,-30,291,501,15,0
129,15,264,441,15,0
130,-45,224,622,15,0
131,0,228,631,15,0
132,15,240,473,15,0
133,0,210,747,15,0
134,-15,254,536,15,0
135,30,257,488,15,0
136,-45,987,543,15,0
137,-15,303,750,15,0
138,0,281,338,15,0
139,-45,286,327,15,0
140,15,221,736,15,0
141,0,226,682,15,0
142,-45,313,359,15,0
143,-45,297,669,15,0
144,-30,276,636,15,0
145,-15,297,373,15,0
146,0,258,519,15,0
147,45,243,345,15,0
148,0,254,312,15,0
149,-30,258,557,15,0
150,0,218,476,15,0
151,30,273,309,15,0
152,-15,256,571,15,0
153,-30,255,713,15,0
154,15,281,461,15,0
155,15,246,417,15,0
156,-30,209,404,15,0
157,30,230,434,15,0
158,0,193,308,15,0
159,-30,201,660,15,0
160,30,219,488,15,0
161,0,0,604,15,0
162,30,257,757,15,0
163,-45,291,356,15,0
164,30,227,512,15,0
165,0,228,482,15,0
166,30,228,512,15,0
167,0,145,748,15,0
168,30,245,729,15,0
169,30,246,361,15,0
170,-30,262,701,15,0
171,45,299,674,15,0
172,-45,282,516,15,0
173,-30,265,776,15,0
174,0,294,781,15,0
175,30,245,694,15,0
176,30,245,552,15,0
177,30,259,467,15,0
178,45,268,377,15,0
179,-30,266,466,15,0
180,-15,272,389,15,0
181,-15,164,662,15,0
182,30,266,410,15,0
183,15,264,745,15,0
184,30,274,401,15,0
185,30,253,557,15,0
186,-45,274,656,15,0
187,45,256,622,15,0
188,-30,241,663,15,0
189,-45,276,626,15,0
190,30,269,612,15,0
191,45,293,398,15,0
192,15,243,416,15,0
193,45,261,495,15,0
194,30,238,670,15,0
195,0,233,686,15,0
196,-45,424,758,15,0
197,30,225,759,15,0
198,15,266,475,15,0
199,-30,294,425,15,0
200,-30,248,570,15,0
201,15,276,409,15,0
202,-45,261,474,15,0
