TrialNumber,Eccentricity,ReactionTime_s_
1,-20,0.5949211
2,-40,0.5652047
3,-30,0.5249251
4,-15,0.5236314
5,-25,0.8424085
6,0,0.3832742
7,-20,0.6331131
8,-25,0.7329868
9,-15,0.6255105
10,-25,0.7941903
11,-5,0.5106377
12,-35,0.5773993
13,0,0.4486953
14,-5,0.6814152
15,0,0.405398
16,-5,0.5287342
17,-5,0.5763209
18,-5,0.3909593
19,-15,1.010676
20,-10,0.5715287
21,-20,0.7049672
22,-30,1.1832932
23,-15,0.6650124
24,-30,0.7601446
25,-15,0.677493
26,-10,0.5391778
27,-30,1.2293533
28,-15,0.7462939
29,0,0.4815475
30,-25,0.7838341
31,-15,0.5906392
32,-15,0.4614176
33,-10,0.5038005
34,-30,0.4816333
35,-30,0.460213
36,0,0.5061421
37,-10,0.345695
38,-30,0.4052645
39,-5,0.4235652
40,-10,0.4121095
41,-20,0.5624358
42,-30,0.5074311
43,-25,0.5322128
44,0,0.4169373
45,-30,0.3446312
46,-20,0.4642486
47,-5,0.4178416
48,0,0.3926056
49,-10,0.4605404
50,-25,0.4962763
51,0,0.5000683
52,-5,0.3909412
53,-5,0.3479303
54,-10,0.4677889
55,-10,0.4761829
56,0,0.4197246
57,-35,0.7039737
58,-20,0.4357511
59,-30,0.5575098
60,-35,0.7924267
61,-25,0.5457179
62,-15,0.4887999
63,-25,0.6722882
64,-10,0.5992837
65,-35,0.6029805
66,-20,0.4788048
67,-40,0.5168753
68,-40,0.4727533
69,0,0.335231
70,-10,0.3993249
71,-20,0.4958741
72,-25,0.5574956
73,-20,0.5490479
74,-20,0.461998
75,-5,0.3708031
76,-35,0.5126827
77,-35,0.5093706
78,-35,0.5231189
79,-40,1.013778
80,-35,0.5837632
81,-40,0.6280372
82,-35,0.462256
83,-15,0.7055356
84,-25,0.7029975
85,-40,0.5233308
86,-35,0.6308412
87,-40,1.0071171
88,-40,0.8556934
89,-40,0.8641894
90,-40,0.5040107
91,20,0.6285311
92,10,0.4942668
93,20,0.787137
94,25,0.6837017
95,15,0.6721971
96,15,0.4415182
97,0,0.4716565
98,20,0.6939529
99,40,0.7434611
100,5,0.5398711
101,25,0.5785418
102,40,0.7431732
103,20,0.5361105
104,30,0.7495345
105,5,0.5616696
106,10,0.497847
107,10,0.4778508
108,10,0.4057708
109,35,0.6009123
110,30,0.5348794
111,5,0.4184291
112,25,0.4949913
113,25,0.7594635
114,35,0.7241487
115,20,0.4924837
116,15,0.6433688
117,30,0.795432
118,5,0.5310511
119,30,0.7312101
120,0,0.4912144
121,20,0.5810843
122,0,0.5713776
123,0,0.4961567
124,25,0.6558083
125,5,0.4595358
126,5,0.4254579
127,0,0.4738594
128,15,0.7211947
129,10,0.5014607
130,10,0.6011015
131,5,0.5286178
132,0,0.433193
133,15,0.575683
134,5,0.4696414
135,25,0.6310318
136,30,0.7076715
137,15,0.6719533
138,30,0.5731334
139,10,0.4517921
140,20,0.4835349
141,15,0.5234947
142,30,0.4753722
143,20,0.6261086
144,35,0.6671859
145,25,0.5032782
146,40,0.6028456
147,30,0.4757053
148,0,0.460466
149,15,0.4832737
150,5,0.4056006
151,10,0.5338641
152,15,0.5770584
153,5,0.5288441
154,10,0.4162881
155,20,0.5189241
156,35,0.8727729
157,20,0.5899722
158,40,0.7269243
159,0,0.4363633
160,0,0.4570137
161,25,0.5377198
162,15,0.4648047
163,35,0.4903123
164,35,0.6757616
165,0,0.4547859
166,10,0.55184
167,25,0.4967527
168,35,0.9840166
169,30,0.7611289
170,40,0.5685072
171,35,0.9843114
172,40,0.6627443
173,30,0.6973197
174,40,0.6727742
175,25,0.7177732
176,40,0.6418213
177,35,0.600806
178,40,0.8171499
179,35,1.1127018
180,40,0.6907645
