trial,dist,RT,interstim,Brightness,NumberofLED
1,45,414,495,15,3
2,30,374,758,15,1
3,30,332,594,15,1
4,-45,356,492,15,1
5,-30,299,327,15,3
6,-30,302,614,15,3
7,0,263,591,15,3
8,30,253,557,15,3
9,-30,380,625,15,1
10,-30,295,433,15,1
11,-30,0,695,15,3
12,15,285,449,15,3
13,0,310,494,15,1
14,0,265,305,15,1
15,15,351,739,15,3
16,-15,325,656,15,3
17,-45,0,702,15,1
18,-45,495,304,15,3
19,45,344,694,15,3
20,-45,424,545,15,1
21,-15,296,614,15,3
22,45,297,606,15,3
23,-30,567,451,15,1
24,15,275,389,15,1
25,45,326,693,15,1
26,-15,0,524,15,3
27,30,269,354,15,3
28,-30,296,434,15,1
29,0,250,747,15,1
30,-30,324,327,15,1
31,-15,213,597,15,1
32,15,224,411,15,3
33,45,325,734,15,3
34,15,221,367,15,3
35,-15,252,465,15,1
36,-45,373,790,15,3
37,30,361,355,15,1
38,15,275,399,15,3
39,30,0,495,15,3
40,30,407,508,15,1
41,-45,370,755,15,3
42,15,271,507,15,3
43,45,361,738,15,3
44,-15,305,736,15,1
45,15,244,491,15,3
46,15,299,482,15,1
47,15,238,413,15,3
48,0,307,786,15,1
49,15,286,394,15,1
50,-30,343,316,15,1
51,-30,0,354,15,3
52,15,224,443,15,3
53,-15,321,509,15,1
54,0,303,387,15,3
55,45,476,402,15,1
56,15,304,481,15,1
57,15,362,702,15,1
58,-45,401,510,15,1
59,-45,405,771,15,3
60,-45,426,371,15,1
61,-30,335,327,15,3
62,-15,337,689,15,3
63,-30,540,393,15,3
64,-30,358,343,15,1
65,-30,346,318,15,3
66,30,370,371,15,1
67,30,321,372,15,3
68,30,350,685,15,3
69,-30,368,651,15,3
70,0,324,399,15,1
71,45,355,571,15,1
72,-15,320,490,15,1
73,-30,373,604,15,1
74,-15,290,396,15,1
75,0,337,709,15,3
76,-15,329,679,15,3
77,30,335,688,15,3
78,-30,376,626,15,3
79,30,346,544,15,3
80,30,305,438,15,3
81,45,468,767,15,1
82,-45,355,540,15,3
83,15,330,612,15,3
84,-45,464,396,15,1
85,-45,0,721,15,3
86,15,309,645,15,3
87,-45,588,622,15,3
88,45,377,782,15,3
89,0,338,747,15,1
90,15,476,346,15,1
91,-45,332,543,15,1
92,-45,390,719,15,1
93,-45,372,327,15,1
94,0,302,674,15,1
95,-45,327,359,15,3
96,15,345,680,15,1
97,-15,318,373,15,3
98,30,361,645,15,1
99,0,256,312,15,3
100,45,348,402,15,3
101,30,274,309,15,3
102,-45,332,489,15,1
103,15,0,461,15,3
104,-30,419,415,15,3
105,30,351,434,15,1
106,-30,393,520,15,3
107,30,363,488,15,1
108,0,251,587,15,1
109,-45,362,356,15,1
110,15,244,423,15,3
111,30,340,512,15,1
112,45,459,556,15,3
113,30,384,361,15,3
114,-30,378,636,15,1
115,-45,437,516,15,1
116,30,330,569,15,3
117,30,438,694,15,1
118,-45,370,352,15,3
119,45,763,377,15,1
120,-15,432,621,15,1
121,-15,427,662,15,1
122,-45,575,546,15,1
123,30,362,401,15,3
124,45,322,327,15,1
125,45,417,622,15,3
126,-30,364,531,15,1
127,30,406,612,15,1
128,30,364,706,15,1
129,45,353,495,15,1
130,-30,351,545,15,3
131,-45,399,758,15,3
132,45,476,766,15,3
133,-30,432,425,15,1
134,45,277,589,15,3
135,-45,552,474,15,3
136,-30,382,486,15,3
137,-45,543,392,15,3
138,0,288,402,15,1
139,-45,349,662,15,3
140,-15,329,418,15,1
141,45,373,447,15,1
142,15,349,735,15,3
143,-15,346,360,15,3
144,15,312,321,15,1
145,45,362,491,15,1
146,-45,408,790,15,1
147,-30,350,685,15,3
148,30,310,507,15,3
149,-15,299,469,15,1
150,30,440,791,15,3
151,-30,559,699,15,1
152,0,330,656,15,3
153,45,316,775,15,3
154,-15,301,359,15,1
155,-15,283,332,15,1
156,15,300,764,15,3
157,15,364,722,15,1
158,30,343,475,15,3
159,-15,374,765,15,1
160,0,268,597,15,1
161,15,324,406,15,1
162,45,385,555,15,3
163,-15,373,437,15,1
164,15,382,388,15,1
165,15,257,574,15,3
166,0,307,537,15,1
167,-30,290,778,15,1
168,30,361,439,15,1
169,-45,323,683,15,3
170,0,285,658,15,1
171,45,321,574,15,3
172,45,701,417,15,3
173,0,257,474,15,1
174,30,362,755,15,1
175,0,272,311,15,1
176,-15,342,303,15,3
177,-30,397,508,15,1
178,15,285,485,15,3
179,-45,392,448,15,3
180,-30,418,551,15,1
181,-15,0,732,15,3
182,30,510,638,15,1
183,-15,256,382,15,1
184,-45,335,363,15,1
185,15,334,657,15,3
186,0,344,777,15,3
187,45,401,502,15,3
188,-30,390,316,15,3
189,-30,451,350,15,1
190,-15,383,584,15,3
191,-45,433,559,15,1
192,15,499,621,15,1
193,-15,270,307,15,3
194,0,310,443,15,3
195,45,402,314,15,1
196,-15,345,328,15,1
197,30,389,385,15,3
198,-45,548,624,15,1
199,-30,346,476,15,3
200,-45,400,373,15,1
201,45,426,396,15,1
202,30,385,350,15,3
203,-45,410,736,15,3
204,15,422,567,15,1
205,30,0,370,15,3
206,-45,322,530,15,3
207,-15,0,306,15,3
208,15,397,613,15,3
209,-15,354,348,15,1
210,45,337,426,15,3
