Trial, Ecc, RT, IT, Brightness, Stim ID
1, 0, 0, 749, 15,1
2, -45, 0, 764, 15,3
3, 30, 0, 415, 15,3
4, 15, 525, 503, 15,1
5, 45, 0, 358, 15,1
6, -15, 407, 416, 15,1
7, 15, 392, 748, 15,1
8, -45, 0, 570, 15,3
9, 45, 550, 652, 15,1
10, 45, 627, 344, 15,1
11, -30, 0, 389, 15,1
12, 0, 347, 676, 15,1
13, -15, 305, 474, 15,1
14, 15, 555, 691, 15,3
15, -15, 357, 533, 15,1
16, 45, 352, 752, 15,3
17, -45, 414, 588, 15,1
18, -15, 465, 553, 15,3
19, 45, 0, 714, 15,1
20, -45, 0, 417, 15,3
21, 30, 351, 558, 15,3
22, 45, 463, 605, 15,1
23, 45, 318, 563, 15,3
24, -45, 765, 621, 15,3
25, 45, 0, 781, 15,1
26, 0, 0, 315, 15,1
27, -45, 434, 352, 15,3
28, -30, 606, 561, 15,3
29, 45, 0, 328, 15,1
30, 0, 529, 363, 15,3
31, 0, 330, 498, 15,3
32, 0, 695, 698, 15,1
33, 45, 463, 663, 15,3
34, 15, 335, 565, 15,3
35, -30, 531, 745, 15,3
36, -45, 391, 402, 15,1
37, -45, 383, 559, 15,3
38, -15, 358, 629, 15,3
39, -45, 236, 407, 15,3
40, 45, 368, 551, 15,3
41, 30, 368, 681, 15,3
42, 45, 0, 360, 15,1
43, -15, 408, 784, 15,3
44, -30, 0, 371, 15,1
45, 15, 0, 707, 15,1
46, -30, 379, 368, 15,1
47, -30, 626, 411, 15,1
48, 45, 437, 481, 15,3
49, 0, 298, 712, 15,3
50, -30, 441, 490, 15,1
51, -30, 424, 768, 15,1
52, -45, 425, 726, 15,3
53, -45, 554, 426, 15,1
54, 15, 391, 660, 15,3
55, 15, 234, 465, 15,3
56, 0, 366, 756, 15,3
57, 0, 290, 667, 15,3
58, -15, 317, 738, 15,1
59, -15, 399, 692, 15,1
60, -15, 359, 575, 15,1
61, 15, 334, 621, 15,3
62, -15, 324, 460, 15,1
63, 30, 0, 600, 15,1
64, 45, 320, 790, 15,3
65, -30, 441, 577, 15,1
66, -45, 317, 502, 15,1
67, 0, 330, 487, 15,1
68, 45, 0, 470, 15,1
69, 0, 371, 582, 15,3
70, 45, 466, 508, 15,3
71, 15, 458, 473, 15,1
72, 15, 369, 611, 15,1
73, 15, 477, 381, 15,1
74, 45, 431, 646, 15,3
75, 45, 597, 629, 15,3
76, 0, 359, 367, 15,1
77, 30, 417, 685, 15,1
78, 15, 379, 506, 15,1
79, 0, 246, 684, 15,1
80, 45, 351, 798, 15,1
81, -30, 430, 434, 15,3
82, -30, 363, 526, 15,1
83, -15, 369, 750, 15,3
84, -30, 0, 767, 15,1
85, -45, 688, 498, 15,1
86, 15, 382, 353, 15,3
87, 30, 419, 716, 15,3
88, 45, 443, 686, 15,3
89, -30, 0, 333, 15,3
90, 30, 485, 478, 15,3
91, -45, 390, 430, 15,1
92, 15, 0, 469, 15,1
93, -15, 404, 584, 15,3
94, 0, 366, 592, 15,1
95, 0, 271, 312, 15,3
96, -45, 633, 416, 15,3
97, 45, 521, 778, 15,1
98, -45, 686, 395, 15,3
99, -15, 398, 764, 15,1
100, 30, 383, 428, 15,3
101, 30, 484, 770, 15,1
102, -45, 453, 483, 15,3
103, 15, 406, 366, 15,1
104, 45, 337, 377, 15,3
105, -45, 315, 424, 15,1
106, 45, 524, 520, 15,1
107, 45, 416, 687, 15,3
108, -15, 484, 537, 15,3
109, 0, 0, 755, 15,3
110, -45, 421, 346, 15,3
111, -30, 459, 588, 15,1
112, 15, 331, 421, 15,3
113, -45, 448, 567, 15,3
114, 0, 357, 588, 15,3
115, 45, 0, 762, 15,1
116, -45, 425, 718, 15,1
117, -15, 419, 435, 15,3
118, 45, 579, 655, 15,1
119, 30, 337, 431, 15,3
120, -30, 365, 462, 15,3
121, -30, 383, 402, 15,1
122, 15, 438, 634, 15,1
123, 30, 397, 453, 15,3
124, 0, 337, 700, 15,1
125, -45, 510, 432, 15,3
126, 15, 346, 424, 15,3
127, -30, 483, 329, 15,1
128, 15, 390, 620, 15,1
129, 45, 779, 307, 15,3
130, 30, 525, 717, 15,3
131, 45, 391, 485, 15,1
132, 45, 396, 638, 15,3
133, -45, 334, 791, 15,1
