trial, dist, RT, interstim, Brightness, NumberofLED
1,0,163,521,15,3
2,45,264,426,15,1
3,15,243,386,15,1
4,0,307,755,15,1
5,15,213,478,15,1
6,15,157,698,15,1
7,-45,248,682,15,3
8,30,387,335,15,3
9,0,177,353,15,1
10,-30,183,673,15,3
11,45,0,589,15,3
12,-15,296,608,15,3
13,-30,0,499,15,1
14,-15,201,554,15,3
15,30,0,402,15,3
16,-45,208,772,15,3
17,-30,177,459,15,3
18,0,136,735,15,1
19,-30,361,336,15,1
20,-30,0,721,15,3
21,-45,321,758,15,3
22,45,434,656,15,1
23,45,472,302,15,3
24,-15,176,536,15,3
25,45,357,388,15,1
26,45,264,353,15,1
27,15,190,593,15,1
28,-30,0,332,15,1
29,15,391,348,15,3
30,-15,249,688,15,1
31,-45,0,393,15,1
32,45,347,464,15,1
33,0,217,446,15,1
34,-45,380,783,15,3
35,15,218,408,15,1
36,-30,294,764,15,1
37,45,444,677,15,1
38,45,0,646,15,3
39,-45,401,308,15,1
40,-45,426,602,15,1
41,15,331,788,15,3
42,30,0,622,15,1
43,45,399,420,15,1
44,45,365,317,15,3
45,0,265,526,15,1
46,45,0,731,15,3
47,15,0,521,15,3
48,15,0,598,15,1
49,-30,0,336,15,3
50,0,357,568,15,1
51,30,340,527,15,3
52,0,229,597,15,1
53,-45,295,770,15,3
54,-15,0,597,15,1
55,15,321,507,15,3
56,-30,310,321,15,3
57,-45,413,791,15,1
58,-45,584,750,15,3
59,30,321,316,15,3
60,45,404,439,15,1
61,0,244,375,15,1
62,-30,271,392,15,3
63,0,261,557,15,3
64,15,0,698,15,3
65,-15,195,578,15,3
66,0,145,660,15,3
67,30,281,418,15,3
68,45,0,731,15,1
69,-45,518,755,15,3
70,15,0,670,15,3
71,-15,0,555,15,1
72,-45,332,712,15,3
73,30,0,590,15,3
74,-30,286,646,15,3
75,15,0,443,15,1
76,-30,244,758,15,3
77,-15,0,608,15,1
78,-15,266,354,15,1
79,15,249,458,15,3
80,0,213,532,15,1
81,-45,312,655,15,3
82,-30,295,443,15,3
83,45,0,634,15,3
84,15,361,737,15,1
85,-15,224,707,15,3
86,-15,372,751,15,3
87,-45,0,739,15,1
88,30,283,674,15,1
89,30,230,558,15,1
90,15,193,438,15,3
91,15,191,750,15,3
92,-30,0,592,15,3
93,0,0,433,15,1
94,-30,0,639,15,1
95,30,274,743,15,1
96,30,253,333,15,3
97,45,0,560,15,1
98,45,0,526,15,1
99,45,0,623,15,3
100,15,297,581,15,1
101,0,244,499,15,3
102,0,235,313,15,3
103,30,229,533,15,1
104,30,0,785,15,3
105,45,0,490,15,1
106,0,0,397,15,1
107,-45,338,469,15,1
108,-30,229,383,15,1
109,-30,0,522,15,1
110,-15,536,352,15,3
111,-45,0,379,15,3
112,-15,0,352,15,1
113,-15,194,698,15,1
114,-30,279,447,15,1
115,30,248,736,15,3
116,0,213,354,15,1
117,15,284,442,15,3
118,15,0,640,15,1
119,-30,0,603,15,3
120,-30,329,769,15,3
121,-30,338,591,15,3
122,30,0,356,15,1
123,-15,0,612,15,1
124,-45,0,429,15,1
125,0,223,381,15,1
126,-30,279,529,15,3
127,30,433,474,15,1
128,45,0,649,15,3
129,45,0,654,15,3
130,-15,212,405,15,1
131,30,0,794,15,1
132,45,0,434,15,1
133,-45,475,318,15,3
134,-15,410,480,15,1
135,-30,497,692,15,3
136,30,323,573,15,3
137,-30,0,348,15,3
138,15,393,586,15,1
139,0,205,502,15,1
140,15,0,655,15,3
141,45,338,692,15,1
142,30,330,790,15,1
143,0,183,389,15,1
144,-15,223,405,15,1
145,45,274,534,15,1
146,-15,374,722,15,1
147,-30,344,416,15,1
148,0,265,690,15,3
149,-15,189,466,15,1
150,45,267,360,15,1
151,0,192,502,15,1
152,-15,0,331,15,1
153,15,217,556,15,1
154,0,150,519,15,1
155,30,0,624,15,3
156,0,237,727,15,3
157,15,248,380,15,1
158,15,257,311,15,1
159,-30,295,318,15,1
160,30,0,400,15,3
161,-30,419,414,15,1
162,-30,0,483,15,3
163,0,225,426,15,1
164,-45,439,457,15,3
165,-15,0,770,15,1
166,30,0,643,15,1
167,15,406,372,15,3
168,30,0,645,15,3
169,-30,241,523,15,1
170,-45,431,527,15,1
171,-45,435,624,15,1
172,0,234,600,15,1
173,15,440,549,15,3
174,-15,286,494,15,1
175,15,339,709,15,1
176,15,0,574,15,3
177,-45,538,578,15,3
178,45,0,729,15,1
179,-30,368,507,15,1
180,15,0,645,15,3
181,-45,0,467,15,1
182,-15,354,651,15,1
183,-15,321,619,15,1
184,-30,364,717,15,3
185,-15,307,696,15,1
186,45,417,383,15,3
187,15,357,385,15,3
188,-15,331,431,15,1
189,15,402,380,15,3
190,0,223,611,15,3
191,15,313,548,15,3
192,45,374,616,15,1
193,-15,212,331,15,1
194,45,382,515,15,3
195,45,307,468,15,1
196,0,264,457,15,3
197,30,291,596,15,1
198,-30,412,745,15,3
199,-30,347,741,15,1
200,0,273,437,15,3
201,-15,199,795,15,1
202,30,468,714,15,3
203,-45,0,359,15,3
204,15,224,622,15,3
205,30,369,447,15,1
206,45,244,407,15,3
207,-45,0,404,15,3
208,-15,238,392,15,3
209,-45,343,324,15,1
210,15,426,575,15,3
211,15,319,665,15,1
212,45,363,438,15,1
213,-30,394,683,15,1
214,-45,267,455,15,1
215,15,429,721,15,3
216,-45,0,378,15,3
217,-30,394,504,15,3
218,-30,244,481,15,3
219,-45,333,704,15,1
220,45,279,439,15,3
221,-15,203,533,15,3
222,30,218,316,15,1
223,-30,227,561,15,3
224,-30,306,463,15,3
225,-45,0,546,15,3
226,30,254,674,15,1
227,-15,456,328,15,1
228,15,0,387,15,3
229,0,195,757,15,3
230,30,0,614,15,3
231,-45,0,423,15,1
232,-15,0,579,15,3
233,-30,0,489,15,1
234,-30,338,607,15,3
235,-15,0,757,15,1
236,-30,332,623,15,1
237,-15,273,587,15,3
238,45,0,486,15,3
239,15,0,344,15,3
240,-15,292,773,15,3
241,45,0,361,15,1
242,45,437,336,15,3
243,-15,277,709,15,3
244,0,277,331,15,1
245,15,0,616,15,3
246,30,536,738,15,3
247,45,0,571,15,1
248,-30,337,722,15,3
249,30,0,506,15,3
250,30,0,756,15,3
251,0,240,376,15,3
252,15,263,390,15,3
253,15,272,395,15,1
254,30,244,405,15,3
255,-45,279,686,15,1
256,45,202,445,15,3
257,-30,249,365,15,3
258,15,0,713,15,3
259,-30,0,535,15,3
260,0,282,462,15,1
261,-30,237,589,15,3
262,-45,0,434,15,1
263,45,393,353,15,3
264,0,217,689,15,3
265,-15,212,555,15,1
266,45,0,354,15,3
267,15,256,597,15,1
268,15,0,593,15,3
