trial, dist, RT, interstim, Brightness, NumberofLED
1, -45, 0, 618, 15,1
2, -30, 0, 755, 15,3
3, -15, 311, 757, 15,1
4, -30, 318, 663, 15,1
5, 45, 226, 738, 15,3
6, -45, 369, 316, 15,1
7, 45, 0, 439, 15,1
8, -45, 308, 374, 15,3
9, -30, 0, 788, 15,1
10, 45, 319, 404, 15,1
11, 15, 232, 598, 15,1
12, -30, 292, 659, 15,1
13, -30, 266, 754, 15,1
14, 0, 272, 362, 15,3
15, 45, 0, 592, 15,3
16, -45, 318, 461, 15,1
17, 15, 303, 509, 15,1
18, 0, 265, 356, 15,1
19, 0, 256, 434, 15,3
20, -45, 283, 359, 15,1
21, -30, 262, 642, 15,3
22, 30, 246, 783, 15,1
23, -15, 0, 645, 15,1
24, -15, 0, 773, 15,3
25, 45, 301, 649, 15,1
26, 45, 297, 305, 15,1
27, -45, 216, 502, 15,3
28, -15, 255, 694, 15,3
29, 30, 0, 530, 15,3
30, -45, 0, 559, 15,1
31, -30, 0, 323, 15,3
32, 15, 313, 591, 15,1
33, -15, 0, 446, 15,1
34, 15, 0, 371, 15,3
35, 45, 399, 325, 15,3
36, 45, 0, 381, 15,1
37, -45, 0, 503, 15,3
38, 30, 297, 681, 15,3
39, 30, 283, 539, 15,3
40, 30, 330, 413, 15,1
41, -30, 260, 542, 15,3
42, 0, 236, 654, 15,3
43, 30, 229, 612, 15,3
44, 45, 230, 742, 15,3
45, -30, 0, 736, 15,1
46, 45, 273, 539, 15,3
47, 30, 343, 561, 15,1
48, 45, 0, 615, 15,3
49, 30, 0, 735, 15,3
50, 30, 359, 729, 15,1
51, 30, 0, 397, 15,3
52, -15, 262, 728, 15,3
53, 45, 339, 477, 15,1
54, 0, 282, 324, 15,1
55, -45, 367, 547, 15,1
56, 30, 416, 417, 15,3
57, 15, 369, 646, 15,3
58, 45, 292, 499, 15,1
59, 45, 0, 634, 15,1
60, 0, 250, 416, 15,1
61, 0, 265, 680, 15,1
62, 30, 290, 730, 15,1
63, 45, 436, 466, 15,3
64, -15, 322, 693, 15,3
65, -30, 321, 762, 15,1
66, -30, 319, 732, 15,1
67, 45, 0, 638, 15,3
68, 30, 0, 616, 15,1
69, -45, 314, 362, 15,1
70, -30, 297, 418, 15,1
71, 15, 192, 517, 15,1
72, 15, 0, 356, 15,3
73, -45, 472, 539, 15,3
74, 15, 271, 521, 15,1
75, -15, 0, 499, 15,1
76, 45, 369, 732, 15,3
77, -30, 332, 366, 15,3
78, 0, 282, 436, 15,1
79, 30, 294, 474, 15,1
80, 15, 274, 508, 15,1
81, -15, 279, 757, 15,1
82, 0, 267, 797, 15,3
83, -15, 238, 793, 15,3
84, 0, 265, 784, 15,1
85, -45, 271, 509, 15,3
86, -45, 398, 394, 15,1
87, -15, 355, 722, 15,3
88, 45, 300, 727, 15,1
89, 15, 347, 351, 15,3
90, 15, 301, 427, 15,3
91, 0, 229, 526, 15,3
92, -15, 310, 344, 15,1
93, 30, 0, 522, 15,3
94, 0, 289, 465, 15,1
95, -15, 330, 559, 15,3
96, -15, 0, 312, 15,1
97, 15, 350, 744, 15,3
98, 15, 295, 520, 15,1
99, -45, 347, 689, 15,1
100, -15, 328, 389, 15,3
101, -30, 347, 402, 15,1
102, 0, 263, 492, 15,3
103, -45, 353, 332, 15,3
104, 30, 337, 331, 15,1
105, -30, 354, 689, 15,3
106, 45, 306, 770, 15,1
107, 30, 304, 565, 15,1
108, -45, 328, 362, 15,1
109, -15, 0, 730, 15,1
110, 0, 282, 785, 15,3
111, -45, 352, 474, 15,1
112, -30, 336, 447, 15,3
113, -30, 0, 508, 15,1
114, 0, 308, 660, 15,1
115, 15, 388, 746, 15,3
116, 15, 346, 421, 15,3
117, 0, 230, 750, 15,3
118, -45, 336, 627, 15,1
119, -15, 272, 600, 15,1
120, 45, 0, 774, 15,3
121, -15, 329, 792, 15,1
122, 30, 244, 502, 15,3
123, -15, 252, 625, 15,1
124, -30, 355, 317, 15,1
125, -15, 281, 717, 15,1
126, 0, 338, 658, 15,3
127, -45, 322, 577, 15,1
128, -15, 305, 602, 15,3
129, 45, 333, 692, 15,3
130, 45, 251, 459, 15,3
131, 15, 0, 718, 15,3
132, 0, 256, 330, 15,3
133, 30, 341, 345, 15,3
134, -45, 378, 716, 15,1
135, -15, 0, 764, 15,3
136, 45, 289, 758, 15,3
137, 15, 269, 628, 15,3
138, 45, 0, 368, 15,1
139, 15, 378, 750, 15,1
140, -15, 346, 381, 15,3
141, -15, 310, 410, 15,1
142, -45, 294, 636, 15,1
143, -15, 302, 370, 15,1
144, -15, 280, 670, 15,3
145, 30, 288, 383, 15,1
146, 30, 320, 776, 15,1
147, 15, 325, 753, 15,3
148, -15, 331, 570, 15,1
149, -15, 309, 381, 15,1
150, -15, 306, 440, 15,3
151, 30, 376, 491, 15,1
152, -15, 337, 750, 15,3
153, 45, 353, 332, 15,1
154, 0, 263, 722, 15,3
155, -45, 390, 763, 15,3
156, 0, 275, 602, 15,1
157, -15, 328, 315, 15,1
158, 45, 0, 670, 15,3
159, -45, 387, 682, 15,1
160, 30, 401, 523, 15,1
161, 45, 351, 424, 15,3
162, -30, 0, 336, 15,3
163, -45, 0, 581, 15,1
164, 30, 0, 751, 15,1
165, -15, 331, 683, 15,3
166, 45, 339, 647, 15,1
167, -45, 0, 482, 15,1
168, 0, 0, 398, 15,3
169, 15, 261, 704, 15,1
170, 45, 343, 457, 15,3
171, 45, 0, 630, 15,3
172, -15, 0, 596, 15,1
173, 15, 308, 469, 15,3
174, 45, 397, 658, 15,1
175, -15, 340, 772, 15,3
176, 30, 319, 755, 15,3
177, 30, 293, 676, 15,1
178, 45, 0, 568, 15,3
179, 30, 355, 474, 15,1
180, -30, 346, 322, 15,3
181, 0, 386, 523, 15,1
182, 45, 380, 367, 15,1
183, 45, 317, 662, 15,1
184, -30, 351, 315, 15,3
185, -30, 439, 509, 15,1
186, 0, 240, 539, 15,1
187, -45, 500, 366, 15,3
188, 0, 273, 713, 15,1
189, 15, 315, 799, 15,3
190, 0, 257, 391, 15,3
191, 15, 253, 355, 15,1
192, -15, 271, 611, 15,3
193, 15, 486, 727, 15,3
194, 30, 209, 649, 15,1
195, 15, 0, 617, 15,1
196, 0, 223, 460, 15,3
197, -30, 330, 328, 15,3
198, 15, 259, 787, 15,1
199, -15, 234, 734, 15,3
200, 30, 323, 597, 15,1
201, -15, 241, 626, 15,3
