TrialNumber,Eccentricity,ReactionTime_s_
1,-20,0.261267418
2,-25,0.269251222
3,-30,0.503368847
4,-5,0.208037517
5,-15,0.206186226
6,-30,0.263110142
7,-20,0.301377649
8,-35,0.450640795
9,-35,0.398760528
10,-20,0.253449431
11,-20,0.219336708
12,-15,0.297286253
13,-35,0.462644741
14,-5,0.344164209
15,-15,0.311537332
16,-10,0.282701318
17,-40,0.336758632
18,-20,0.25187882
19,0,0.485342109
20,-35,0.266415897
21,-20,0.193725659
22,-25,0.241377513
23,-35,0.307009873
24,0,0.208369361
25,-15,0.210782072
26,-30,0.201466448
27,-10,0.370877253
28,-30,0.330989304
29,-10,0.172845826
30,0,0.187995571
31,-20,0.229842998
32,-20,0.205677316
33,-20,0.191900376
34,-30,0.170065574
35,-5,0.190957146
36,-40,0.187220042
37,0,0.155615575
38,-10,0.218337905
39,-30,0.139215137
40,0,0.256858388
41,-5,0.314419448
42,-15,0.403280892
43,-10,0.215171427
44,-30,0.208247413
45,-40,0.472546199
46,-30,0.216245095
47,-40,0.310292404
48,0,0.219339426
49,-25,0.191132165
50,-40,0.249588181
51,-15,0.321937244
52,-5,0.184178634
53,-35,0.251004608
54,-5,0.160843231
55,-15,0.151488526
56,-35,0.188558335
57,0,0.175123727
58,-25,0.148882535
59,-10,0.136575069
60,-35,0.192696715
61,-10,0.213298524
62,-25,0.239291895
63,-25,0.228584236
64,-35,0.168162248
65,-40,0.131483788
66,0,0.251413106
67,-5,0.144068074
68,-10,0.211312301
69,-30,0.206270451
70,-5,0.173499047
71,-10,0.156964411
72,-5,0.220744342
73,-10,0.243947049
74,-35,0.275748781
75,-40,0.177482827
76,-25,0.169577629
77,-5,0.193751757
78,-40,0.254480467
79,-25,0.183616126
80,0,0.193846574
81,-15,0.160561129
82,-25,0.080735171
83,-20,0.250575057
84,-40,0.30297277
85,-30,0.262599908
86,-15,0.178705005
87,-25,0.439209244
88,-15,0.262986161
89,0,0.21233707
90,-40,0.193317004
91,15,0.181940535
92,30,0.254741989
93,0,0.261565963
94,35,0.180013166
95,5,0.2286806
96,0,0.210199095
97,15,0.214266047
98,40,0.289472662
99,0,0.181328836
100,40,0.26645941
101,0,0.279684587
102,10,0.211519782
103,5,0.314103672
104,0,0.077619434
105,20,0.239365104
106,35,0.210912289
107,5,0.189731789
108,25,0.159597154
109,20,0.301464484
110,40,0.288546028
111,35,0.268370264
112,10,0.158567291
113,20,0.246289503
114,30,0.206381152
115,40,0.244614191
116,10,0.172353639
117,40,0.201580824
118,0,0.211283161
119,35,0.254100582
120,30,0.216855259
121,40,0.238547417
122,5,0.290513919
123,15,0.184651652
124,30,0.203388225
125,20,0.290716312
126,35,0.21093856
127,35,0.087627479
128,15,0.19053754
129,10,0.196514674
130,25,0.136519107
131,0,0.186956761
132,10,0.16888475
133,15,0.20909171
134,20,0.14155912
135,25,0.219282207
136,40,0.232042429
137,25,0.208080736
138,25,0.165696901
139,30,0.132670513
140,25,0.192247236
141,5,0.178759719
142,15,0.164008275
143,10,0.568991517
144,30,0.251527374
145,35,0.15357465
146,25,0.195976214
147,15,0.245238133
148,30,0.182802636
149,35,0.199950622
150,5,0.170085456
151,10,0.200883339
152,10,0.16735244
153,20,0.185325521
154,15,0.169041367
155,20,0.192843337
156,25,0.232370031
157,0,0.221830094
158,5,0.162882783
159,5,0.240602306
160,30,0.222272224
161,20,0.225886541
162,20,0.303831011
163,10,0.163729671
164,25,0.218788498
165,35,0.254073212
166,30,0.311231458
167,40,0.375078252
168,15,0.174797994
169,30,0.298682093
170,35,0.478292256
171,0,0.21568408
172,15,0.418255142
173,20,0.231070748
174,10,0.190043844
175,25,0.173298039
176,40,0.179076316
177,5,0.328683744
178,40,0.213916069
179,0,0.18045082
180,5,0.230372968
