TrialNumber,Eccentricity,ReactionTime_s_
1,10,0.3518515
2,30,0.2802643
3,0,0.269678
4,0,0.329087
5,30,0.2784599
6,5,0.3058776
7,40,0.2258917
8,35,0.2770663
9,0,0.2683602
10,20,0.2316496
11,0,0.3165185
12,40,0.2351966
13,10,0.3040935
14,20,0.2720122
15,35,0.2590029
16,35,0.2390903
17,30,0.2622845
18,10,0.2128279
19,5,0.261845
20,35,0.2226791
21,15,0.2570933
22,30,0.2577307
23,15,0.2791403
24,30,0.1958419
25,5,0.231465
26,10,0.2235641
27,25,0.2443516
28,15,0.1976594
29,25,0.2523754
30,10,0.2683106
31,10,0.2516185
32,15,0.2221565
33,30,0.2881394
34,15,0.2553168
35,40,0.2317867
36,15,0.2181878
37,10,0.1897413
38,20,0.2352156
39,0,0.2145453
40,40,0.2064506
41,30,0.2320529
42,20,0.2026251
43,0,0.2795402
44,25,0.2343452
45,35,0.323168
46,40,0.346899
47,20,0.2060355
48,40,0.2023568
49,20,0.0618286
50,40,0.2438813
51,5,0.4399574
52,0,0.3692597
53,20,0.3524166
54,25,0.2022402
55,40,0.2258226
56,25,0.2403921
57,20,0.217908
58,35,0.2504207
59,35,0.2660001
60,20,0.2336748
61,5,0.2397751
62,25,0.2003088
63,5,0.206569
64,5,0.2366751
65,40,0.2355898
66,0,0.2589704
67,35,0.2927511
68,25,0.1865718
69,10,0.292276
70,25,0.2391304
71,10,0.2082225
72,25,0.2219649
73,15,0.2255899
74,30,0.4745379
75,20,0.2712319
76,0,0.2818626
77,40,0.2416119
78,5,0.2542233
79,5,0.2257078
80,35,0.2326272
81,35,0.1975621
82,15,0.2208561
83,30,0.262329
84,10,0.2467216
85,25,0.2517637
86,30,0.1996386
87,15,0.2399885
88,0,0.3183909
89,15,0.2883316
90,5,0.2402068
91,0,0.3770825
92,-25,0.2237038
93,-15,0.1954866
94,-40,0.2007386
95,-20,0.1984873
96,-40,0.2483393
97,-30,0.2256922
98,-35,0.270369
99,-10,0.2047496
100,-5,0.2240319
101,-15,0.2264947
102,-5,0.2767529
103,-5,0.227549
104,-10,0.2186862
105,0,0.2373412
106,-40,0.2348032
107,0,0.2023593
108,-35,0.2247605
109,-25,0.2246136
110,-5,0.2085352
111,-40,0.2191935
112,-25,0.2353804
113,-15,0.2548507
114,-15,0.2196194
115,-25,0.2110726
116,0,0.3316393
117,-20,0.2323329
118,-40,0.299121
119,-30,0.2211627
120,-20,0.0391552
121,-30,0.2211576
122,-30,0.2645285
123,-25,0.2436881
124,-5,0.2544781
125,-15,0.2433076
126,-10,0.2453414
127,-20,0.2092014
128,-25,0.2354725
129,-40,0.3300117
130,-35,0.2081687
131,-15,0.2156098
132,-30,0.2040428
133,-35,0.2169828
134,-25,0.2226287
135,-20,0.2923143
136,-30,0.2436311
137,-35,0.2587131
138,-5,0.2777873
139,-40,0.2485637
140,-30,0.2443099
141,-10,0.2929957
142,-20,0.2512865
143,-40,0.2441482
144,-30,0.2281687
145,-40,0.3380511
146,-5,0.2175714
147,0,0.2907729
148,-10,0.2446863
149,-15,0.2884949
150,-20,0.2346745
151,-25,0.2086161
152,-35,0.2518834
153,-30,0.2349436
154,-10,0.2314344
155,0,0.3216884
156,-10,0.2321567
157,-30,0.2509823
158,-10,0.2956319
159,0,0.2557349
160,-20,0.213926
161,-10,0.237565
162,0,0.3661123
163,0,0.2239683
164,-15,0.2300039
165,-5,0.1967525
166,-10,0.2085277
167,-15,0.2344292
168,-35,0.2456507
169,-20,0.2604114
170,-25,0.2385817
171,-15,0.331691
172,-35,0.2834037
173,-5,0.23772
174,-20,0.2614374
175,-5,0.3169373
176,0,0.2702373
177,-35,0.2209924
178,-25,0.2634716
179,-40,0.2737033
180,-35,0.2763803
