TrialNumber,Eccentricity,ReactionTime_s_
1,35,0.2916881
2,20,0.1913385
3,0,0.1845748
4,25,0.1709607
5,30,0.1958781
6,5,0.2161675
7,20,0.2340937
8,15,0.3114721
9,0,0.2769277
10,25,0.2226715
11,5,0.2463481
12,0,0.2121137
13,15,0.2232891
14,20,0.2254486
15,40,0.2418954
16,15,0.3220325
17,0,0.2086482
18,30,0.400594
19,40,0.5208649
20,25,0.2284115
21,20,0.3314461
22,5,0.2772812
23,15,0.3677454
24,25,0.413378
25,15,0.3789056
26,35,0.4549352
27,5,0.3355738
28,30,0.4386699
29,35,0.2205135
30,20,0.361236
31,35,0.3675065
32,20,0.3575694
33,25,0.3568839
34,10,0.2623049
35,10,0.2826401
36,25,0.2680714
37,15,0.1955609
38,35,0.2637446
39,35,0.4416941
40,35,0.4251972
41,0,0.3073787
42,40,0.4729128
43,25,0.5678497
44,35,0.5751268
45,40,0.5055599
46,20,0.3884933
47,35,0.4767135
48,30,0.5089411
49,40,0.531209
50,30,0.3539625
51,10,0.3534244
52,5,0.2847272
53,40,0.3987529
54,20,0.2270947
55,0,0.1986356
56,0,0.2378546
57,5,0.2514192
58,15,0.3208441
59,5,0.6923636
60,15,0.2508544
61,25,0.2266987
62,15,1.078226
63,5,0.3906965
64,30,0.4488545
65,25,0.443521
66,10,0.3333292
67,10,0.2639824
68,10,0.2875427
69,15,0.3527862
70,20,0.3766088
71,40,0.4939145
72,30,0.4014106
73,35,0.5444542
74,10,0.3248129
75,25,0.5172351
76,40,0.6318332
77,30,0.5068871
78,10,0.359866
79,30,0.570414
80,0,0.2487217
81,20,0.2523724
82,10,0.2602526
83,0,0.2177016
84,30,0.425388
85,40,0.4981496
86,5,0.2343518
87,0,0.2152545
88,40,0.4586212
89,5,0.2463361
90,10,0.2444493
91,-40,0.5811638
92,-35,0.2445169
93,-20,0.3049297
94,-40,0.4530257
95,-15,0.2433484
96,0,0.2049689
97,-5,0.2023757
98,-40,0.180031
99,-40,0.2863998
100,-25,0.3561848
101,-35,0.2719423
102,-10,0.0340876
103,-15,0.2521814
104,-15,0.0880832
105,-20,0.527917
106,-35,0.2122617
107,-35,0.4094746
108,-40,0.3716283
109,-5,0.2716513
110,0,0.2353671
111,-35,0.2723072
112,-25,0.2413332
113,-35,0.2918903
114,0,0.268466
115,-30,0.2803759
116,-30,0.2904675
117,-20,0.1978142
118,-30,0.2884365
119,-30,0.2167647
120,0,0.2322368
121,-10,0.2381388
122,0,0.2389349
123,-10,0.2031965
124,0,0.2115858
125,-15,0.2133777
126,-40,0.1636394
127,-20,0.2533301
128,-5,0.166452
129,-15,0.1123587
130,-15,0.1686873
131,-20,0.2183349
132,-25,0.1827841
133,-5,0.1994829
134,-25,0.2231743
135,-20,0.1895853
136,-30,0.1933706
137,-35,0.2058144
138,-15,0.1697258
139,-10,0.1777652
140,-10,0.1743045
141,-10,0.1921128
142,-25,0.2166494
143,-25,0.2204305
144,-35,0.1667514
145,-10,0.1828151
146,-10,0.0339912
147,-5,0.1398304
148,-20,0.1754805
149,-10,0.1749037
150,-20,0.0446183
151,-25,0.1846143
152,0,0.2279306
153,-15,0.2243891
154,-40,0.2758954
155,-25,0.2419939
156,-30,0.2128069
157,-30,0.2157109
158,-25,0.2015077
159,-5,0.2165343
160,-20,0.1912136
161,-30,0.223177
162,-40,0.2923859
163,-40,0.231395
164,-5,0.1735088
165,-5,0.1781942
166,0,0.2048816
167,-35,0.1933191
168,-30,0.2001449
169,-15,0.273237
170,-30,0.3144933
171,0,0.2039203
172,-15,0.2283963
173,-5,0.2023501
174,-40,0.3091022
175,-20,0.2328165
176,0,0.1699741
177,-25,0.2116078
178,-10,0.2119633
179,-5,0.2169974
180,-35,0.2831639
