TrialNumber,Eccentricity,ReactionTime_s_
1,30,0.585425
2,-20,0.471776
3,-35,0.3672107
4,-5,0.4941699
5,-10,0.3816947
6,30,0.3864493
7,-30,0.445507
8,0,0.3803582
9,35,0.4376147
10,0,0.3917708
11,5,0.4492149
12,35,0.5248157
13,0,0.3858191
14,0,0.4191528
15,10,0.3635483
16,-15,0.473482
17,-40,0.8063191
18,0,0.4900204
19,10,0.3874906
20,-5,0.566346
21,0,0.5919374
22,-35,0.5094119
23,-25,0.365615
24,-20,0.5730505
25,30,0.5078379
26,-10,0.5049831
27,5,0.5301068
28,-10,0.4984811
29,25,0.4171215
30,-5,0.5415896
31,15,0.4615106
32,-25,0.3861733
33,-15,0.4810515
34,-20,0.475604
35,-10,0.5078498
36,35,0.3869254
37,25,0.3760066
38,-30,0.4504447
39,25,0.4043722
40,25,0.5809266
41,20,0.4818004
42,40,0.4607458
43,-40,0.5423566
44,-30,0.4962944
45,-15,0.4059083
46,30,0.5176399
47,-35,0.5709351
48,0,0.5102518
49,-20,0.523141
50,-5,0.4639887
51,40,0.5846926
52,-25,0.5422144
53,35,0.5523452
54,40,0.5357476
55,25,0.4956917
56,20,0.4509961
57,0,0.455075
58,-20,0.4332047
59,15,0.4884595
60,-25,0.4602464
61,-40,0.401199
62,-30,0.4155163
63,-25,0.4138934
64,35,0.5278714
65,-30,0.4331606
66,15,0.4718601
67,10,0.4576946
68,25,0.4596285
69,-15,0.4312969
70,-35,0.4602316
71,40,0.5418509
72,30,0.3852154
73,40,0.3685114
74,-20,0.5112998
75,30,0.4388775
76,-10,0.3579163
77,5,0.5247815
78,-20,0.4765252
79,25,0.3709398
80,20,0.5143743
81,10,0.4134304
82,10,0.3955858
83,5,0.4866446
84,-15,0.4534833
85,-40,0.6115123
86,40,0.361246
87,-10,0.5048427
88,-40,0.7445365
89,15,0.4751045
90,10,0.5049416
91,35,0.411063
92,-30,0.418616
93,5,0.4295085
94,0,0.3948001
95,-15,0.4508396
96,-35,0.4784512
97,0,0.5031956
98,20,0.4633922
99,-35,0.5476085
100,0,0.3624766
101,-20,0.5118691
102,-40,0.568307
103,15,0.5388997
104,20,0.5292695
105,10,0.4487676
106,-15,0.4281729
107,25,0.4386447
108,-40,0.47465
109,-25,0.611601
110,-35,0.5432768
111,-40,0.4537615
112,-5,0.6544314
113,30,0.4625014
114,40,0.5027395
115,0,0.3367927
116,40,0.6202957
117,-35,0.4391444
118,30,0.5592967
119,-10,0.4251204
120,10,0.4331502
121,-25,0.4485096
122,-15,0.3856616
123,30,0.3744236
124,-5,0.4166723
125,20,0.3302125
126,0,0.3016567
127,-20,0.4833141
128,-40,0.4235921
129,0,0.484712
130,20,0.5264216
131,15,0.4489706
132,-25,0.4483732
133,-30,0.5559993
134,-5,0.5233129
135,-20,0.4589078
136,20,0.3704771
137,30,0.3417006
138,5,0.4835222
139,0,0.3476919
140,-10,0.5034197
141,15,0.3305158
142,-30,0.4125497
143,15,0.5808096
144,-35,0.5572997
145,40,0.461517
146,-5,0.3776801
147,5,0.4626511
148,25,0.3962903
149,-30,0.4099728
150,35,0.3721145
151,40,0.5601406
152,-30,0.5964997
153,5,0.4235235
154,5,0.3845681
155,20,0.3843666
156,20,0.4472107
157,0,0.4090874
158,35,0.5358712
159,0,0.4055762
160,35,0.507788
161,-15,0.4523776
162,-10,0.5460997
163,-10,0.4466953
164,-5,0.4058011
165,-15,0.5823405
166,5,0.4468824
167,10,0.4852838
168,-40,0.5444666
169,-25,0.4359113
170,15,0.5109759
171,-25,0.407017
172,0,0.417199
173,10,0.4465439
174,-35,0.544881
175,0,0.4373189
176,35,0.5223651
177,-5,0.4085052
178,25,0.6624233
179,0,0.4471328
180,15,0.5515486
